pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,age_diff,age_equal,education_diff,education_equal,industry_diff,industry_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,overall_similarity
21,1,770.0,36.0,13.601470508735444,21.0,0.8439829056801176,9.0,0,0.0,1,0.0,0,0.0,1,2.0,0,0.4
120,1,840.0,231.0,11.224972160321824,18.0,0.9148648842599654,9.0,0,6.0,0,0.0,0,0.0,1,0.0,1,0.4
659,0,,,28.478061731796284,43.0,0.8662274967371452,26.0,0,3.0,0,0.0,0,1.0,0,2.0,0,0.0
155,1,807.0,308.0,40993.00004878882,40995.0,0.2290969610607836,2.0,0,0.0,1,40993.0,0,0.0,1,0.0,1,0.6
447,0,,,14.142135623730951,24.0,0.9821609596385951,10.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
431,0,,,17.26267650163207,32.0,0.9212212295852709,12.0,0,7.0,0,0.0,0,2.0,0,1.0,0,0.0
141,1,23.0,273.0,66.01514977639603,68.0,0.021417646843906013,66.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.4
540,0,,,97003.00437615321,97040.0,0.12915252755851991,28.0,0,8.0,0,97003.0,0,1.0,0,0.0,1,0.2
674,0,,,61999.00240326452,62025.0,0.27175154817299263,10.0,0,14.0,0,61999.0,0,1.0,0,1.0,0,0.0
653,0,,,53.018864567246254,55.0,0.9257845289301689,53.0,0,1.0,0,0.0,0,0.0,1,0.0,1,0.4
226,1,387.0,473.0,62008.001161140484,62020.0,0.0687293618408964,0.0,1,12.0,0,62008.0,0,0.0,1,0.0,1,0.6
444,0,,,10494.014627395942,10519.0,0.18720657082704695,16.0,0,7.0,0,10494.0,0,1.0,0,1.0,0,0.0
558,0,,,9.433981132056603,15.0,0.9563371156877338,4.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
632,0,,,47585.002027949944,47604.0,0.2873491941722981,12.0,0,7.0,0,47585.0,0,0.0,1,0.0,1,0.4
687,0,,,39.25557285278104,47.0,0.9966065465342024,39.0,0,1.0,0,0.0,0,3.0,0,1.0,0,0.0
365,1,1226.0,895.0,13.564659966250536,20.0,0.9114528151987235,12.0,0,0.0,1,0.0,0,0.0,1,2.0,0,0.4
598,0,,,40999.000939047284,41014.0,0.04924280194209296,5.0,0,6.0,0,40999.0,0,4.0,0,0.0,1,0.2
200,1,1198.0,420.0,56208.000889553085,56218.0,0.051813116306281604,0.0,1,10.0,0,56208.0,0,0.0,1,0.0,1,0.6
247,1,777.0,523.0,9.1104335791443,11.0,0.984704508907562,1.0,0,1.0,0,0.0,0,0.0,1,0.0,1,0.4
244,1,624.0,515.0,47201.000010592994,47202.0,0.2124077243880571,1.0,0,0.0,1,47201.0,0,0.0,1,0.0,1,0.6
297,1,64.0,676.0,84210.00071844198,84221.0,0.2974600840278212,0.0,1,11.0,0,84210.0,0,0.0,1,0.0,1,0.6
353,1,605.0,832.0,15.652475842498529,23.0,0.7739270355041928,0.0,1,12.0,0,0.0,0,1.0,0,0.0,1,0.4
425,0,,,13.45362404707371,23.0,0.9869957809487261,8.0,0,6.0,0,0.0,0,0.0,1,0.0,1,0.4
452,0,,,16.401219466856727,27.0,0.9851491680385697,12.0,0,10.0,0,0.0,0,0.0,1,0.0,1,0.4
60,1,820.0,109.0,5.385164807134504,9.0,0.9954698376873025,0.0,1,3.0,0,0.0,0,0.0,1,2.0,0,0.4
286,1,243.0,634.0,49221.00049775502,49228.0,0.34250868745977514,0.0,1,7.0,0,49221.0,0,0.0,1,0.0,1,0.6
5,1,1177.0,11.0,49217.00004063637,49219.0,0.1180933068887372,0.0,1,2.0,0,49217.0,0,0.0,1,0.0,1,0.6
631,0,,,11.40175425099138,22.0,0.9843597560112373,6.0,0,7.0,0,0.0,0,3.0,0,0.0,1,0.2
333,1,701.0,780.0,57.0087712549569,58.0,0.9202500979393899,57.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
514,0,,,49227.000365652995,49233.0,0.16318806619794457,0.0,1,6.0,0,49227.0,0,0.0,1,0.0,1,0.6
79,1,156.0,152.0,13983.00432668173,13994.0,0.32764267361180255,0.0,1,11.0,0,13983.0,0,0.0,1,0.0,1,0.6
634,0,,,38.19685850956856,49.0,0.8973598769733937,37.0,0,3.0,0,0.0,0,0.0,1,0.0,1,0.4
253,1,879.0,541.0,9.433981132056603,13.0,0.9993136072786007,9.0,0,2.0,0,0.0,0,0.0,1,0.0,1,0.4
686,0,,,13.30413469565007,21.0,0.9595723414074808,5.0,0,12.0,0,0.0,0,0.0,1,2.0,0,0.2
299,1,1135.0,680.0,18.920887928424502,32.0,0.9844004047395248,14.0,0,9.0,0,0.0,0,0.0,1,0.0,1,0.4
517,0,,,20.248456731316587,34.0,0.9814541212832011,15.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
751,0,,,11.180339887498949,17.0,0.8816121392273082,4.0,0,10.0,0,0.0,0,0.0,1,0.0,1,0.4
308,1,379.0,702.0,10.04987562112089,15.0,0.9800331736594546,1.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
26,1,423.0,42.0,12.529964086141668,17.0,0.9788605316995279,0.0,1,11.0,0,0.0,0,0.0,1,0.0,1,0.6
448,0,,,56205.00303353786,56232.0,0.17021900489676556,16.0,0,9.0,0,56205.0,0,2.0,0,0.0,1,0.2
608,0,,,7.211102550927978,14.0,0.9941402173995446,4.0,0,3.0,0,0.0,0,1.0,0,1.0,0,0.0
87,1,299.0,169.0,22.22611077089287,26.0,0.9994187101186143,22.0,0,0.0,1,0.0,0,3.0,0,0.0,1,0.4
41,1,347.0,75.0,95109.00075702615,95121.0,0.041249558930163355,0.0,1,12.0,0,95109.0,0,0.0,1,0.0,1,0.6
679,0,,,21.18962010041709,39.0,0.9437253360976823,16.0,0,11.0,0,0.0,0,2.0,0,2.0,0,0.0
49,1,1137.0,89.0,10.816653826391969,17.0,0.9045010937796285,8.0,0,0.0,1,0.0,0,0.0,1,2.0,0,0.4
712,0,,,47596.000850911834,47605.0,0.03943950862035328,0.0,1,9.0,0,47596.0,0,0.0,1,0.0,1,0.6
360,1,1148.0,862.0,43.289721643826724,48.0,0.9649623936019299,43.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
681,0,,,46292.00069126415,46300.0,0.2274444529388625,0.0,1,8.0,0,46292.0,0,0.0,1,0.0,1,0.6
493,0,,,21.42428528562855,37.0,0.9667476081743649,13.0,0,13.0,0,0.0,0,0.0,1,0.0,1,0.4
470,0,,,13.490737563232042,22.0,0.9035489142866754,6.0,0,11.0,0,0.0,0,0.0,1,0.0,1,0.4
65,1,1092.0,119.0,40992.00004879001,40994.0,0.1917753746572024,2.0,0,0.0,1,40992.0,0,0.0,1,0.0,1,0.6
544,0,,,14.7648230602334,24.0,0.8311509768192893,4.0,0,11.0,0,0.0,0,0.0,1,0.0,1,0.4
596,0,,,14090.003726046349,14103.0,0.3165719546136221,2.0,0,10.0,0,14090.0,0,1.0,0,0.0,1,0.2
97,1,33.0,187.0,64184.00131652747,64197.0,0.25089496013108414,0.0,1,13.0,0,64184.0,0,0.0,1,0.0,1,0.6
581,0,,,47731.00164463344,47748.0,0.11817574741728443,6.0,0,11.0,0,47731.0,0,0.0,1,0.0,1,0.4
267,1,337.0,581.0,16280.001105651068,16286.0,0.20220357506373987,0.0,1,6.0,0,16280.0,0,0.0,1,0.0,1,0.6
190,1,811.0,398.0,25.079872407968907,33.0,0.9100615738190552,23.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
80,1,349.0,153.0,18107.00176727224,18115.0,0.33957541163136185,0.0,1,8.0,0,18107.0,0,0.0,1,0.0,1,0.6
133,1,244.0,254.0,55090.001778907215,55104.0,0.3540555620098287,0.0,1,14.0,0,55090.0,0,0.0,1,0.0,1,0.6
174,1,333.0,352.0,15.427248620541512,26.0,0.8452569403804026,9.0,0,11.0,0,0.0,0,0.0,1,0.0,1,0.4
209,1,750.0,436.0,27.367864366808018,33.0,0.8985404203184383,27.0,0,4.0,0,0.0,0,0.0,1,0.0,1,0.4
717,0,,,16.24807680927192,24.0,0.9040091909005226,14.0,0,0.0,1,0.0,0,0.0,1,2.0,0,0.4
402,0,,,17.029386365926403,28.0,0.9786375780073532,15.0,0,6.0,0,0.0,0,0.0,1,2.0,0,0.2
388,0,,,9.486832980505138,16.0,0.9934023328856443,6.0,0,2.0,0,0.0,0,0.0,1,1.0,0,0.2
570,0,,,40998.00485389502,41024.0,0.051717084601203056,19.0,0,6.0,0,40998.0,0,0.0,1,1.0,0,0.2
483,0,,,56.595052787324086,69.0,0.9539544812187253,56.0,0,4.0,0,0.0,0,1.0,0,1.0,0,0.0
579,0,,,10706.00672519871,10718.0,0.18389812481045043,0.0,1,12.0,0,10706.0,0,0.0,1,0.0,1,0.6
48,1,107.0,86.0,31003.000790246097,31010.0,0.08424047024478087,0.0,1,7.0,0,31003.0,0,0.0,1,0.0,1,0.6
673,0,,,33.19638534539566,46.0,0.9929690798006955,32.0,0,8.0,0,0.0,0,2.0,0,1.0,0,0.0
25,1,525.0,41.0,9.1104335791443,15.0,0.934900026500842,7.0,0,3.0,0,0.0,0,0.0,1,0.0,1,0.4
705,0,,,82195.0007360545,82206.0,0.10839605645060724,0.0,1,11.0,0,82195.0,0,0.0,1,0.0,1,0.6
379,1,1229.0,961.0,1127.4927937685457,1184.0,0.34219579648291787,58.0,0,0.0,1,1126.0,0,0.0,1,0.0,1,0.6
264,1,815.0,572.0,38.09199390948182,47.0,0.5907961912673911,37.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.4
281,1,1207.0,619.0,55094.000580825494,55102.0,0.1540101432930716,0.0,1,8.0,0,55094.0,0,0.0,1,0.0,1,0.6
332,1,1269.0,773.0,14.071247279470288,24.0,0.9880836682053966,9.0,0,9.0,0,0.0,0,0.0,1,0.0,1,0.4
316,1,1024.0,723.0,19.72308292331602,27.0,0.9361042992478076,18.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
759,0,,,17089.02068580877,17124.0,0.10929349024483226,25.0,0,9.0,0,17089.0,0,1.0,0,0.0,1,0.2
171,1,402.0,347.0,74191.00043131916,74199.0,0.2478292563204738,0.0,1,8.0,0,74191.0,0,0.0,1,0.0,1,0.6
652,0,,,85092.00370187554,85128.0,0.13743907527291788,22.0,0,12.0,0,85092.0,0,1.0,0,1.0,0,0.0
531,0,,,96998.00122167467,97021.0,0.31032003444276035,6.0,0,14.0,0,96998.0,0,2.0,0,1.0,0,0.0
758,0,,,85090.00040545304,85101.0,0.2770013998575592,0.0,1,8.0,0,85090.0,0,1.0,0,2.0,0,0.2
557,0,,,65.16901104052447,83.0,0.6654078958059911,64.0,0,0.0,0,0.0,0,1.0,0,2.0,0,0.0
187,1,1250.0,393.0,51089.00047955528,51096.0,0.3519365306329786,0.0,1,7.0,0,51089.0,0,0.0,1,0.0,1,0.6
498,0,,,46412.01911143276,46468.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
727,0,,,26.664583251946766,41.0,0.8459456733337029,24.0,0,3.0,0,0.0,0,1.0,0,2.0,0,0.0
518,0,,,19.570385790780925,35.0,0.8348355760981403,14.0,0,8.0,0,0.0,0,1.0,0,1.0,0,0.0
96,1,459.0,185.0,9.643650760992955,15.0,0.990842723387878,2.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
242,1,82.0,511.0,97004.00000515443,97005.0,0.04119548726434208,0.0,1,0.0,1,97004.0,0,0.0,1,1.0,0,0.6
426,0,,,49214.001615393965,49233.0,0.2408881677190301,11.0,0,6.0,0,49214.0,0,1.0,0,1.0,0,0.0
329,1,513.0,767.0,55.235857918565905,61.0,0.9054195143835597,55.0,0,1.0,0,0.0,0,0.0,1,0.0,1,0.4
463,0,,,26.981475126464083,40.0,0.42087152172897935,23.0,0,14.0,0,0.0,0,1.0,0,1.0,0,0.0
131,1,1179.0,251.0,26.1725046566048,37.0,0.5745981582621553,24.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.4
344,1,885.0,805.0,53.16013544000805,58.0,0.87742313969818,53.0,0,4.0,0,0.0,0,0.0,1,0.0,1,0.4
459,0,,,13.638181696985855,18.0,0.9987639216286931,13.0,0,4.0,0,0.0,0,0.0,1,0.0,1,0.4
178,1,385.0,370.0,12.12435565298214,17.0,0.9832221759160487,1.0,0,11.0,0,0.0,0,0.0,1,0.0,1,0.4
395,0,,,18101.012540739262,18133.0,0.16641829540478148,20.0,0,5.0,0,18101.0,0,5.0,0,2.0,0,0.0
706,0,,,33144.00015085687,33148.0,0.19399305273105993,1.0,0,3.0,0,33144.0,0,0.0,1,0.0,1,0.4
104,1,60.0,204.0,13.45362404707371,19.0,0.9165841589461343,0.0,1,10.0,0,0.0,0,0.0,1,0.0,1,0.6
739,0,,,16.09347693943108,27.0,0.8802012938214199,14.0,0,5.0,0,0.0,0,1.0,0,1.0,0,0.0
45,1,857.0,83.0,16.278820596099706,23.0,0.8484447066652347,12.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
400,0,,,15.264337522473747,25.0,0.9879987943801176,12.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
539,0,,,55097.00073506724,55106.0,0.08728784458848815,0.0,1,9.0,0,55097.0,0,0.0,1,0.0,1,0.6
714,0,,,49215.014172506344,49258.0,0.11228057888252829,37.0,0,5.0,0,49215.0,0,1.0,0,0.0,1,0.2
162,1,115.0,322.0,24.49489742783178,36.0,0.8744742933316693,22.0,0,4.0,0,0.0,0,0.0,1,0.0,1,0.4
182,1,774.0,377.0,14.45683229480096,25.0,0.8821388859383238,8.0,0,9.0,0,0.0,0,0.0,1,0.0,1,0.4
743,0,,,16.822603841260722,25.0,0.9960100249619561,15.0,0,7.0,0,0.0,0,0.0,1,0.0,1,0.4
468,0,,,15.264337522473747,25.0,0.8192871205915672,5.0,0,12.0,0,0.0,0,0.0,1,0.0,1,0.4
611,0,,,35.25620512760839,47.0,0.9586774537073395,34.0,0,9.0,0,0.0,0,1.0,0,2.0,0,0.0
731,0,,,1264.2507662643516,1294.0,0.14204203592276066,25.0,0,1.0,0,1264.0,0,2.0,0,2.0,0,0.0
12,1,1248.0,22.0,14.422205101855956,20.0,0.898881198496457,12.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
136,1,1309.0,263.0,15200.00266447345,15209.0,0.041077829285610656,0.0,1,9.0,0,15200.0,0,0.0,1,0.0,1,0.6
692,0,,,49214.015717069866,49259.0,0.12416734262623541,39.0,0,5.0,0,49214.0,0,1.0,0,0.0,1,0.2
495,0,,,49218.02209556983,49275.0,0.26227233257671434,46.0,0,7.0,0,49218.0,0,3.0,0,1.0,0,0.0
309,1,1182.0,704.0,52.21110992882645,64.0,0.8850451940702911,51.0,0,2.0,0,0.0,0,0.0,1,0.0,1,0.4
724,0,,,19.235384061671343,30.0,0.9742139363066517,17.0,0,8.0,0,0.0,0,0.0,1,1.0,0,0.2
279,1,976.0,615.0,19198.002604437785,19208.0,0.04107728646925746,0.0,1,10.0,0,19198.0,0,0.0,1,0.0,1,0.6
103,1,1070.0,201.0,10.44030650891055,13.0,0.9798810504667093,0.0,1,3.0,0,0.0,0,0.0,1,0.0,1,0.6
740,0,,,11.74734012447073,20.0,0.8684238674418352,5.0,0,7.0,0,0.0,0,0.0,1,0.0,1,0.4
418,0,,,49214.000822936556,49223.0,0.30460627978948174,0.0,1,9.0,0,49214.0,0,0.0,1,0.0,1,0.6
194,1,534.0,403.0,11.445523142259598,15.0,0.9836426037917927,1.0,0,11.0,0,0.0,0,0.0,1,0.0,1,0.4
112,1,522.0,218.0,45393.001101491405,45403.0,0.14468350893555915,10.0,0,0.0,1,45393.0,0,0.0,1,0.0,1,0.6
331,1,1206.0,770.0,4.123105625617661,7.0,0.9975946600488365,0.0,1,2.0,0,0.0,0,0.0,1,2.0,0,0.4
302,1,637.0,690.0,19.1049731745428,33.0,0.9768284447043506,12.0,0,10.0,0,0.0,0,0.0,1,0.0,1,0.4
387,0,,,47111.00004245293,47113.0,0.04810832072337323,0.0,1,2.0,0,47111.0,0,0.0,1,0.0,1,0.6
248,1,40.0,525.0,10.0,14.0,0.9790342721163061,0.0,1,8.0,0,0.0,0,0.0,1,0.0,1,0.6
741,0,,,84224.00070051292,84242.0,0.20021651756704117,7.0,0,8.0,0,84224.0,0,1.0,0,2.0,0,0.0
227,1,1252.0,475.0,49215.0004978157,49222.0,0.10664372911182274,0.0,1,7.0,0,49215.0,0,0.0,1,0.0,1,0.6
8,1,973.0,17.0,49221.000081266124,49225.0,0.01753252177243214,2.0,0,2.0,0,49221.0,0,0.0,1,0.0,1,0.4
35,1,49.0,65.0,23925.000752351087,23931.0,0.16221851683599042,0.0,1,6.0,0,23925.0,0,0.0,1,0.0,1,0.6
601,0,,,36.53765181289022,45.0,0.9051202264862608,36.0,0,1.0,0,0.0,0,1.0,0,1.0,0,0.0
690,0,,,12.409673645990857,20.0,0.9935244548333907,10.0,0,2.0,0,0.0,0,0.0,1,1.0,0,0.2
499,0,,,13.152946437965905,21.0,0.778708198878162,3.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
606,0,,,1109.8900846480249,1166.0,0.1819327493011501,43.0,0,11.0,0,1109.0,0,1.0,0,2.0,0,0.0
440,0,,,40.97560249709576,55.0,0.931181304650907,40.0,0,5.0,0,0.0,0,1.0,0,2.0,0,0.0
181,1,338.0,375.0,22189.00225336867,22199.0,0.04006643449509717,0.0,1,10.0,0,22189.0,0,0.0,1,0.0,1,0.6
462,0,,,13.076696830622021,21.0,0.8696886978384911,3.0,0,9.0,0,0.0,0,0.0,1,0.0,1,0.4
722,0,,,31.160872901765767,43.0,0.8762287592552925,29.0,0,3.0,0,0.0,0,0.0,1,0.0,1,0.4
321,1,1002.0,740.0,9.539392014169456,17.0,0.9060165459954621,5.0,0,4.0,0,0.0,0,1.0,0,0.0,1,0.2
668,0,,,20.199009876724155,36.0,0.831258027595669,15.0,0,9.0,0,0.0,0,1.0,0,1.0,0,0.0
429,0,,,41.48493702538308,49.0,0.9514201051324365,41.0,0,2.0,0,0.0,0,0.0,1,0.0,1,0.4
582,0,,,11.0,17.0,0.9640971310542996,6.0,0,0.0,1,0.0,0,0.0,1,2.0,0,0.4
624,0,,,97006.01590107699,97083.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
416,0,,,45.24378410345447,59.0,0.845384774556316,44.0,0,10.0,0,0.0,0,1.0,0,1.0,0,0.0
249,1,648.0,530.0,10.344080432788601,15.0,0.9726745833788477,1.0,0,9.0,0,0.0,0,0.0,1,0.0,1,0.4
489,0,,,45.40925015897091,52.0,0.9563487618529187,45.0,0,1.0,0,0.0,0,0.0,1,0.0,1,0.4
550,0,,,38.118237105091836,53.0,0.855259260349799,36.0,0,12.0,0,0.0,0,0.0,1,2.0,0,0.2
257,1,734.0,560.0,14.560219778561036,22.0,0.9005492829318177,12.0,0,0.0,1,0.0,0,0.0,1,2.0,0,0.4
407,0,,,14.966629547095765,24.0,0.8257860276233128,4.0,0,12.0,0,0.0,0,0.0,1,0.0,1,0.4
350,1,1288.0,825.0,84219.00037996177,84227.0,0.23238781174561152,0.0,1,8.0,0,84219.0,0,0.0,1,0.0,1,0.6
27,1,702.0,48.0,10626.000047054395,10627.0,0.05463696242977312,1.0,0,0.0,1,10626.0,0,0.0,1,0.0,1,0.6
492,0,,,35.805027579936315,48.0,0.8547745221516408,34.0,0,11.0,0,0.0,0,0.0,1,2.0,0,0.2
24,1,644.0,40.0,14.212670403551895,20.0,0.8126844930648766,0.0,1,9.0,0,0.0,0,0.0,1,0.0,1,0.6
40,1,1264.0,74.0,14.866068747318506,21.0,0.8583380371663086,11.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
186,1,445.0,391.0,8.602325267042627,12.0,0.9907410199448208,1.0,0,8.0,0,0.0,0,0.0,1,0.0,1,0.4
224,1,652.0,470.0,22.494443758403985,32.0,0.8696454526134898,21.0,0,7.0,0,0.0,0,0.0,1,0.0,1,0.4
441,0,,,24.758836806279895,37.0,0.8619803799427336,23.0,0,8.0,0,0.0,0,0.0,1,2.0,0,0.2
175,1,139.0,359.0,27.49545416973504,38.0,0.8832686445659427,26.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.4
415,0,,,28.478061731796284,37.0,0.918016218483882,27.0,0,0.0,1,0.0,0,1.0,0,0.0,1,0.4
430,0,,,16.34013463836819,25.0,0.9000459218818065,15.0,0,1.0,0,0.0,0,1.0,0,2.0,0,0.0
451,0,,,84120.00471944828,84156.0,0.17239484851421705,27.0,0,8.0,0,84120.0,0,0.0,1,1.0,0,0.2
11,1,10.0,21.0,45293.00070651093,45301.0,0.27454819911283945,0.0,1,8.0,0,45293.0,0,0.0,1,0.0,1,0.6
423,0,,,34.597687784012386,43.0,0.9289389324832553,34.0,0,1.0,0,0.0,0,0.0,1,2.0,0,0.2
417,0,,,47727.001508580026,47739.0,0.1862695710950253,0.0,1,12.0,0,47727.0,0,0.0,1,0.0,1,0.6
356,1,891.0,847.0,46.400431032480725,53.0,0.5966742545757667,46.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.4
82,1,650.0,155.0,41000.0007804878,41008.0,0.05055582940054548,0.0,1,8.0,0,41000.0,0,0.0,1,0.0,1,0.6
363,1,1122.0,886.0,17085.003541117574,17096.0,0.2669706605158225,0.0,1,11.0,0,17085.0,0,0.0,1,0.0,1,0.6
392,0,,,48.11444689487763,61.0,0.9508494312753971,47.0,0,5.0,0,0.0,0,0.0,1,0.0,1,0.4
708,0,,,15.427248620541512,20.0,0.9440764211172734,15.0,0,2.0,0,0.0,0,0.0,1,0.0,1,0.4
494,0,,,20.049937655763422,22.0,0.9803413637469803,20.0,0,0.0,1,0.0,0,1.0,0,0.0,1,0.4
501,0,,,47596.000850911834,47605.0,0.03943950862035328,0.0,1,9.0,0,47596.0,0,0.0,1,0.0,1,0.6
723,0,,,8.246211251235321,16.0,0.9920059672226508,4.0,0,5.0,0,0.0,0,1.0,0,1.0,0,0.0
738,0,,,10.954451150103322,20.0,0.9868377875337735,9.0,0,5.0,0,0.0,0,2.0,0,1.0,0,0.0
348,1,803.0,820.0,45199.00027655479,45204.0,0.08737087410994859,0.0,1,5.0,0,45199.0,0,0.0,1,0.0,1,0.6
701,0,,,18.49324200890693,26.0,0.9498802490890135,18.0,0,2.0,0,0.0,0,1.0,0,2.0,0,0.0
260,1,960.0,567.0,49216.000650195056,49224.0,0.14874802464911674,0.0,1,8.0,0,49216.0,0,0.0,1,0.0,1,0.6
766,0,,,12.806248474865697,18.0,0.897734040980984,4.0,0,12.0,0,0.0,0,0.0,1,0.0,1,0.4
251,1,1111.0,539.0,9.219544457292887,11.0,0.9893463381181026,2.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
229,1,906.0,481.0,32.89376840679705,42.0,0.9235641602268376,31.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
233,1,259.0,492.0,49211.00049785617,49218.0,0.17040083713169374,0.0,1,7.0,0,49211.0,0,0.0,1,0.0,1,0.6
578,0,,,47109.001581438766,47128.0,0.06162298315655812,9.0,0,8.0,0,47109.0,0,0.0,1,2.0,0,0.2
742,0,,,18.439088914585774,30.0,0.9735269297770616,16.0,0,8.0,0,0.0,0,0.0,1,2.0,0,0.2
548,0,,,97002.00154120532,97023.0,0.0715489221258393,17.0,0,3.0,0,97002.0,0,0.0,1,1.0,0,0.2
479,0,,,64187.00745478013,64230.0,0.0629073052095318,28.0,0,13.0,0,64187.0,0,2.0,0,0.0,1,0.2
98,1,884.0,192.0,14.866068747318506,19.0,0.9585587887324964,14.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.6
464,0,,,80094.00172921814,80117.0,0.18612883157361504,14.0,0,9.0,0,80094.0,0,0.0,1,0.0,1,0.4
16,1,1006.0,30.0,8.717797887081348,14.0,0.8970703996576891,2.0,0,6.0,0,0.0,0,0.0,1,0.0,1,0.4
288,1,1176.0,644.0,30998.000016130074,30999.0,0.07560487289437112,0.0,1,1.0,0,30998.0,0,0.0,1,0.0,1,0.6
28,1,221.0,49.0,4.123105625617661,7.0,0.9976096443233139,0.0,1,3.0,0,0.0,0,0.0,1,2.0,0,0.4
482,0,,,13.527749258468683,25.0,0.988719121000668,10.0,0,3.0,0,0.0,0,3.0,0,1.0,0,0.0
420,0,,,85206.00066896697,85222.0,0.14967523294141993,7.0,0,8.0,0,85206.0,0,0.0,1,1.0,0,0.2
597,0,,,47518.0018308851,47538.0,0.17606117572943247,5.0,0,12.0,0,47518.0,0,2.0,0,1.0,0,0.0
208,1,486.0,434.0,55096.00073508058,55105.0,0.10867150418350247,0.0,1,9.0,0,55096.0,0,0.0,1,0.0,1,0.6
14,1,627.0,28.0,40995.00019514575,40999.0,0.18254095119661096,0.0,1,4.0,0,40995.0,0,0.0,1,0.0,1,0.6
50,1,204.0,90.0,16.822603841260722,29.0,0.985487485068222,11.0,0,9.0,0,0.0,0,0.0,1,0.0,1,0.4
