anon_id,district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year,k_size,uniqueness_score,k_anonymity,is_unique,qi_missing_rate,cluster_anomaly_score,l_diversity,combined_risk,risk_level
334,11,*,1,11,2,1,1,1,5,1,6,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,236.536206,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
335,11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,3,Bin_4,1,1,1,Bin_3,9.0,Bin_3,4.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,6.884581057612837e-11,,,low
336,11,Bin_1,1,11,3,1,1,1,2,1,5,Bin_5,11,11,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
337,11,Bin_1,1,11,5,1,1,1,1,1,1,Bin_1,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_4,2.0,1.0,2330.0,Bin_5,3.0,,,236.536206,11,4.0,0.25,4.0,0,0.0,2.8162969437828473e-11,,0.15000000001126518,low
338,11,*,1,11,5,1,1,1,2,1,2,*,11,7,*,1,1,1,*,9.0,*,2.0,1.0,2310.0,*,1.0,,,236.536206,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
339,11,Bin_1,1,11,5,1,1,1,3,1,3,Bin_1,11,2,Bin_2,1,1,1,Bin_1,3.0,Bin_4,8.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
340,11,Bin_1,1,11,5,1,1,1,4,1,3,Bin_5,11,1,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
341,11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_5,11,10,Bin_4,1,1,4,Bin_3,9.0,Bin_3,7.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,1.9191918545842895e-11,,,low
342,11,Bin_1,1,11,6,1,1,1,2,1,3,Bin_1,11,8,Bin_2,1,1,4,Bin_1,9.0,Bin_4,1.0,1.0,5221.0,Bin_3,5.0,,,236.536206,11,8.0,0.125,8.0,0,0.0,2.8625922011643265e-11,,0.07500000001145037,low
343,11,Bin_1,1,11,7,1,1,1,1,1,1,Bin_1,11,3,Bin_5,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,4.5962270642046005e-11,,,low
344,11,Bin_1,1,11,7,1,1,1,2,1,2,Bin_5,11,11,Bin_5,1,1,1,Bin_1,9.0,Bin_2,9.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,5.829533175036823e-11,,,low
345,11,Bin_1,1,11,7,1,1,1,3,1,3,Bin_5,11,10,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
346,11,Bin_1,1,11,7,1,1,1,4,1,3,Bin_5,11,10,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,2342.0,Bin_5,3.0,,,236.536206,11,8.0,0.125,8.0,0,0.0,2.016330692930072e-11,,0.07500000000806532,low
347,11,Bin_1,1,11,7,1,1,1,5,1,3,Bin_1,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,3441.0,Bin_4,5.0,,,236.536206,11,4.0,0.25,4.0,0,0.0,0.6032078816026466,,0.3912831526410586,low
348,11,Bin_1,1,11,7,1,1,1,6,1,5,Bin_5,11,7,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
349,11,Bin_1,1,11,7,1,1,1,7,1,5,Bin_1,11,4,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,236.536206,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
350,11,Bin_1,1,11,8,1,1,1,1,1,1,Bin_1,11,8,Bin_3,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,2.055079555980053e-11,,,low
351,11,Bin_1,1,11,8,1,1,1,2,1,2,Bin_5,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
352,11,Bin_1,1,11,8,1,1,1,3,1,3,Bin_1,11,3,Bin_2,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,236.536206,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
353,11,Bin_1,1,11,8,1,1,1,4,1,3,Bin_5,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,236.536206,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
354,11,*,1,11,9,1,1,1,1,1,1,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,8332.0,*,3.0,,,236.536206,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
355,11,Bin_1,1,11,9,1,1,1,2,1,3,Bin_1,11,10,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,5.0,,,236.536206,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
356,11,*,1,11,9,1,1,1,3,1,5,*,11,4,*,1,1,1,*,9.0,*,1.0,1.0,1411.0,*,5.0,,,236.536206,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
357,11,Bin_1,1,11,9,1,1,1,4,1,5,Bin_5,11,10,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,236.536206,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
358,11,Bin_1,1,11,9,1,1,1,5,1,5,Bin_5,11,5,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,236.536206,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
359,11,Bin_1,1,11,9,1,1,1,6,1,5,Bin_1,11,11,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,236.536206,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
360,11,Bin_1,1,11,10,1,1,1,1,1,1,Bin_1,11,9,Bin_4,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,5221.0,Bin_3,5.0,,,236.536206,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
361,11,*,1,11,10,1,1,1,2,1,2,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,5211.0,*,5.0,,,236.536206,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
362,11,*,1,11,10,1,1,1,3,1,3,*,11,2,*,1,1,1,*,9.0,*,1.0,1.0,4110.0,*,2.0,,,236.536206,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
363,11,Bin_1,1,11,1,1,1,1,1,1,1,Bin_1,11,9,Bin_4,1,1,1,Bin_1,9.0,Bin_4,2.0,1.0,2643.0,Bin_3,5.0,,,244.2228303,11,4.0,0.25,4.0,0,0.0,2.4649395852692814e-11,,0.15000000000985975,low
364,11,Bin_1,1,11,1,1,1,1,2,1,2,Bin_5,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_4,5.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
365,11,Bin_1,1,11,1,1,1,1,3,1,3,Bin_1,11,6,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,3341.0,Bin_4,3.0,,,244.2228303,11,8.0,0.125,8.0,0,0.0,5.1709034650113245e-11,,0.0750000000206836,low
366,11,Bin_1,1,11,2,1,1,1,1,1,1,Bin_1,11,12,Bin_3,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.337327557850021e-11,,,low
367,11,*,1,11,2,1,1,1,2,1,2,*,11,8,*,1,1,1,*,9.0,*,1.0,1.0,7531.0,*,3.0,,,244.2228303,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
368,11,Bin_1,1,11,2,1,1,1,3,1,3,Bin_1,11,5,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,7214.0,Bin_2,3.0,,,244.2228303,11,7.0,0.14285714285714285,7.0,0,0.0,2.016330692930072e-11,,0.08571428572235103,low
369,11,*,1,11,2,1,1,1,4,1,3,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,4311.0,*,3.0,,,244.2228303,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
370,11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,10,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,1.7528074163844148e-11,,,low
371,11,Bin_1,1,11,3,1,1,1,2,1,2,Bin_5,11,8,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
372,11,Bin_1,1,11,3,1,1,1,3,2,5,Bin_1,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_4,,,,,,2.0,1.0,244.2228303,11,,,,0,0.16666666666666666,2.055079555980053e-11,,,low
373,11,Bin_1,1,11,3,1,1,1,4,1,3,Bin_5,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,2342.0,Bin_5,3.0,,,244.2228303,11,8.0,0.125,8.0,0,0.0,2.016330692930072e-11,,0.07500000000806532,low
374,11,Bin_1,1,11,3,1,1,1,5,1,5,Bin_5,11,1,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,244.2228303,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
375,11,Bin_1,1,11,5,1,1,1,1,1,1,Bin_1,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,5321.0,Bin_2,3.0,,,244.2228303,11,5.0,0.2,5.0,0,0.0,0.5677250650389711,,0.34709002601558847,low
376,11,Bin_1,1,11,5,1,1,1,2,1,2,Bin_5,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
377,11,Bin_1,1,11,5,1,1,1,3,2,3,Bin_1,11,9,Bin_2,1,1,1,Bin_1,3.0,Bin_4,,,,,,1.0,2.0,244.2228303,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
378,11,Bin_1,1,11,5,1,1,1,4,1,3,Bin_1,11,4,Bin_1,1,1,1,Bin_1,6.0,Bin_3,8.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
379,11,Bin_1,1,11,5,1,1,1,5,1,5,Bin_1,11,8,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,1321.0,Bin_2,3.0,,,244.2228303,11,7.0,0.14285714285714285,7.0,0,0.0,2.016330692930072e-11,,0.08571428572235103,low
380,11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_5,11,11,Bin_5,1,1,1,Bin_3,9.0,Bin_3,9.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,1.9517070794609742e-11,,,low
381,11,Bin_1,1,11,6,1,1,1,2,1,3,Bin_5,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
382,11,Bin_1,1,11,6,1,1,1,3,1,5,Bin_1,11,7,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,1221.0,Bin_1,3.0,,,244.2228303,11,11.0,0.09090909090909091,11.0,0,0.0,4.31002944004418e-11,,0.05454545456269466,low
383,11,*,1,11,7,1,1,1,1,1,1,*,11,3,*,1,1,1,*,9.0,*,1.0,1.0,5212.0,*,5.0,,,244.2228303,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
384,11,Bin_1,1,11,7,1,1,1,2,1,3,Bin_1,11,3,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,5211.0,Bin_1,3.0,,,244.2228303,11,5.0,0.2,5.0,0,0.0,4.0963528991062e-11,,0.1200000000163854,low
385,11,Bin_1,1,11,7,1,1,1,3,1,3,Bin_1,11,9,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,7412.0,Bin_3,5.0,,,244.2228303,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
386,11,Bin_1,1,11,7,1,1,1,4,1,5,Bin_5,11,8,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5211.0,Bin_3,3.0,,,244.2228303,11,8.0,0.125,8.0,0,0.0,1.821438878796227e-11,,0.07500000000728575,low
387,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_1,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,3324.0,Bin_3,5.0,,,244.2228303,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
388,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,9,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
389,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_5,11,11,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
390,11,Bin_1,1,11,9,1,1,1,4,1,3,Bin_5,11,2,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
391,11,Bin_1,1,11,10,1,1,1,1,1,1,Bin_1,11,12,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,1.7528074163844148e-11,,,low
392,11,Bin_1,1,11,10,1,1,1,2,1,2,Bin_5,11,4,Bin_4,1,1,4,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
393,11,Bin_1,1,11,10,1,1,1,3,1,3,Bin_1,11,12,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,5121.0,Bin_3,2.0,,,244.2228303,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
394,11,Bin_1,1,11,10,1,1,1,4,1,5,Bin_5,11,7,Bin_4,1,1,4,Bin_4,9.0,Bin_4,7.0,2.0,,,,,,244.2228303,11,,,,0,0.16666666666666666,1.6905504329720253e-10,,,low
395,11,*,1,11,1,1,1,1,1,1,1,*,11,4,*,1,1,1,*,9.0,*,1.0,1.0,1346.0,*,3.0,,,495.0953281,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
396,11,Bin_1,1,11,1,1,1,1,2,1,2,Bin_5,11,4,Bin_3,1,1,4,Bin_1,9.0,Bin_5,7.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,9.89820637205722e-11,,,low
397,11,Bin_1,1,11,1,1,1,1,3,1,3,Bin_1,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
398,11,Bin_1,1,11,1,1,1,1,4,1,3,Bin_1,11,4,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
399,11,Bin_1,1,11,2,1,1,1,1,1,1,Bin_1,11,3,Bin_4,1,1,1,Bin_1,9.0,Bin_2,9.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.27025299019652e-11,,,low
400,11,Bin_1,1,11,2,1,1,1,2,1,2,Bin_5,11,1,Bin_4,1,1,1,Bin_1,9.0,Bin_2,9.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.275793974370401e-11,,,low
401,11,Bin_1,1,11,2,1,1,1,3,1,3,Bin_1,11,10,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8121.0,Bin_1,3.0,,,495.0953281,11,5.0,0.2,5.0,0,0.0,4.0963528991062e-11,,0.1200000000163854,low
402,11,Bin_1,1,11,2,1,1,1,4,1,5,Bin_5,11,8,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
403,11,Bin_1,1,11,4,1,1,1,1,1,1,Bin_1,11,5,Bin_4,1,2,2,Bin_1,9.0,Bin_4,5.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,1.7528074163844148e-11,,,low
404,11,Bin_1,1,11,4,1,1,1,2,1,2,Bin_5,11,6,Bin_4,1,2,2,Bin_1,9.0,Bin_4,5.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
405,11,Bin_1,1,11,4,1,1,1,3,1,5,Bin_5,11,12,Bin_5,1,2,2,Bin_3,9.0,Bin_3,9.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,1.9517070794609742e-11,,,low
406,11,*,1,11,4,1,1,1,4,1,6,*,11,6,*,1,2,2,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,495.0953281,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
407,11,*,1,11,6,1,1,1,1,1,1,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,3115.0,*,2.0,,,495.0953281,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
408,11,Bin_1,1,11,6,1,1,1,2,1,2,Bin_5,11,1,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,1322.0,Bin_5,1.0,,,495.0953281,11,8.0,0.125,8.0,0,0.0,2.016330692930072e-11,,0.07500000000806532,low
409,11,Bin_1,1,11,6,1,1,1,3,1,3,Bin_5,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,495.0953281,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
410,11,Bin_1,1,11,6,1,1,1,4,1,5,Bin_1,11,1,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,1.6827342745711738e-11,,,low
411,11,Bin_1,1,11,6,1,1,1,5,1,5,Bin_5,11,12,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
412,11,*,1,11,7,1,1,1,1,1,1,*,11,4,*,1,1,4,*,9.0,*,1.0,1.0,2330.0,*,5.0,,,495.0953281,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
413,11,Bin_1,1,11,7,1,1,1,2,1,2,Bin_5,11,1,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
414,11,Bin_1,1,11,8,1,1,1,1,1,1,Bin_5,11,3,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
415,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_1,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,1211.0,Bin_3,3.0,,,495.0953281,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
416,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,12,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,1211.0,Bin_4,3.0,,,495.0953281,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
417,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_5,11,12,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,495.0953281,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
418,11,Bin_1,1,11,9,1,1,1,4,1,3,Bin_5,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,495.0953281,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
419,11,*,1,11,10,1,1,1,1,1,1,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,495.0953281,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
420,11,Bin_1,1,11,1,1,1,1,1,1,1,Bin_1,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,1420.0,Bin_3,1.0,,,553.9297573,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
421,11,Bin_1,1,11,1,1,1,1,2,1,2,Bin_5,11,7,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,3122.0,Bin_3,1.0,,,553.9297573,11,6.0,0.16666666666666666,6.0,0,0.0,8.283908055514776e-11,,0.10000000003313562,low
422,11,Bin_1,1,11,1,1,1,1,3,1,3,Bin_1,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
423,11,Bin_1,1,11,1,1,1,1,4,1,3,Bin_5,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
424,11,Bin_1,1,11,1,1,1,1,5,1,3,Bin_1,11,5,Bin_1,1,1,1,Bin_1,,,,,,,,,,553.9297573,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
425,11,*,1,11,3,1,1,1,1,1,1,*,11,11,*,1,4,3,*,9.0,*,1.0,1.0,3322.0,*,2.0,,,553.9297573,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
426,11,Bin_1,1,11,3,1,1,1,2,1,2,Bin_5,11,11,Bin_3,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
427,11,Bin_1,1,11,3,1,1,1,3,1,3,Bin_1,11,11,Bin_2,1,4,3,Bin_1,9.0,Bin_3,1.0,1.0,3322.0,Bin_3,2.0,,,553.9297573,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
428,11,Bin_1,1,11,3,1,1,1,4,1,3,Bin_5,11,10,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
429,11,Bin_1,1,11,3,1,1,1,5,1,3,Bin_1,11,8,Bin_2,1,4,3,Bin_1,9.0,Bin_3,1.0,1.0,3322.0,Bin_3,2.0,,,553.9297573,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
430,11,Bin_1,1,11,3,1,1,1,6,1,3,Bin_5,11,12,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
431,11,Bin_1,1,11,3,1,1,1,7,1,3,Bin_1,11,4,Bin_1,1,4,3,Bin_1,9.0,Bin_3,8.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
432,11,Bin_1,1,11,3,1,1,1,8,1,3,Bin_5,11,8,Bin_1,1,4,3,Bin_1,1.0,,,,,,,,,553.9297573,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
433,11,Bin_1,1,11,3,1,1,1,9,1,3,Bin_1,11,12,Bin_1,1,4,3,Bin_1,,,,,,,,,,553.9297573,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
434,11,Bin_1,1,11,5,1,1,1,1,1,1,Bin_1,11,2,Bin_3,1,2,4,Bin_1,9.0,Bin_3,1.0,1.0,5121.0,Bin_3,2.0,,,553.9297573,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
435,11,Bin_1,1,11,5,1,1,1,2,1,2,Bin_5,11,3,Bin_3,1,2,4,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
436,11,Bin_1,1,11,5,1,1,1,3,1,3,Bin_1,11,10,Bin_1,1,2,4,Bin_1,2.0,Bin_3,,,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
437,11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_1,11,7,Bin_4,1,2,4,Bin_1,9.0,Bin_3,6.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,1.6827342745711738e-11,,,low
438,11,Bin_1,1,11,6,1,1,1,2,1,2,Bin_5,11,10,Bin_4,1,2,4,Bin_1,9.0,Bin_2,7.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.275793974370401e-11,,,low
439,11,Bin_1,1,11,6,1,1,1,3,1,5,Bin_5,11,3,Bin_4,1,2,4,Bin_1,9.0,Bin_2,7.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.275793974370401e-11,,,low
440,11,*,1,11,6,1,1,1,4,1,3,*,11,1,*,1,2,4,*,9.0,*,1.0,1.0,9211.0,*,2.0,,,553.9297573,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
441,11,*,1,11,6,1,1,1,5,1,5,*,11,7,*,1,2,4,*,9.0,*,1.0,1.0,9211.0,*,2.0,,,553.9297573,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
442,11,Bin_1,1,11,6,1,1,1,6,1,5,Bin_5,11,3,Bin_1,1,2,4,Bin_1,,,,,,,,,,553.9297573,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
443,11,Bin_1,1,11,7,1,1,1,1,1,1,Bin_5,11,8,Bin_4,1,2,2,Bin_3,9.0,Bin_3,7.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,1.9191918545842895e-11,,,low
444,11,Bin_1,1,11,7,1,1,1,2,1,3,Bin_1,11,6,Bin_3,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,7131.0,Bin_3,3.0,,,553.9297573,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
445,11,Bin_1,1,11,7,1,1,1,3,1,3,Bin_5,11,8,Bin_3,1,2,2,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
446,11,*,1,11,7,1,1,1,4,1,5,*,11,10,*,1,2,2,*,9.0,*,1.0,1.0,7114.0,*,3.0,,,553.9297573,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
