aux_index,anon_index,label,age_diff,age_ratio,age_close,education_diff,education_ratio,education_close,industry_diff,industry_ratio,industry_close,marital_status_diff,marital_status_ratio,marital_status_close,sex_diff,sex_ratio,sex_close,overall_similarity,attack_score
1171,255,1,0.1379310344827586,1.16,0,0.6923076923076923,0.3076923076923077,0,0.999756647935932,0.0002433520640679,0,0.0,1.0,1,0.0,1.0,1,0.6340009250547234,0.8599204303957572
1176,355,1,0.0476190476190476,0.9523809523809524,0,0.6363636363636364,0.3636363636363636,0,0.999939051643574,6.094835642598838e-05,0,0.0,1.0,1,0.0,1.0,1,0.6632156528747484,0.9671986459756794
1177,938,1,0.0232558139534883,0.9767441860465116,0,0.5454545454545454,0.4545454545454545,0,0.999669334038754,0.0003306659612459,0,0.0,1.0,1,0.0,1.0,1,0.6863240613106425,0.9728330987011461
1179,19,1,0.04,1.0416666666666667,0,0.7692307692307693,0.2307692307692307,0,0.999789087381098,0.0002109126189019,0,0.0,1.0,1,0.0,1.0,1,0.6381960286776265,0.9612507989982945
1191,332,1,0.2352941176470588,1.3076923076923077,0,0.7333333333333333,0.2666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6062745098039215,0.7264392038475019
1192,110,1,0.0,1.0,1,0.7272727272727273,0.2727272727272727,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6545454545454545,0.9680952089374166
1194,265,1,0.0227272727272727,1.0232558139534884,0,0.7272727272727273,0.2727272727272727,0,0.9997317269468088,0.0002682730531912,0,0.0,1.0,1,0.0,1.0,1,0.6500536546106382,0.967396143815466
1196,37,1,0.0188679245283018,1.0192307692307692,0,0.9166666666666666,0.0833333333333333,0,0.9998949535694776,0.0001050464305222,0,0.0,1.0,1,0.0,1.0,1,0.6129140910471108,0.9464186044124271
1198,407,1,0.0,1.0,1,0.9375,0.0625,0,0.9999608610567514,3.913894324853229e-05,0,0.0,1.0,1,0.0,1.0,1,0.6125078277886498,0.9685122621036578
1207,387,1,0.0,1.0,1,0.75,0.25,0,0.9998447962396346,0.0001552037603653,0,0.0,1.0,1,0.0,1.0,1,0.6500310407520731,0.9770679989986539
1220,837,1,0.2432432432432432,0.7567567567567568,0,0.6923076923076923,0.3076923076923077,0,0.9999092575452352,9.07424547648863e-05,0,0.0,1.0,1,0.0,1.0,1,0.6129079613807659,0.4733366374693853
1223,898,1,0.0833333333333333,0.9166666666666666,0,0.8,0.2,0,0.9998286364132044,0.0001713635867956,0,0.0,1.0,1,0.0,1.0,1,0.6233676060506925,0.9517574040835842
1248,175,1,0.0,1.0,1,0.9166666666666666,0.0833333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6166666666666667,0.9618674953511767
1250,496,1,0.1724137931034483,1.2083333333333333,0,0.6923076923076923,0.3076923076923077,0,0.9998410427594976,0.0001589572405023,0,0.0,1.0,1,0.0,1.0,1,0.6270874943658724,0.869785745525323
1252,108,1,0.0704225352112676,0.9295774647887324,0,0.7,0.3,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6459154929577464,0.9355386957273586
1264,291,1,0.0,1.0,1,0.8333333333333334,0.1666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6333333333333333,0.959797706963327
1269,403,1,0.0158730158730158,1.0161290322580645,0,0.9230769230769232,0.0769230769230769,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6122100122100121,0.9618674953511767
1272,936,1,0.04,1.0416666666666667,0,0.9230769230769232,0.0769230769230769,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6073846153846153,0.9210313526452615
1281,597,1,0.0,1.0,1,0.5454545454545454,0.4545454545454545,0,0.9997968388119134,0.0002031611880866,0,0.0,1.0,1,0.0,1.0,1,0.6909497231467082,0.9798749024765253
1284,741,1,0.0985915492957746,0.9014084507042254,0,0.6,0.4,0,,,0,0.0,1.0,1,0.0,1.0,1,0.660281690140845,0.890569997307042
1288,951,1,0.0,1.0,1,0.7692307692307693,0.2307692307692307,0,0.9989633399302612,0.0010366600697389,0,0.0,1.0,1,0.0,1.0,1,0.6463611781677939,0.9681656732632958
1297,963,1,0.0256410256410256,1.0263157894736843,0,0.7692307692307693,0.2307692307692307,0,0.9999786780383796,2.1321961620469083e-05,0,0.0,1.0,1,0.0,1.0,1,0.6410299054179651,0.948502528877658
1302,86,1,0.0,1.0,1,0.8181818181818182,0.1818181818181818,0,0.9999032476537556,9.675234624439643e-05,0,0.0,1.0,1,0.0,1.0,1,0.6363829868328852,0.9706886054874516
1303,270,1,0.0806451612903225,1.087719298245614,0,0.5454545454545454,0.4545454545454545,0,0.9998577900574934,0.0001422099425065,0,0.0,1.0,1,0.0,1.0,1,0.6748085006395277,0.9615186916448267
1304,85,1,0.0869565217391304,0.9130434782608696,0,0.6363636363636364,0.3636363636363636,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6553359683794466,0.9551985815127342
1305,319,1,0.0806451612903225,1.087719298245614,0,0.5454545454545454,0.4545454545454545,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6747800586510264,0.9523029853078177
117,773,0,0.4166666666666667,0.5833333333333334,0,0.5,0.5,0,,,0,0.5,0.5,0,0.0,1.0,1,0.5166666666666666,0.014687083339619357
864,438,0,0.0144927536231884,1.0147058823529411,0,0.4285714285714285,0.5714285714285714,0,,,0,0.5,0.5,0,1.0,0.0,0,0.4113871635610766,0.02215253562674756
694,975,0,0.3636363636363636,1.5714285714285714,0,0.6363636363636364,0.3636363636363636,0,0.9996454152187788,0.0003545847812211,0,0.5,2.0,0,0.5,0.5,0,0.4000709169562443,0.014344471272874337
660,370,0,0.2,0.8,0,0.8333333333333334,0.1666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5933333333333334,0.015943774685789096
240,926,0,0.4666666666666667,0.5333333333333333,0,0.5,0.5,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5066666666666666,0.01570204624343781
1031,643,0,0.136986301369863,0.863013698630137,0,0.875,0.125,0,0.9992199134813132,0.0007800865186866,0,0.5,0.5,0,0.0,1.0,1,0.4977587570297647,0.015678911135439455
365,631,0,0.1071428571428571,0.8928571428571429,0,0.875,0.125,0,0.9997561035096704,0.0002438964903295,0,0.0,1.0,1,1.0,0.0,0,0.4036202078694945,0.015756578407614137
894,778,0,0.4285714285714285,1.75,0,0.5833333333333334,0.4166666666666667,0,0.9998185315573622,0.0001814684426378,0,0.0,1.0,1,0.0,1.0,1,0.5976553413075751,0.015601007330278175
1003,194,0,0.2444444444444444,0.7555555555555555,0,0.7,0.3,0,,,0,0.5,0.5,0,0.5,0.5,0,0.4111111111111111,0.014928811781970643
480,466,0,0.9827586206896552,58.0,0,,,0,,,0,0.0,1.0,1,0.0,1.0,1,0.4034482758620689,0.01608842960108463
721,154,0,0.0172413793103448,0.9827586206896552,0,0.75,0.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.646551724137931,0.6084127854815117
981,683,0,0.3174603174603174,1.4651162790697674,0,0.4444444444444444,0.5555555555555556,0,0.9990480723465016,0.0009519276534983,0,1.0,0.0,0,0.0,1.0,1,0.4478094331497473,0.015014615081313699
542,325,0,0.5217391304347826,2.090909090909091,0,0.7,0.3,0,0.9971711456859972,0.0028288543140028,0,0.0,1.0,1,0.0,1.0,1,0.5562179447758441,0.016271021791848226
1050,189,0,0.2037037037037037,1.255813953488372,0,0.6153846153846154,0.3846153846153846,0,0.9999844214921096,1.5578507890514248e-05,0,0.0,1.0,1,1.0,0.0,0,0.4361854518839142,0.011265510491296114
906,475,0,0.3787878787878788,0.6212121212121212,0,0.6,0.4,0,0.9997765226931048,0.0002234773068952,0,0.5,0.5,0,0.0,1.0,1,0.5042871197038032,0.015396679023917904
435,226,0,0.1785714285714285,1.2173913043478262,0,0.7692307692307693,0.2307692307692307,0,,,0,0.5,2.0,0,0.0,1.0,1,0.5104395604395604,0.01397248206693147
745,669,0,0.5490196078431373,0.4509803921568627,0,0.5,0.5,0,0.9999750315227026,2.496847729741201e-05,0,0.5,0.5,0,0.0,1.0,1,0.490201072126832,0.014690318436295287
1241,437,0,0.25,0.75,0,0.625,0.375,0,,,0,1.0,0.0,0,0.0,1.0,1,0.425,0.014928811781970643
831,700,0,0.358974358974359,1.56,0,0.6666666666666666,0.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5948717948717949,0.014987444970749922
128,312,0,0.2105263157894736,0.7894736842105263,0,0.6666666666666666,0.3333333333333333,0,0.99989999799996,0.00010000200004,0,0.0,1.0,1,1.0,0.0,0,0.4245814039087799,0.017618447763451204
1013,832,0,0.5918367346938775,2.45,0,0.7692307692307693,0.2307692307692307,0,,,0,0.5,2.0,0,0.0,1.0,1,0.4277864992150706,0.01397248206693147
1111,387,0,0.2622950819672131,1.3555555555555556,0,0.6666666666666666,0.3333333333333333,0,0.9998004523081016,0.0001995476918983,0,0.0,1.0,1,0.0,1.0,1,0.6142475598116037,0.7636590766184682
316,682,0,0.1044776119402985,0.8955223880597015,0,0.5,0.5,0,,,0,0.75,0.25,0,0.5,0.5,0,0.4291044776119402,0.014161893530373946
840,139,0,0.691358024691358,0.3086419753086419,0,0.4285714285714285,0.5714285714285714,0,,,0,0.5,0.5,0,0.0,1.0,1,0.4760141093474427,0.014687083339619357
49,139,0,0.3950617283950617,0.6049382716049383,0,0.2857142857142857,0.7142857142857143,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6638447971781305,0.2970827366678756
580,668,0,0.0392156862745098,1.0408163265306123,0,0.9090909090909092,0.0909090909090909,0,0.9999883994756564,1.1600524343700336e-05,0,0.0,1.0,1,0.5,0.5,0,0.510341001031785,0.01793557921272677
758,634,0,0.5081967213114754,2.033333333333333,0,0.7,0.3,0,0.9998375040623984,0.0001624959376015,0,0.0,1.0,1,0.0,1.0,1,0.5583931549252252,0.015601007330278175
746,553,0,0.2142857142857142,0.7857142857142857,0,0.7,0.3,0,0.9999516285069332,4.837149306675266e-05,0,0.5,2.0,0,0.5,0.5,0,0.4171525314414704,0.015649282489794903
1297,214,0,0.025,0.975,0,0.7692307692307693,0.2307692307692307,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5411538461538461,0.026593396660042786
1310,853,0,0.8108108108108109,5.285714285714286,0,0.3333333333333333,1.5,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5711711711711712,0.013041003116871215
1084,58,0,0.6779661016949152,3.1052631578947367,0,0.6666666666666666,0.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5310734463276836,0.014987444970749922
573,661,0,0.15,1.1764705882352942,0,0.7,0.3,0,0.9999484567964868,5.154320351318475e-05,0,0.5,0.5,0,0.0,1.0,1,0.5300103086407026,0.01516339321261797
166,557,0,0.4090909090909091,0.5909090909090909,0,0.8,0.2,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4581818181818182,0.01570204624343781
1314,664,0,0.05,0.95,0,0.7692307692307693,0.2307692307692307,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4361538461538461,0.02335245558364787
140,90,0,0.7341772151898734,0.2658227848101265,0,0.5454545454545454,0.4545454545454545,0,,,0,0.5,0.5,0,0.0,1.0,1,0.4440736478711162,0.014687083339619357
1018,722,0,0.0,1.0,1,0.5,0.5,0,,,0,0.0,1.0,1,1.0,0.0,0,0.5,0.023005581616808015
1238,152,0,0.0769230769230769,0.9230769230769232,0,0.8461538461538461,0.1538461538461538,0,0.9996426529445396,0.0003573470554602,0,1.0,0.0,0,0.0,1.0,1,0.4154560847957075,0.016541801740517753
654,446,0,0.2156862745098039,1.275,0,0.7142857142857143,0.2857142857142857,0,0.9998048828077364,0.0001951171922636,0,0.0,1.0,1,1.0,0.0,0,0.414044625679349,0.015601007330278175
315,301,0,0.4324324324324324,0.5675675675675675,0,0.6363636363636364,0.3636363636363636,0,0.997639653815893,0.002360346184107,0,0.5,0.5,0,0.0,1.0,1,0.4867128554776077,0.01550063286171191
801,361,0,0.123076923076923,1.1403508771929824,0,0.7272727272727273,0.2727272727272727,0,0.9998514210515144,0.0001485789484855,0,0.5,0.5,0,0.5,0.5,0,0.429959785719767,0.014344796255749576
452,118,0,0.1521739130434782,1.1794871794871795,0,0.6,0.4,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5495652173913044,0.01586311018000081
653,699,0,0.1666666666666666,0.8333333333333334,0,0.8,0.2,0,0.9995403451589988,0.0004596548410012,0,0.5,0.5,0,0.5,0.5,0,0.4067585976348669,0.014078844477883235
603,265,0,0.3484848484848485,1.5348837209302326,0,0.6363636363636364,0.3636363636363636,0,0.9998048923249518,0.0001951076750481,0,1.0,0.0,0,0.0,1.0,1,0.4030693245653126,0.014344600619743646
347,778,0,0.2653061224489796,1.3611111111111112,0,0.9166666666666666,0.0833333333333333,0,0.9999637063114724,3.6293688527565054e-05,0,0.0,1.0,1,0.0,1.0,1,0.5636127009145763,0.01471113787141753
344,716,0,0.1935483870967742,0.8064516129032258,0,0.7692307692307693,0.2307692307692307,0,0.9995744982625344,0.0004255017374654,0,0.0,1.0,1,1.0,0.0,0,0.4075292690819843,0.016922649249305356
972,272,0,0.3409090909090909,1.5172413793103448,0,0.7692307692307693,0.2307692307692307,0,,,0,0.0,1.0,1,0.5,0.5,0,0.477972027972028,0.014987444970749922
929,202,0,0.1428571428571428,0.8571428571428571,0,0.5,0.5,0,,,0,0.5,0.5,0,0.5,0.5,0,0.4714285714285714,0.014633252056663318
1067,579,0,0.4029850746268656,0.5970149253731343,0,0.4444444444444444,0.5555555555555556,0,0.9998952243247208,0.0001047756752792,0,0.5,0.5,0,0.0,1.0,1,0.5305350513207938,0.016099072842986457
721,176,0,0.7719298245614035,4.384615384615385,0,0.7142857142857143,0.2857142857142857,0,,,0,0.5,2.0,0,0.0,1.0,1,0.4027568922305765,0.01397248206693147
25,758,0,0.360655737704918,1.564102564102564,0,0.6,0.4,0,0.9999593669368764,4.063306312346357e-05,0,1.0,0.0,0,0.0,1.0,1,0.4078769790716411,0.013532266394257636
185,584,0,0.087719298245614,0.912280701754386,0,0.7,0.3,0,0.9998672595739032,0.0001327404260967,0,0.5,0.5,0,0.0,1.0,1,0.5424826884360965,0.016738341140979593
124,649,0,0.1875,1.2307692307692308,0,0.6153846153846154,0.3846153846153846,0,0.9992473421770628,0.0007526578229372,0,0.0,1.0,1,1.0,0.0,0,0.4395736084876643,0.016271021791848226
1038,41,0,0.5625,2.2857142857142856,0,0.375,0.625,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6125,0.7577230233575821
236,493,0,0.0677966101694915,0.9322033898305084,0,0.8,0.2,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5264406779661017,0.019681196394089478
894,103,0,0.0476190476190476,1.05,0,0.2,1.25,0,,,0,0.5,0.5,0,0.0,1.0,1,0.6504761904761904,0.9106541250100116
808,590,0,0.4615384615384615,0.5384615384615384,0,0.7692307692307693,0.2307692307692307,0,0.9991598207617624,0.0008401792382374,0,0.0,1.0,1,0.5,0.5,0,0.4540141896938013,0.016268693645153
885,490,0,0.746268656716418,3.941176470588236,0,0.5454545454545454,0.4545454545454545,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4416553595658073,0.014987444970749922
375,21,0,0.3269230769230769,1.4857142857142858,0,0.5,0.5,0,0.9998896320331988,0.0001103679668013,0,0.5,0.5,0,0.0,1.0,1,0.534637458208745,0.01456307101928597
398,554,0,0.24,0.76,0,0.6,0.4,0,0.999939051643574,6.094835642598838e-05,0,1.0,0.0,0,0.0,1.0,1,0.4320121896712852,0.015616976824449437
156,281,0,0.4615384615384615,1.8571428571428568,0,0.7777777777777778,0.2222222222222222,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4521367521367521,0.014987444970749922
321,659,0,0.4838709677419355,1.9375,0,0.5,0.5,0,,,0,1.0,0.0,0,0.0,1.0,1,0.4032258064516129,0.01397248206693147
423,107,0,0.4833333333333333,1.935483870967742,0,0.875,0.125,0,0.9998190045248868,0.0001809954751131,0,0.0,1.0,1,0.0,1.0,1,0.5283695324283559,0.015601007330278175
811,916,0,0.65625,2.909090909090909,0,0.2,0.8,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6287499999999999,0.5660837544544827
312,37,0,0.087719298245614,1.0961538461538465,0,0.75,0.25,0,0.9998739442833732,0.0001260557166267,0,0.5,0.5,0,0.0,1.0,1,0.5324813514942026,0.015454992740089291
721,370,0,0.123076923076923,0.8769230769230769,0,0.8333333333333334,0.1666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6087179487179487,0.4807818978116596
1271,317,0,0.7647058823529411,4.25,0,0.8571428571428571,0.1428571428571428,0,,,0,0.0,1.0,1,0.0,1.0,1,0.4756302521008403,0.014987444970749922
837,290,0,0.574468085106383,2.35,0,0.6923076923076923,0.3076923076923077,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4466448445171849,0.014987444970749922
820,515,0,0.1607142857142857,1.1914893617021276,0,0.2,1.25,0,0.9999152739827584,8.47260172417445e-05,0,0.0,1.0,1,1.0,0.0,0,0.5278740880605912,0.014134164549174738
120,748,0,0.5915492957746479,0.4084507042253521,0,0.7333333333333333,0.2666666666666666,0,0.999976605998222,2.339400177794413e-05,0,0.5,0.5,0,0.0,1.0,1,0.4350281529787594,0.014300173057631685
1116,890,0,0.0,1.0,1,0.8,0.2,0,0.9998984194059568,0.0001015805940433,0,0.0,1.0,1,1.0,0.0,0,0.4400203161188086,0.02463920287943171
1169,94,0,0.8636363636363636,7.333333333333333,0,0.8,5.0,0,,,0,0.0,1.0,1,0.0,1.0,1,0.4672727272727273,0.017111053838591603
972,746,0,0.3636363636363636,1.5714285714285714,0,0.8,0.2,0,0.9998387616897776,0.0001612383102225,0,0.0,1.0,1,0.0,1.0,1,0.5673049749347718,0.015601007330278175
501,262,0,0.28,0.72,0,0.5454545454545454,0.4545454545454545,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4349090909090909,0.01570204624343781
1177,153,0,0.4761904761904761,1.9090909090909087,0,0.5454545454545454,0.4545454545454545,0,0.9997239856472536,0.0002760143527463,0,0.5,2.0,0,0.0,1.0,1,0.495726198541545,0.014344471272874337
985,179,0,0.1951219512195122,1.2424242424242424,0,0.6363636363636364,0.3636363636363636,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5337028824833703,0.014987444970749922
370,310,0,0.6779661016949152,0.3220338983050847,0,0.0,1.0,1,,,0,0.75,0.25,0,0.5,0.5,0,0.4144067796610169,0.015762357672062507
1233,13,0,0.5918367346938775,2.45,0,0.5,0.5,0,0.999818949909475,0.000181050090525,0,0.0,1.0,1,0.0,1.0,1,0.5816688630793295,0.015601007330278175
1224,694,0,0.131578947368421,0.868421052631579,0,0.9090909090909092,0.0909090909090909,0,0.9999115102979892,8.848970201092847e-05,0,0.0,1.0,1,0.0,1.0,1,0.5918837266485362,0.017875633026104745
414,955,0,0.1923076923076923,0.8076923076923077,0,0.7272727272727273,0.2727272727272727,0,0.9998132760713284,0.0001867239286714,0,0.0,1.0,1,1.0,0.0,0,0.4161212608696504,0.016851880535377478
974,804,0,0.4523809523809524,0.5476190476190477,0,0.4444444444444444,0.5555555555555556,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4206349206349206,0.01570204624343781
837,784,0,0.1276595744680851,1.146341463414634,0,0.6923076923076923,0.3076923076923077,0,0.9999092575452352,9.07424547648863e-05,0,0.5,0.5,0,0.5,0.5,0,0.4360246951357975,0.01589135318506704
1118,17,0,0.3559322033898305,0.6440677966101694,0,0.5714285714285714,0.4285714285714285,0,0.999878103287148,0.0001218967128519,0,1.0,0.0,0,0.0,1.0,1,0.41455222437889,0.01564157524219905
875,109,0,0.1964285714285714,0.8035714285714286,0,0.625,0.375,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5357142857142858,0.015943774685789096
330,796,0,0.8970588235294118,9.714285714285714,0,0.0,1.0,1,,,0,0.0,1.0,1,1.0,0.0,0,0.4205882352941176,0.020537596798645558
994,603,0,0.4262295081967213,0.5737704918032787,0,0.2,1.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6747540983606557,0.37665999728530797
382,412,0,0.5178571428571429,2.074074074074074,0,0.7333333333333333,0.2666666666666666,0,0.999976605998222,2.339400177794413e-05,0,0.0,1.0,1,0.0,1.0,1,0.5497665835622604,0.014290374293798494
156,374,0,0.6923076923076923,3.25,0,0.3333333333333333,0.6666666666666666,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4948717948717949,0.014019740393557635
1222,425,0,0.0869565217391304,1.0952380952380951,0,0.2,0.8,0,0.999956985547144,4.301445285615967e-05,0,0.5,0.5,0,1.0,0.0,0,0.4426172985427452,0.011511566270948792
150,651,0,0.4788732394366197,0.5211267605633803,0,0.9230769230769232,0.0769230769230769,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5196099674972914,0.01570204624343781
1270,867,0,0.1777777777777777,0.8222222222222222,0,0.6153846153846154,0.3846153846153846,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4413675213675214,0.013900444745936961
627,594,0,0.0227272727272727,0.9772727272727272,0,0.375,0.625,0,0.9995065688028124,0.0004934311971874,0,0.0,1.0,1,0.0,1.0,1,0.720553231693983,0.5016683751670464
472,146,0,0.0888888888888888,0.9111111111111112,0,0.4285714285714285,0.5714285714285714,0,0.9999291031549096,7.089684509039348e-05,0,0.0,1.0,1,0.5,0.5,0,0.5965221158769547,0.02189798848824402
790,165,0,0.2638888888888889,0.7361111111111112,0,0.4285714285714285,0.5714285714285714,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6615079365079366,0.2677897189619252
713,21,0,0.125,1.1428571428571428,0,0.7,0.3,0,0.9999779264066396,2.207359336026312e-05,0,0.0,1.0,1,0.0,1.0,1,0.635004414718672,0.5230320924206074
681,680,0,0.6410256410256411,0.358974358974359,0,0.7272727272727273,0.2727272727272727,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5263403263403263,0.01570204624343781
1060,393,0,0.3103448275862069,0.6896551724137931,0,0.5454545454545454,0.4545454545454545,0,0.9998630136986302,0.0001369863013698,0,0.5,2.0,0,0.0,1.0,1,0.5288675226521236,0.015396679023917904
650,181,0,0.2622950819672131,1.3555555555555556,0,0.8,0.2,0,0.9999369721416866,6.302785831337451e-05,0,0.0,1.0,1,0.0,1.0,1,0.58755358917822,0.016284488903393478
301,249,0,0.054054054054054,0.945945945945946,0,0.6923076923076923,0.3076923076923077,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5507276507276507,0.02306160441656897
848,571,0,0.8688524590163934,7.625,0,0.25,1.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5762295081967214,0.01711348362709964
1252,416,0,0.4393939393939394,1.7837837837837838,0,0.7692307692307693,0.2307692307692307,0,0.9998909640337076,0.0001090359662923,0,0.0,1.0,1,0.5,0.5,0,0.4582968654683167,0.016284488903393478
1222,523,0,0.2753623188405797,1.38,0,0.3333333333333333,0.6666666666666666,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4782608695652174,0.014019740393557635
1179,101,0,0.6835443037974683,0.3164556962025316,0,0.0,1.0,1,,,0,0.5,0.5,0,0.0,1.0,1,0.5632911392405063,0.02065719110994037
123,833,0,0.131578947368421,0.868421052631579,0,0.9,0.1,0,0.9998343913883522,0.0001656086116478,0,0.0,1.0,1,0.0,1.0,1,0.5937173322486453,0.016954742199876045
140,51,0,0.4878048780487805,0.5121951219512195,0,0.5833333333333334,0.4166666666666667,0,0.9999405681683108,5.943183168905266e-05,0,0.5,0.5,0,0.0,1.0,1,0.485784244089915,0.015349429607913308
909,99,0,0.16,0.84,0,0.6153846153846154,0.3846153846153846,0,0.9996367269094542,0.0003632730905458,0,0.0,1.0,1,1.0,0.0,0,0.444995731541186,0.01696430026887612
316,979,0,0.0625,0.9375,0,0.8125,0.1875,0,,,0,0.0,1.0,1,0.5,0.5,0,0.525,0.019681196394089478
423,802,0,0.4833333333333333,1.935483870967742,0,0.9166666666666666,0.0833333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.52,0.014987444970749922
1100,462,0,0.5625,2.2857142857142856,0,0.375,0.625,0,,,0,1.0,0.0,0,0.0,1.0,1,0.4125,0.01397248206693147
797,232,0,0.75,4.0,0,0.2,0.8,0,,,0,0.5,2.0,0,0.0,1.0,1,0.51,0.011362629834914739
446,367,0,0.0196078431372549,0.9803921568627452,0,0.9,0.1,0,0.9997872491312672,0.0002127508687327,0,0.0,1.0,1,0.5,0.5,0,0.5161209815462955,0.026312505209616144
666,366,0,0.1269841269841269,1.1454545454545455,0,0.5,0.5,0,,,0,1.0,0.0,0,0.0,1.0,1,0.4746031746031746,0.014827639370248467
310,296,0,0.1052631578947368,0.8947368421052632,0,0.375,0.625,0,,,0,0.75,0.25,0,0.0,1.0,1,0.5539473684210526,0.014161893530373946
1046,948,0,0.0612244897959183,1.065217391304348,0,0.7,0.3,0,0.999869755864604,0.000130244135396,0,0.0,1.0,1,1.0,0.0,0,0.4477811508678955,0.017829289880641197
885,916,0,0.835820895522388,6.090909090909091,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6328358208955225,0.5682367062693728
1016,328,0,0.28125,1.391304347826087,0,0.6153846153846154,0.3846153846153846,0,0.9999691881066092,3.081189339084887e-05,0,0.5,0.5,0,0.0,1.0,1,0.5206792393017551,0.013644054044999203
95,288,0,0.4912280701754385,0.5087719298245614,0,0.7692307692307693,0.2307692307692307,0,0.9999756690997568,2.4330900243309e-05,0,0.0,1.0,1,0.0,1.0,1,0.5479130982988071,0.015757402262713615
820,725,0,0.4821428571428571,1.9310344827586208,0,0.2857142857142857,0.7142857142857143,0,0.9999163547395497,8.364526045042973e-05,0,0.0,1.0,1,1.0,0.0,0,0.4464453004806615,0.015158109475066977
960,763,0,0.425,1.7391304347826086,0,0.8,0.2,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4549999999999999,0.014987444970749922
183,931,0,0.3333333333333333,1.5,0,0.9230769230769232,0.0769230769230769,0,0.99987104639985,0.00012895360015,0,0.0,1.0,1,0.0,1.0,1,0.5487437394379787,0.015841048096201946
1115,119,0,0.3409090909090909,0.6590909090909091,0,0.0,1.0,1,0.999951220701934,4.8779298065900834e-05,0,0.0,1.0,1,1.0,0.0,0,0.531827937677795,0.02179604405559346
644,657,0,0.1666666666666666,0.8333333333333334,0,0.75,0.25,0,0.9995801526717556,0.0004198473282442,0,0.0,1.0,1,0.0,1.0,1,0.6167506361323156,0.4189021529417359
964,333,0,0.4772727272727273,1.9130434782608696,0,0.9333333333333332,0.0666666666666666,0,0.999937685968438,6.231403156205699e-05,0,0.0,1.0,1,0.5,0.5,0,0.4178912506851002,0.016284488903393478
1078,762,0,0.2222222222222222,1.2857142857142858,0,0.375,0.625,0,0.9999580105393546,4.198946064537801e-05,0,0.0,1.0,1,1.0,0.0,0,0.4805639534476846,0.014892362888805919
837,270,0,0.175438596491228,0.8245614035087719,0,0.6363636363636364,0.3636363636363636,0,0.999898421469638,0.0001015785303618,0,0.5,0.5,0,0.0,1.0,1,0.5376598691350994,0.01427889419796696
702,314,0,0.5573770491803278,2.259259259259259,0,0.6923076923076923,0.3076923076923077,0,0.9997199663959676,0.0002800336040324,0,0.5,2.0,0,0.0,1.0,1,0.4501190584232025,0.014344471272874337
973,383,0,0.1475409836065573,1.1730769230769231,0,0.4444444444444444,0.5555555555555556,0,0.9999821765943036,1.782340569636046e-05,0,0.5,0.5,0,0.5,0.5,0,0.4816064790709389,0.011847937617154004
232,552,0,0.2222222222222222,0.7777777777777778,0,0.5,0.5,0,0.9995745887691436,0.0004254112308564,0,0.0,1.0,1,1.0,0.0,0,0.4556406378017268,0.016922649249305356
