district,sector,month,result,residence,relationship,sex,birth_year,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling,s3a_3,s3a_4,s3a_5,s3a_6,s3a_7,s3a_8,s3a_9,s3a_10,s3a_11,s3a_12,s3a_13,s3a_14,s3a_15,s3a_16_yy,s3a_16_mm,s3a_17,s3a_18,s3b_3,s3b_a,s3b_5,s3b_6,s3b_7,s3b_8,s3b_9,s3b_10,s3b_11,s3b_12,pri_sec,wages_salaries,allowences,bonus,is_employment_income,banks,bank_amount,bank_r,samurtdhi,samurtdhi_amount,samurtdh_r,finance,finance_amount,finance_r,employer,employer_amount,employer_r,lender,lender_amount,lender_r,credit_cards,credit_cards_amount,credit_cards_r,retail_shops,retail_shop_amount,retail_shops_r,pawning,pawning_amount,pawning_r,instalment_goods,instalement_amount,instalment_goods_r,other_debts,other_amount,other_debts_r,bus_halt,bus_halt_time,pre_school,pre_school_time,primery_school,primery_school_time,secondery_school,sec_school_time,hospital,hospital_time,matrenity_home,maternity_home_time,gov_dispensarz,gov_dispensary_time,private_dispensary,private_dispensary_time,maternity_clinic,maternity_clinic_time,dmo,dmo_time,mcucpc,mcucpc_time,ds_office,ds_office_time,gn_office,gn_office_time,post_office,post_office_time,bank,bank_time,agri_office,agri_office_time,is_power_lines_near,is_tel_lines_near,is_water_service_near,structure,bed_rooms,area,walls,floor,roof,ownership,drinking_water,s8_6b1_inside_outside,s8_6b2_distance,s8_6b2_premises_time,s8_6c_water_safe,s8_6d_water_sufficency,s8_6e1_water_sufficency_for_drio,s8_6e2_water_sufficency_for_bati,tioilet_use,toilet_type,s8_7c1_bowser_service,s8_7c21_hand_wash_place,s8_7c22_hand_wash_water,s8_7c23_hand_wash_soap,garbage_dumping,lite_source,cooking_fuel,is_collect_firewood,s8_11b_place,s8_11b_distance,natural_calamity,flooding,drought,land_slides,wildanimals,s8_12b5_storm,other_calamity
11,1,1,1,1,2,2,80,36-50,1,1,1,2,9.0,9.0,1.0,1.0,7531.0,14105.0,2.0,-1.0,-1.0,296.258656,1980,-1.0,-1.0,-1.0,-1.0,-0.88,-1.0,-0.99,-1.0,-1.0,-1.0,1.0,3.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,3.0,2.0,19.0,2.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,50000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,19.91,0.0,16.13,0.0,19.95,3.0,46.48,YES,YES,1.0,9.75,4.0,29.78,1.0,16.4,0.0,22.49,0.0,17.86,0.0,9.8,4.0,38.05,1.0,16.07,4.0,32.08,4.0,32.01,2.0,19.75,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-1.22,-1.04,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.92,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,3,1,0,0-18,1,1,1,1,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,2009,3.0,-1.0,-1.0,-1.0,-1.11,-1.0,-0.92,-1.0,7.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,5000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,17.68,0.0,14.87,0.0,19.12,3.0,36.63,YES,YES,1.0,9.2,4.0,30.33,1.0,22.52,0.0,20.24,0.0,19.33,0.0,9.9,4.0,35.45,1.0,14.93,4.0,31.69,4.0,33.65,2.0,17.93,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-1.1,-0.99,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.98,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,1,1,40,66+,1,1,1,2,9.0,8.0,9.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,1942,-1.0,-1.0,-1.0,-1.0,-1.05,-1.0,-0.99,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,30000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,19.29,0.0,14.37,0.0,20.25,3.0,30.67,YES,YES,1.0,9.46,4.0,28.5,1.0,18.83,0.0,19.42,0.0,18.28,0.0,9.28,4.0,32.99,1.0,14.13,4.0,33.89,4.0,25.91,2.0,19.05,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.89,-1.01,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.12,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,2,2,40,66+,1,1,1,2,9.0,11.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,1944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.84,-1.0,-1.0,-1.0,1.0,3.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,3.0,2.0,19.0,2.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,50000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,19.64,0.0,14.51,0.0,20.93,3.0,39.01,YES,YES,1.0,10.89,4.0,30.14,1.0,24.22,0.0,21.33,0.0,22.95,0.0,8.74,4.0,34.67,1.0,15.35,4.0,31.03,4.0,34.16,2.0,20.38,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-1.09,-1.02,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.07,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,5,1,60,51-65,1,1,1,2,9.0,13.0,1.0,1.0,8332.0,19200.0,2.0,-1.0,-1.0,296.258656,1966,3.0,-1.0,-1.0,-1.0,-1.05,-1.0,-1.03,-1.0,7.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,5000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,19.47,0.0,16.72,0.0,19.2,3.0,41.71,YES,YES,1.0,11.66,4.0,28.84,1.0,22.34,0.0,18.93,0.0,20.18,0.0,8.38,4.0,35.31,1.0,16.69,4.0,28.7,4.0,29.94,2.0,20.99,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.95,-0.98,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.07,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,3,2,70,36-50,1,1,1,2,9.0,13.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,1974,1.0,1.0,11.0,10.0,4.4,5.0,17.72,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,23.08,0.0,16.53,0.0,24.82,3.0,36.09,YES,YES,1.0,10.4,4.0,35.03,1.0,24.3,0.0,21.6,0.0,14.5,0.0,10.72,4.0,33.11,1.0,16.54,4.0,24.12,4.0,33.57,2.0,23.74,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.9,-0.93,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.96,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,5,1,90,19-35,1,1,1,1,4.0,13.0,8.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,1999,1.0,1.0,8.0,7.0,3.83,5.0,16.25,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,9.0,9.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,19.09,0.0,12.83,0.0,21.06,3.0,37.76,YES,YES,1.0,8.38,4.0,28.44,1.0,18.37,0.0,20.32,0.0,20.49,0.0,11.62,4.0,31.5,1.0,15.17,4.0,26.7,4.0,30.84,2.0,21.43,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.99,-0.95,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.96,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,5,2,0,0-18,1,1,1,1,2.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,2004,1.0,1.0,10.0,9.0,9.61,6.0,41.49,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,99.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,21.37,0.0,13.75,0.0,20.33,3.0,38.67,YES,YES,1.0,9.22,4.0,30.37,1.0,19.56,0.0,20.19,0.0,21.72,0.0,8.92,4.0,34.17,1.0,13.59,4.0,29.27,4.0,23.59,2.0,22.58,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-1.05,-0.92,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.96,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,1,1,70,36-50,1,1,1,2,9.0,11.0,1.0,1.0,1420.0,55101.0,5.0,-1.0,-1.0,296.258656,1973,-1.0,-1.0,-1.0,-1.0,-1.04,-1.0,-1.02,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,30000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.64,0.0,13.35,0.0,20.26,3.0,46.0,YES,YES,1.0,9.48,4.0,29.45,1.0,22.38,0.0,21.47,0.0,21.14,0.0,9.94,4.0,38.27,1.0,13.22,4.0,31.22,4.0,30.32,2.0,21.87,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.85,-0.79,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.17,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,2,2,80,36-50,1,1,1,2,9.0,11.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,1982,-1.0,-1.0,-1.0,-1.0,-0.87,-1.0,-0.81,-1.0,-1.0,-1.0,1.0,3.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,3.0,2.0,19.0,2.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,50000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,21.64,0.0,15.08,0.0,16.1,3.0,47.0,YES,YES,1.0,11.15,4.0,30.52,1.0,20.4,0.0,19.58,0.0,21.21,0.0,10.15,4.0,36.06,1.0,15.31,4.0,33.16,4.0,34.62,2.0,20.27,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-1.06,-0.97,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.06,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,3,2,0,0-18,1,1,1,1,2.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,2007,3.0,-1.0,-1.0,-1.0,-1.01,-1.0,-1.08,-1.0,7.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,5000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,19.04,0.0,15.31,0.0,22.32,3.0,46.5,YES,YES,1.0,9.11,4.0,28.63,1.0,15.62,0.0,19.66,0.0,21.32,0.0,8.44,4.0,34.34,1.0,15.33,4.0,29.3,4.0,28.68,2.0,19.1,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.86,-1.05,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,3,1,10,0-18,1,1,1,1,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,2010,1.0,1.0,11.0,10.0,4.54,5.0,16.11,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,17.35,0.0,14.31,0.0,20.23,3.0,42.46,YES,YES,1.0,10.67,4.0,29.51,1.0,22.18,0.0,20.23,0.0,20.98,0.0,10.02,4.0,38.76,1.0,16.1,4.0,29.25,4.0,28.68,2.0,18.56,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.95,-1.14,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.04,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,1,1,60,51-65,1,1,1,2,9.0,15.0,1.0,1.0,3334.0,10791.0,3.0,-1.0,-1.0,296.258656,1966,-1.0,-1.0,-1.0,-1.0,-1.1,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,30000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,17.01,0.0,13.6,0.0,16.79,3.0,31.91,YES,YES,1.0,9.3,4.0,31.16,1.0,19.39,0.0,18.05,0.0,17.76,0.0,9.44,4.0,38.27,1.0,17.3,4.0,29.75,4.0,27.45,2.0,21.64,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.97,-0.9,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,2,2,60,51-65,1,1,1,2,9.0,15.0,1.0,1.0,1120.0,26200.0,3.0,-1.0,-1.0,296.258656,1967,-1.0,-1.0,-1.0,-1.0,-0.92,-1.0,-0.9,-1.0,-1.0,-1.0,1.0,3.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,3.0,2.0,19.0,2.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,50000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,22.03,0.0,15.97,0.0,20.45,3.0,38.41,YES,YES,1.0,11.53,4.0,31.22,1.0,21.13,0.0,21.44,0.0,18.88,0.0,8.58,4.0,40.56,1.0,17.67,4.0,29.46,4.0,33.55,2.0,23.61,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-1.1,-1.0,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.06,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,3,1,0,0-18,1,1,1,1,2.0,12.0,8.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,2001,3.0,-1.0,-1.0,-1.0,-1.04,-1.0,-1.08,-1.0,7.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,5000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,18.3,0.0,19.11,0.0,19.5,3.0,43.51,YES,YES,1.0,10.72,4.0,31.0,1.0,21.41,0.0,21.39,0.0,21.23,0.0,10.86,4.0,34.93,1.0,16.04,4.0,30.36,4.0,30.98,2.0,20.73,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-0.83,-1.03,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,4,2,30,66+,1,1,1,4,9.0,13.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.258656,1937,1.0,1.0,11.0,10.0,5.18,5.0,17.12,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,19.13,0.0,15.71,0.0,18.83,3.0,44.47,YES,YES,1.0,8.81,4.0,34.57,1.0,22.29,0.0,19.81,0.0,18.22,0.0,11.01,4.0,31.99,1.0,15.02,4.0,36.0,4.0,29.63,2.0,22.4,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-1.14,-1.1,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.89,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,6,2,60,51-65,1,2,2,4,9.0,19.0,1.0,1.0,9111.0,97006.0,3.0,-1.0,-1.0,296.258656,1966,1.0,1.0,8.0,7.0,5.45,5.0,14.81,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,9.0,9.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,300000.0,3.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,20.35,0.0,15.42,0.0,21.71,3.0,41.51,YES,YES,1.0,9.92,4.0,32.36,1.0,20.37,0.0,17.74,0.0,19.65,0.0,10.27,4.0,39.62,1.0,16.42,4.0,30.46,4.0,31.72,2.0,20.98,1,1,1,1,2.0,4.0,1,2,2.0,1,4.0,1.0,-1.0,-1.11,1.0,1.0,12.0,12.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.98,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,1,1,1,1,1,1,80,19-35,1,1,1,2,9.0,12.0,1.0,1.0,7116.0,41001.0,5.0,-1.0,-1.0,384.6734425,1985,-1.0,-1.0,-1.0,-1.0,-0.95,-1.0,-0.99,-1.0,-1.0,-1.0,1.0,4.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,14000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,0.95,0.0,10.15,3.0,14.92,3.0,14.94,YES,YES,4.0,19.61,3.0,16.26,0.0,3.76,3.0,15.83,4.0,20.27,3.0,14.7,3.0,14.64,0.0,8.97,0.0,9.83,3.0,14.22,4.0,18.95,1,1,1,1,2.0,5.0,4,1,1.0,1,1.0,1.0,-0.93,-1.13,8.0,2.0,12.0,12.0,1,2,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,-1.0,-0.9,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,2,2,80,19-35,1,1,1,2,9.0,13.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,384.6734425,1989,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.96,-1.0,7.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,45000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,0.95,0.0,10.23,3.0,16.61,3.0,18.93,YES,YES,4.0,19.85,3.0,16.06,0.0,3.12,3.0,15.23,4.0,18.78,3.0,11.95,3.0,15.5,0.0,8.35,0.0,10.9,3.0,15.91,4.0,22.57,1,1,1,1,2.0,5.0,4,1,1.0,1,1.0,1.0,-1.08,-0.97,8.0,2.0,12.0,12.0,1,2,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,-1.0,-1.07,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,3,2,10,0-18,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,384.6734425,2015,3.0,-1.0,-1.0,-1.0,-0.94,-1.0,-0.98,-1.0,8.0,2019.0,1.0,4.0,1.0,2.0,-1.0,1.0,4.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,15000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,1.03,0.0,8.7,3.0,19.12,3.0,13.17,YES,YES,4.0,18.66,3.0,15.32,0.0,3.03,3.0,15.38,4.0,19.37,3.0,16.07,3.0,14.13,0.0,9.05,0.0,9.71,3.0,15.18,4.0,17.39,1,1,1,1,2.0,5.0,4,1,1.0,1,1.0,1.0,-0.93,-0.81,8.0,2.0,12.0,12.0,1,2,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,-1.0,-0.94,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
