pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score,anon_index,aux_index,attack_score
193,193,193,1,0,23.0,0.0,0,7.0,0.0,0,49218.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,193,193,0.5136664886406668
440,440,440,1,0,20.0,0.0,0,8.0,0.0,0,97003.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,440,440,0.5123648023364064
573,573,573,1,0,21.0,0.0,0,10.0,0.0,0,84125.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,573,573,0.5145237398821455
946,946,946,1,0,15.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,946,946,0.5098798179147762
997,997,997,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,997,997,0.5124376163745675
503,503,503,1,0,25.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,503,503,0.5158927784074082
605,605,605,1,0,28.0,0.0,0,9.0,0.0,0,43201.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,605,605,0.5202545808076654
1716,1716,1716,0,0,9.0,0.0,0,6.0,0.0,0,17024.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1716,1716,0.5056629043648122
1163,1163,1163,0,0,26.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1163,1163,0.5145048022551496
1786,1786,1786,0,0,33.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1786,1786,0.5172461111817711
846,846,846,1,0,3.0,0.0,0,14.0,0.0,0,84221.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,846,846,0.5032313232118125
3,3,3,1,0,34.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,3,3,0.49674638187814635
1286,1286,1286,0,0,33.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1286,1286,0.5010676736298058
1222,1222,1222,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1222,1222,0.5124376163745675
467,467,467,1,0,19.0,0.0,0,11.0,0.0,0,46299.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,467,467,0.5178057737864125
321,321,321,1,0,12.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,321,321,0.5070883552518785
5,5,5,1,0,38.0,0.0,0,11.0,0.0,0,85094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,5,5,0.5130057290390646
222,222,222,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,222,222,0.5124376163745675
1374,1374,1374,0,0,37.0,0.0,0,8.0,0.0,0,55092.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1374,1374,0.5166976837277056
547,547,547,1,0,1.0,0.0,0,6.0,0.0,0,96998.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,547,547,0.5039466132315682
228,228,228,1,0,9.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,228,228,0.5027975745831079
39,39,39,1,0,11.0,0.0,0,7.0,0.0,0,23934.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,39,39,0.5105569538022419
542,542,542,1,0,3.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,542,542,0.5082773838577377
242,242,242,1,0,27.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,242,242,0.514877605429298
898,898,898,1,0,9.0,0.0,0,13.0,0.0,0,64187.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,898,898,0.5116752550104676
1133,1133,1133,0,0,2.0,0.0,0,9.0,0.0,0,55092.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1133,1133,0.5085293539133722
1448,1448,1448,0,0,35.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1448,1448,0.5114387260264861
1868,1868,1868,0,0,4.0,0.0,0,12.0,0.0,0,40994.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1868,1868,0.5043812862216978
842,842,842,1,0,12.0,0.0,0,11.0,0.0,0,84102.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,842,842,0.506214929345696
1418,1418,1418,0,0,38.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1418,1418,0.5107667372392052
1653,1653,1653,0,0,12.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1653,1653,0.5122514315716616
1969,1969,1969,0,0,26.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1969,1969,0.5091928907971064
661,661,661,1,0,5.0,0.0,0,5.0,0.0,0,97000.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,661,661,0.5122370262532928
1210,1210,1210,0,0,16.0,0.0,0,10.0,0.0,0,23928.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1210,1210,0.5073072496519583
314,314,314,1,0,40.0,0.0,0,11.0,0.0,0,10705.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,314,314,0.5114507392092921
691,691,691,1,0,35.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,691,691,0.5100855352364785
1503,1503,1503,0,0,17.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1503,1503,0.5119165562106596
424,424,424,1,0,40.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,424,424,0.4981032157179197
594,594,594,1,0,16.0,0.0,0,5.0,0.0,0,16210.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,594,594,0.5083429676126597
1963,1963,1963,0,0,5.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1963,1963,0.5032422744255696
622,622,622,1,0,46.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,622,622,0.5208832110444753
1170,1170,1170,0,0,10.0,0.0,0,10.0,0.0,0,47107.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1170,1170,0.5088706997698664
1043,1043,1043,0,0,10.0,0.0,0,7.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1043,1043,0.5067946528475571
227,227,227,1,0,43.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,227,227,0.5121012031812414
1117,1117,1117,0,0,27.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1117,1117,0.5134900521146003
1331,1331,1331,0,0,44.0,0.0,0,9.0,0.0,0,1487.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1331,1331,0.5172202354653227
1315,1315,1315,0,0,20.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1315,1315,0.5071102438432842
66,66,66,1,0,17.0,0.0,0,8.0,0.0,0,47104.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,66,66,0.5083497883624108
24,24,24,1,0,28.0,0.0,0,9.0,0.0,0,64187.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,24,24,0.5100052982785347
144,144,144,1,0,19.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,144,144,0.511214106119844
536,536,536,1,0,29.0,0.0,0,6.0,0.0,0,49228.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,536,536,0.5167278984955282
811,811,811,1,0,35.0,0.0,0,3.0,0.0,0,47586.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,811,811,0.5144680737428948
1466,1466,1466,0,0,1.0,0.0,0,11.0,0.0,0,81306.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1466,1466,0.5082415099270955
85,85,85,1,0,45.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,85,85,0.5180279336813903
1660,1660,1660,0,0,26.0,0.0,0,11.0,0.0,0,13984.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1660,1660,0.5143531554086281
1645,1645,1645,0,0,43.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1645,1645,0.5181244998763216
1804,1804,1804,0,0,10.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1804,1804,0.5122076366715025
1817,1817,1817,0,0,26.0,0.0,0,9.0,0.0,0,79100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1817,1817,0.5143427749958267
1576,1576,1576,0,0,18.0,0.0,0,10.0,0.0,0,1282.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1576,1576,0.5074150499127928
1144,1144,1144,0,0,21.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1144,1144,0.5118988371153309
362,362,362,1,0,4.0,0.0,0,10.0,0.0,0,86100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,362,362,0.5092267842804726
1611,1611,1611,0,0,51.0,0.0,0,8.0,0.0,0,1266.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1611,1611,0.5153627523806839
1865,1865,1865,0,0,1.0,0.0,0,9.0,0.0,0,62011.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1865,1865,0.5038418954550523
1026,1026,1026,0,0,37.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1026,1026,0.5125836919233341
1030,1030,1030,0,0,19.0,0.0,0,12.0,0.0,0,85095.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1030,1030,0.5110330893349652
1303,1303,1303,0,0,15.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1303,1303,0.5066667235354313
1355,1355,1355,0,0,21.0,0.0,0,8.0,0.0,0,46206.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,1355,1355,0.5101164961478134
1730,1730,1730,0,0,10.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1730,1730,0.5098987260910791
665,665,665,1,0,52.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,665,665,0.5196099805610858
364,364,364,1,0,8.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,364,364,0.5034938594815372
77,77,77,1,0,42.0,0.0,0,8.0,0.0,0,84119.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,77,77,0.5137175310909369
27,27,27,1,0,5.0,0.0,0,7.0,0.0,0,87893.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,27,27,0.5056055198938262
1436,1436,1436,0,0,17.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1436,1436,0.5059674195881114
525,525,525,1,0,27.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,525,525,0.520197249115193
1834,1834,1834,0,0,28.0,0.0,0,0.0,1.0,0,47104.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2,1834,1834,0.5166152928408537
55,55,55,1,0,13.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,55,55,0.5061618857699296
638,638,638,1,0,12.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,638,638,0.5057351540717554
302,302,302,1,0,54.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,302,302,0.5182527727937165
718,718,718,1,0,20.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,718,718,0.5112094479449302
624,624,624,1,0,5.0,0.0,0,11.0,0.0,0,26190.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,624,624,0.5083057578452986
7,7,7,1,0,36.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,7,7,0.49719853117011414
803,803,803,1,0,4.0,0.0,0,4.0,0.0,0,47807.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,803,803,0.5160558702604224
1049,1049,1049,0,0,12.0,0.0,0,8.0,0.0,0,55093.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1049,1049,0.5170543299229654
336,336,336,1,0,20.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,336,336,0.5112455099808796
47,47,47,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,47,47,0.5124376163745675
1763,1763,1763,0,0,0.0,1.0,0,9.0,0.0,0,47108.0,0.0,0,1.0,0.0,0,0.0,1.0,0.4,1763,1763,0.5404347919283937
106,106,106,1,0,5.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,106,106,0.5030437507220498
349,349,349,1,0,18.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,349,349,0.5036959681331199
1079,1079,1079,0,0,3.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1079,1079,0.5087392259889479
238,238,238,1,0,6.0,0.0,0,10.0,0.0,0,1280.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,238,238,0.510723868188525
213,213,213,1,0,17.0,0.0,0,6.0,0.0,0,46514.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,213,213,0.5148355355079102
1775,1775,1775,0,0,31.0,0.0,0,13.0,0.0,0,64186.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1775,1775,0.5166630356359296
1138,1138,1138,0,0,39.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1138,1138,0.5176818063000296
793,793,793,1,0,20.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,793,793,0.5149884581966702
1586,1586,1586,0,0,18.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1586,1586,0.5126902902335155
1582,1582,1582,0,0,40.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1582,1582,0.5116814273443656
1671,1671,1671,0,0,45.0,0.0,0,11.0,0.0,0,79099.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1671,1671,0.5125088260733366
523,523,523,1,0,10.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,523,523,0.512027858245225
232,232,232,1,0,32.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,232,232,0.5158345076646141
644,644,644,1,0,20.0,0.0,0,2.0,0.0,0,30990.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,644,644,0.5153294773650946
1507,1507,1507,0,0,13.0,0.0,0,4.0,0.0,0,56098.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1507,1507,0.5085001918197283
533,533,533,1,0,18.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,533,533,0.5140225243834621
1941,1941,1941,0,0,17.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1941,1941,0.5124633999307064
603,603,603,1,0,5.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.4,603,603,0.5157379123626217
1329,1329,1329,0,0,13.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1329,1329,0.5117864969294121
1074,1074,1074,0,0,24.0,0.0,0,6.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,1074,1074,0.5093324223223411
1304,1304,1304,0,0,19.0,0.0,0,9.0,0.0,0,55102.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1304,1304,0.5184061393563888
60,60,60,1,0,47.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,60,60,0.5251712296090605
1263,1263,1263,0,0,26.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1263,1263,0.5091138453919605
92,92,92,1,0,9.0,0.0,0,9.0,0.0,0,47727.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,92,92,0.5114752890915604
666,666,666,1,0,52.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,666,666,0.5222413679960174
280,280,280,1,0,13.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,280,280,0.511093884914144
1113,1113,1113,0,0,28.0,0.0,0,5.0,0.0,0,47106.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1113,1113,0.5152298818833033
359,359,359,1,0,19.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,359,359,0.49936522502023206
1128,1128,1128,0,0,0.0,1.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.4,1128,1128,0.5362733435917658
1169,1169,1169,0,0,18.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1169,1169,0.5086814265442211
847,847,847,1,0,44.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,847,847,0.5050328690239846
1521,1521,1521,0,0,28.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1521,1521,0.5161124162212517
110,110,110,1,0,12.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,110,110,0.5066270630425577
42,42,42,1,0,38.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,42,42,0.5180908599573918
125,125,125,1,0,5.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,125,125,0.5099704353841853
204,204,204,1,0,37.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,204,204,0.5212890660016812
52,52,52,1,0,28.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,52,52,0.509137902465003
545,545,545,1,0,11.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,545,545,0.5061692402917304
68,68,68,1,0,41.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,68,68,0.5130312366281697
1740,1740,1740,0,0,11.0,0.0,0,12.0,0.0,0,55097.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1740,1740,0.5087581073684223
1547,1547,1547,0,0,2.0,0.0,0,7.0,0.0,0,84223.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1547,1547,0.5048689737494428
183,183,183,1,0,19.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,183,183,0.511214106119844
137,137,137,1,0,4.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,137,137,0.5032460609648705
899,899,899,1,0,1.0,0.0,0,12.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,899,899,0.501852813415074
796,796,796,1,0,24.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,796,796,0.5154355803307986
132,132,132,1,0,6.0,0.0,0,6.0,0.0,0,14096.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,132,132,0.5049370038129002
80,80,80,1,0,28.0,0.0,0,12.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,80,80,0.5088557452931325
1986,1986,1986,0,0,15.0,0.0,0,9.0,0.0,0,46403.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1986,1986,0.513687927927421
1540,1540,1540,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1540,1540,0.5124376163745675
541,541,541,1,0,9.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,541,541,0.5115703893952387
1668,1668,1668,0,0,21.0,0.0,0,9.0,0.0,0,46299.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1668,1668,0.5081429390170534
983,983,983,1,0,5.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,983,983,0.5030437507220498
165,165,165,1,0,50.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,165,165,0.5260791084212161
248,248,248,1,0,20.0,0.0,0,5.0,0.0,0,45194.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,248,248,0.5133865326205843
446,446,446,1,0,10.0,0.0,0,6.0,0.0,0,40998.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,446,446,0.5108223980628437
1514,1514,1514,0,0,19.0,0.0,0,3.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1514,1514,0.5097610272252129
858,858,858,1,0,13.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,858,858,0.5060119643972772
1211,1211,1211,0,0,32.0,0.0,0,10.0,0.0,0,1402.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1211,1211,0.5142743877194436
97,97,97,1,0,0.0,1.0,0,10.0,0.0,0,14091.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,97,97,0.538009814214188
1973,1973,1973,0,0,47.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1973,1973,0.5204174506955356
737,737,737,1,0,10.0,0.0,0,3.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,737,737,0.5077172804934579
1255,1255,1255,0,0,22.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1255,1255,0.5135127777725549
102,102,102,1,0,40.0,0.0,0,18.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,102,102,0.5093217801225488
434,434,434,1,0,4.0,0.0,0,7.0,0.0,0,55100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,434,434,0.5094452665053253
74,74,74,1,0,48.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,74,74,0.5196333332683577
1791,1791,1791,0,0,40.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1791,1791,0.511451188307526
1234,1234,1234,0,0,6.0,0.0,0,6.0,0.0,0,43296.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1234,1234,0.515977197658006
918,918,918,1,0,11.0,0.0,0,8.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,918,918,0.5067909724266701
1711,1711,1711,0,0,10.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1711,1711,0.5117974123444239
1670,1670,1670,0,0,20.0,0.0,0,10.0,0.0,0,62012.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1670,1670,0.5068022762512902
1620,1620,1620,0,0,8.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1620,1620,0.5078289112011982
762,762,762,1,0,36.0,0.0,0,4.0,0.0,0,47629.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,762,762,0.5196208689170969
989,989,989,1,0,52.0,0.0,0,2.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,989,989,0.5174792578881632
388,388,388,1,0,13.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,388,388,0.505981951830704
235,235,235,1,0,25.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,235,235,0.5089375848748081
1506,1506,1506,0,0,12.0,0.0,0,9.0,0.0,0,14092.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1506,1506,0.509050120265257
267,267,267,1,0,49.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,267,267,0.514385729569851
1187,1187,1187,0,0,10.0,0.0,0,11.0,0.0,0,64900.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1187,1187,0.511503275434873
117,117,117,1,0,11.0,0.0,0,3.0,0.0,0,25929.0,0.0,0,3.0,0.0,0,0.0,1.0,0.2,117,117,0.5147227023430637
1606,1606,1606,0,0,9.0,0.0,0,9.0,0.0,0,84124.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1606,1606,0.5048731849203317
673,673,673,1,0,17.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,673,673,0.5073010754785233
249,249,249,1,0,16.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,249,249,0.5053100449211363
1452,1452,1452,0,0,17.0,0.0,0,9.0,0.0,0,51096.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1452,1452,0.5133425248316018
1994,1994,1994,0,0,10.0,0.0,0,8.0,0.0,0,42091.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1994,1994,0.5103771980294652
94,94,94,1,0,58.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,94,94,0.5216949643506744
33,33,33,1,0,10.0,0.0,0,8.0,0.0,0,43299.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,33,33,0.5118652880076429
1463,1463,1463,0,0,43.0,0.0,0,2.0,0.0,0,1124.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1463,1463,0.514933248595303
1667,1667,1667,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1667,1667,0.5124376163745675
448,448,448,1,0,49.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,448,448,0.4990233245011848
716,716,716,1,0,8.0,0.0,0,9.0,0.0,0,14100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,716,716,0.5092633186868057
1809,1809,1809,0,0,44.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1809,1809,0.5199691060407785
1517,1517,1517,0,0,11.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1517,1517,0.5066306427006747
0,0,0,1,0,14.0,0.0,0,9.0,0.0,0,13918.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,0,0,0.5058084040889205
