anon_index,max_attack_score,mean_attack_score,pair_count,risk_level
1572,0.503026642019278,0.503026642019278,1,low
1573,0.5102418782442483,0.5102418782442483,1,low
1574,0.5132673808721958,0.5132673808721958,1,medium
1575,0.5217626279797081,0.5217626279797081,1,critical
1576,0.5074150499127928,0.5074150499127928,1,low
1577,0.5180279336813903,0.5180279336813903,1,high
1578,0.5128960903569236,0.5128960903569236,1,medium
1579,0.5064216267146321,0.5064216267146321,1,low
1580,0.5149606117980908,0.5149606117980908,1,medium
1581,0.5090887775452851,0.5090887775452851,1,low
1582,0.5116814273443656,0.5116814273443656,1,medium
1583,0.5082203005566175,0.5082203005566175,1,low
1584,0.5148591756808282,0.5148591756808282,1,medium
1585,0.5081616365093307,0.5081616365093307,1,low
1586,0.5126902902335155,0.5126902902335155,1,medium
1587,0.5073709346379197,0.5073709346379197,1,low
1588,0.5086672556275939,0.5086672556275939,1,low
1589,0.51304155082084,0.51304155082084,1,medium
1590,0.5093430286220603,0.5093430286220603,1,low
1591,0.5148592646359608,0.5148592646359608,1,medium
1592,0.5114410804482861,0.5114410804482861,1,medium
1593,0.5131458901234528,0.5131458901234528,1,medium
1594,0.5062321826083697,0.5062321826083697,1,low
1595,0.5112399920346639,0.5112399920346639,1,medium
1596,0.508924180377076,0.508924180377076,1,low
1597,0.5177033870322921,0.5177033870322921,1,high
1598,0.5075680302073318,0.5075680302073318,1,low
1599,0.5074045552764912,0.5074045552764912,1,low
1600,0.5160818233655435,0.5160818233655435,1,high
1601,0.5089383638363708,0.5089383638363708,1,low
1602,0.5133826349808474,0.5133826349808474,1,medium
1603,0.5186930454002355,0.5186930454002355,1,high
1604,0.5119390251714745,0.5119390251714745,1,medium
1605,0.5102980597201722,0.5102980597201722,1,low
1606,0.5048731849203317,0.5048731849203317,1,low
1607,0.5066366616729844,0.5066366616729844,1,low
1608,0.5034498449645112,0.5034498449645112,1,low
1609,0.5064829324386158,0.5064829324386158,1,low
1610,0.5093460099505381,0.5093460099505381,1,low
1611,0.5153627523806839,0.5153627523806839,1,medium
1612,0.5067530606312048,0.5067530606312048,1,low
1613,0.5116680172046828,0.5116680172046828,1,medium
1614,0.5129130509373053,0.5129130509373053,1,medium
1615,0.5082722176632032,0.5082722176632032,1,low
1616,0.5052786662402111,0.5052786662402111,1,low
1617,0.5145701950167277,0.5145701950167277,1,medium
1618,0.5168986013459341,0.5168986013459341,1,high
1619,0.5068924535122116,0.5068924535122116,1,low
1620,0.5078289112011982,0.5078289112011982,1,low
1621,0.5086093999566085,0.5086093999566085,1,low
1622,0.5100584776683433,0.5100584776683433,1,low
1623,0.5182223442482309,0.5182223442482309,1,high
1624,0.521776766960452,0.521776766960452,1,critical
1625,0.5050933149825111,0.5050933149825111,1,low
1626,0.5197465024166804,0.5197465024166804,1,high
1627,0.49787699771171184,0.49787699771171184,1,low
1628,0.5147028594680725,0.5147028594680725,1,medium
1629,0.5122338993248741,0.5122338993248741,1,medium
1630,0.5073010754785233,0.5073010754785233,1,low
1631,0.5043487732980138,0.5043487732980138,1,low
1632,0.508993846503183,0.508993846503183,1,low
1633,0.5075375197041736,0.5075375197041736,1,low
1634,0.5056348520755104,0.5056348520755104,1,low
1635,0.5080257556781059,0.5080257556781059,1,low
1636,0.5124376163745675,0.5124376163745675,1,medium
1637,0.5215487873914673,0.5215487873914673,1,critical
1638,0.5091355950333117,0.5091355950333117,1,low
1639,0.5136257843483625,0.5136257843483625,1,medium
1640,0.5093997991658673,0.5093997991658673,1,low
1641,0.5129002949437095,0.5129002949437095,1,medium
1642,0.5040792434589165,0.5040792434589165,1,low
1643,0.49427968025008456,0.49427968025008456,1,low
1644,0.5158359056653296,0.5158359056653296,1,high
1645,0.5181244998763216,0.5181244998763216,1,high
1646,0.512512662926185,0.512512662926185,1,medium
1647,0.5066524054226679,0.5066524054226679,1,low
1648,0.521093394422187,0.521093394422187,1,high
1649,0.5171451940436184,0.5171451940436184,1,high
1650,0.510996325457937,0.510996325457937,1,medium
1651,0.5143839380940286,0.5143839380940286,1,medium
1652,0.5073479705664685,0.5073479705664685,1,low
1653,0.5122514315716616,0.5122514315716616,1,medium
1654,0.5107667372392052,0.5107667372392052,1,low
1655,0.5041580649883953,0.5041580649883953,1,low
1656,0.5191605060595403,0.5191605060595403,1,high
1657,0.5042275184382854,0.5042275184382854,1,low
1658,0.5024091312167015,0.5024091312167015,1,low
1659,0.5112464051005999,0.5112464051005999,1,medium
1660,0.5143531554086281,0.5143531554086281,1,medium
1661,0.5062160837146424,0.5062160837146424,1,low
1662,0.5213189484608959,0.5213189484608959,1,critical
1663,0.5100324711779539,0.5100324711779539,1,low
1664,0.5044476040631509,0.5044476040631509,1,low
1665,0.5171059200846893,0.5171059200846893,1,high
1666,0.5215296323827902,0.5215296323827902,1,critical
1667,0.5124376163745675,0.5124376163745675,1,medium
1668,0.5081429390170534,0.5081429390170534,1,low
1669,0.5131178971599617,0.5131178971599617,1,medium
1670,0.5068022762512902,0.5068022762512902,1,low
1671,0.5125088260733366,0.5125088260733366,1,medium
1672,0.5162328798513142,0.5162328798513142,1,high
1673,0.5066617397103109,0.5066617397103109,1,low
1674,0.5177729553732332,0.5177729553732332,1,high
1675,0.5089467834021998,0.5089467834021998,1,low
1676,0.5048618741479755,0.5048618741479755,1,low
1677,0.5104090362677098,0.5104090362677098,1,low
1678,0.5111523779234793,0.5111523779234793,1,medium
1679,0.5146120734614927,0.5146120734614927,1,medium
1680,0.5124376163745675,0.5124376163745675,1,medium
1681,0.5046122096489115,0.5046122096489115,1,low
1682,0.5189700815842607,0.5189700815842607,1,high
1683,0.4967624874204107,0.4967624874204107,1,low
1684,0.5100438659006618,0.5100438659006618,1,low
1685,0.5069106874016431,0.5069106874016431,1,low
1686,0.5111813791872061,0.5111813791872061,1,medium
1687,0.5075318361602084,0.5075318361602084,1,low
1688,0.5068914012702777,0.5068914012702777,1,low
1689,0.5117997191063944,0.5117997191063944,1,medium
1690,0.5120998923626942,0.5120998923626942,1,medium
1691,0.5151043154434636,0.5151043154434636,1,medium
1692,0.5126651866502006,0.5126651866502006,1,medium
1693,0.5085043928160811,0.5085043928160811,1,low
1694,0.5085083220506464,0.5085083220506464,1,low
1695,0.5036675162930165,0.5036675162930165,1,low
1696,0.5154843954158213,0.5154843954158213,1,medium
1697,0.5133536641086477,0.5133536641086477,1,medium
1698,0.5057738791649788,0.5057738791649788,1,low
1699,0.5068705116932302,0.5068705116932302,1,low
1700,0.5339475613322088,0.5339475613322088,1,critical
1701,0.5223448379103591,0.5223448379103591,1,critical
1702,0.5224532936796353,0.5224532936796353,1,critical
1703,0.5135264910661744,0.5135264910661744,1,medium
1704,0.5104432760685852,0.5104432760685852,1,low
1705,0.5029881404945726,0.5029881404945726,1,low
1706,0.5150532766426869,0.5150532766426869,1,medium
1707,0.5095278069083059,0.5095278069083059,1,low
1708,0.5052249524808204,0.5052249524808204,1,low
1709,0.5206867569281375,0.5206867569281375,1,high
1710,0.5134090119846751,0.5134090119846751,1,medium
1711,0.5117974123444239,0.5117974123444239,1,medium
1712,0.509421872693656,0.509421872693656,1,low
1713,0.5163894509502679,0.5163894509502679,1,high
1714,0.5060730550972706,0.5060730550972706,1,low
1715,0.5053027991641524,0.5053027991641524,1,low
1716,0.5056629043648122,0.5056629043648122,1,low
1717,0.5260868672719675,0.5260868672719675,1,critical
1718,0.5098388409461655,0.5098388409461655,1,low
1719,0.506665355314068,0.506665355314068,1,low
1720,0.5140700746293957,0.5140700746293957,1,medium
1721,0.5134817254856276,0.5134817254856276,1,medium
1722,0.5126189550245737,0.5126189550245737,1,medium
1723,0.5052774491387649,0.5052774491387649,1,low
1724,0.5132511805910768,0.5132511805910768,1,medium
1725,0.5153992511911852,0.5153992511911852,1,medium
1726,0.5017264525007086,0.5017264525007086,1,low
1727,0.5121530563415182,0.5121530563415182,1,medium
1728,0.5100763824005706,0.5100763824005706,1,low
1729,0.5146199126678409,0.5146199126678409,1,medium
1730,0.5098987260910791,0.5098987260910791,1,low
1731,0.5111380102155626,0.5111380102155626,1,medium
1732,0.5042853898860459,0.5042853898860459,1,low
1733,0.5060896768647184,0.5060896768647184,1,low
1734,0.5089739500383622,0.5089739500383622,1,low
1735,0.5214701279361031,0.5214701279361031,1,critical
1736,0.5055132096294261,0.5055132096294261,1,low
1737,0.5130242303283791,0.5130242303283791,1,medium
1738,0.5107050278022697,0.5107050278022697,1,low
1739,0.5349688856944925,0.5349688856944925,1,critical
1740,0.5087581073684223,0.5087581073684223,1,low
1741,0.502593831436556,0.502593831436556,1,low
1742,0.5091740240489916,0.5091740240489916,1,low
1743,0.5077918357409831,0.5077918357409831,1,low
1744,0.508505699349798,0.508505699349798,1,low
1745,0.4985726687492607,0.4985726687492607,1,low
1746,0.5057655011627329,0.5057655011627329,1,low
1747,0.5080292340756082,0.5080292340756082,1,low
1748,0.5095138888280814,0.5095138888280814,1,low
1749,0.5118283919172643,0.5118283919172643,1,medium
1750,0.5051072695934259,0.5051072695934259,1,low
1751,0.5080712411985023,0.5080712411985023,1,low
1752,0.5151308177579277,0.5151308177579277,1,medium
1753,0.5065944731575606,0.5065944731575606,1,low
1754,0.5124376163745675,0.5124376163745675,1,medium
1755,0.5105705440733838,0.5105705440733838,1,low
1756,0.5048703644608002,0.5048703644608002,1,low
1757,0.5041617846421196,0.5041617846421196,1,low
1758,0.5222342994918434,0.5222342994918434,1,critical
1759,0.5105389321199246,0.5105389321199246,1,low
1760,0.5064382577542615,0.5064382577542615,1,low
1761,0.5048502605064963,0.5048502605064963,1,low
1762,0.5226938557789249,0.5226938557789249,1,critical
1763,0.5404347919283937,0.5404347919283937,1,critical
1764,0.5118985536887529,0.5118985536887529,1,medium
1765,0.5139281622380952,0.5139281622380952,1,medium
1766,0.508068368592666,0.508068368592666,1,low
1767,0.5111949555572473,0.5111949555572473,1,medium
1768,0.5105715899482192,0.5105715899482192,1,low
1769,0.509721291486876,0.509721291486876,1,low
1770,0.495869173260528,0.495869173260528,1,low
1771,0.5104356847224588,0.5104356847224588,1,low
1772,0.5164383582293177,0.5164383582293177,1,high
1773,0.5187482746557093,0.5187482746557093,1,high
1774,0.518139463870171,0.518139463870171,1,high
1775,0.5166630356359296,0.5166630356359296,1,high
1776,0.5125689850429674,0.5125689850429674,1,medium
1777,0.5180543123082348,0.5180543123082348,1,high
1778,0.5055278029716752,0.5055278029716752,1,low
1779,0.5081710707682907,0.5081710707682907,1,low
1780,0.5106452460600664,0.5106452460600664,1,low
1781,0.5066197842515687,0.5066197842515687,1,low
1782,0.5116978423003297,0.5116978423003297,1,medium
1783,0.5050829935808815,0.5050829935808815,1,low
1784,0.5159972987996947,0.5159972987996947,1,high
1785,0.5124376163745675,0.5124376163745675,1,medium
1786,0.5172461111817711,0.5172461111817711,1,high
1787,0.5032422744255696,0.5032422744255696,1,low
1788,0.5018894452032392,0.5018894452032392,1,low
1789,0.5124376163745675,0.5124376163745675,1,medium
1790,0.5179175465628051,0.5179175465628051,1,high
1791,0.511451188307526,0.511451188307526,1,medium
1792,0.511675524180499,0.511675524180499,1,medium
1793,0.515765107197322,0.515765107197322,1,high
1794,0.5059521652087435,0.5059521652087435,1,low
1795,0.5080104569831478,0.5080104569831478,1,low
1796,0.5151195296063001,0.5151195296063001,1,medium
1797,0.5176463213987423,0.5176463213987423,1,high
1798,0.509819120836299,0.509819120836299,1,low
1799,0.5062063100928991,0.5062063100928991,1,low
1800,0.511876677042585,0.511876677042585,1,medium
1801,0.5170255230863469,0.5170255230863469,1,high
1802,0.5145979263917376,0.5145979263917376,1,medium
1803,0.5107606446700719,0.5107606446700719,1,low
1804,0.5122076366715025,0.5122076366715025,1,medium
1805,0.5153825726427551,0.5153825726427551,1,medium
1806,0.5138097310840677,0.5138097310840677,1,medium
1807,0.5158463048102337,0.5158463048102337,1,high
1808,0.5113572918356873,0.5113572918356873,1,medium
1809,0.5199691060407785,0.5199691060407785,1,high
1810,0.5188416982933153,0.5188416982933153,1,high
1811,0.5115812911593275,0.5115812911593275,1,medium
1812,0.5453775784766929,0.5453775784766929,1,critical
1813,0.5141997889879608,0.5141997889879608,1,medium
1814,0.5096153439870422,0.5096153439870422,1,low
1815,0.5080106169234683,0.5080106169234683,1,low
1816,0.5151532779494706,0.5151532779494706,1,medium
1817,0.5143427749958267,0.5143427749958267,1,medium
1818,0.5010676736298058,0.5010676736298058,1,low
1819,0.5242630885571794,0.5242630885571794,1,critical
1820,0.5116782365929814,0.5116782365929814,1,medium
1821,0.5130335249179762,0.5130335249179762,1,medium
1822,0.5057738723925967,0.5057738723925967,1,low
1823,0.5118857152464836,0.5118857152464836,1,medium
1824,0.5127858989139175,0.5127858989139175,1,medium
1825,0.5082084996308261,0.5082084996308261,1,low
1826,0.5155757939359291,0.5155757939359291,1,high
1827,0.5106588889708311,0.5106588889708311,1,low
1828,0.5043925305324578,0.5043925305324578,1,low
1829,0.5091189513046035,0.5091189513046035,1,low
1830,0.5075818735905321,0.5075818735905321,1,low
1831,0.5046195713827025,0.5046195713827025,1,low
1832,0.5168547198513597,0.5168547198513597,1,high
1833,0.5004977055207469,0.5004977055207469,1,low
1834,0.5166152928408537,0.5166152928408537,1,high
1835,0.5076038750864763,0.5076038750864763,1,low
1836,0.5158455605689176,0.5158455605689176,1,high
1837,0.5130703634812673,0.5130703634812673,1,medium
1838,0.5200227693355494,0.5200227693355494,1,high
1839,0.5070700815113588,0.5070700815113588,1,low
1840,0.50918128296049,0.50918128296049,1,low
1841,0.5121743309344574,0.5121743309344574,1,medium
1842,0.5111409040968659,0.5111409040968659,1,medium
1843,0.517931563973668,0.517931563973668,1,high
1844,0.5095897547491558,0.5095897547491558,1,low
1845,0.5082773838577377,0.5082773838577377,1,low
1846,0.5052673898037048,0.5052673898037048,1,low
1847,0.5124045192444706,0.5124045192444706,1,medium
1848,0.5140633327644558,0.5140633327644558,1,medium
1849,0.5104835963272017,0.5104835963272017,1,low
1850,0.5144782878924059,0.5144782878924059,1,medium
1851,0.5057207210618454,0.5057207210618454,1,low
1852,0.509401726363203,0.509401726363203,1,low
1853,0.5042207522728821,0.5042207522728821,1,low
1854,0.5163054265184246,0.5163054265184246,1,high
1855,0.5119781472880793,0.5119781472880793,1,medium
1856,0.5195087095193704,0.5195087095193704,1,high
1857,0.5066560442892355,0.5066560442892355,1,low
1858,0.5050772962751015,0.5050772962751015,1,low
1859,0.5026466603497101,0.5026466603497101,1,low
1860,0.5139431628685587,0.5139431628685587,1,medium
1861,0.5116449478790501,0.5116449478790501,1,medium
1862,0.5146199126678409,0.5146199126678409,1,medium
1863,0.5052571649049601,0.5052571649049601,1,low
1864,0.5043888373691112,0.5043888373691112,1,low
1865,0.5038418954550523,0.5038418954550523,1,low
1866,0.505777732572026,0.505777732572026,1,low
1867,0.5116587164129012,0.5116587164129012,1,medium
1868,0.5043812862216978,0.5043812862216978,1,low
1869,0.5113794507091125,0.5113794507091125,1,medium
1870,0.5235557124446277,0.5235557124446277,1,critical
1871,0.5124376163745675,0.5124376163745675,1,medium
1872,0.5162329722804753,0.5162329722804753,1,high
1873,0.5056433474059023,0.5056433474059023,1,low
1874,0.5075498752517965,0.5075498752517965,1,low
1875,0.5146420422294234,0.5146420422294234,1,medium
1876,0.5155448651064597,0.5155448651064597,1,medium
1877,0.5365191239870744,0.5365191239870744,1,critical
1878,0.5106439370190019,0.5106439370190019,1,low
1879,0.5104619813889353,0.5104619813889353,1,low
1880,0.5055241911906526,0.5055241911906526,1,low
1881,0.5050228028261557,0.5050228028261557,1,low
1882,0.513771546168515,0.513771546168515,1,medium
1883,0.5171674647608687,0.5171674647608687,1,high
1884,0.503026642019278,0.503026642019278,1,low
1885,0.5272032850413638,0.5272032850413638,1,critical
1886,0.5020344181976514,0.5020344181976514,1,low
1887,0.508897976731954,0.508897976731954,1,low
1888,0.5072222993425398,0.5072222993425398,1,low
1889,0.5086873562025823,0.5086873562025823,1,low
1890,0.5124376163745675,0.5124376163745675,1,medium
1891,0.5037914711977594,0.5037914711977594,1,low
1892,0.5114280431681144,0.5114280431681144,1,medium
1893,0.5096396246538444,0.5096396246538444,1,low
1894,0.51898517943628,0.51898517943628,1,high
1895,0.5075296426104483,0.5075296426104483,1,low
1896,0.5067967553752941,0.5067967553752941,1,low
1897,0.5125702938111626,0.5125702938111626,1,medium
1898,0.507635654744666,0.507635654744666,1,low
1899,0.5089782669556917,0.5089782669556917,1,low
1900,0.5145004294538932,0.5145004294538932,1,medium
1901,0.5154319769745652,0.5154319769745652,1,medium
1902,0.5067801468408052,0.5067801468408052,1,low
1903,0.5073581516178235,0.5073581516178235,1,low
1904,0.5080222190414747,0.5080222190414747,1,low
1905,0.5071399724965144,0.5071399724965144,1,low
1906,0.5211131204817518,0.5211131204817518,1,critical
1907,0.5189483481882717,0.5189483481882717,1,high
1908,0.5053043394819314,0.5053043394819314,1,low
1909,0.5112241347854021,0.5112241347854021,1,medium
1910,0.507791533138927,0.507791533138927,1,low
1911,0.507210474959098,0.507210474959098,1,low
1912,0.5178122977327618,0.5178122977327618,1,high
1913,0.5139065692437694,0.5139065692437694,1,medium
1914,0.5048631920146023,0.5048631920146023,1,low
1915,0.5195015419933312,0.5195015419933312,1,high
1916,0.5137012786194026,0.5137012786194026,1,medium
1917,0.5052971102703124,0.5052971102703124,1,low
1918,0.50799169554569,0.50799169554569,1,low
1919,0.5081324285658955,0.5081324285658955,1,low
1920,0.5072665418757075,0.5072665418757075,1,low
1921,0.5089049998417488,0.5089049998417488,1,low
1922,0.5100855352364785,0.5100855352364785,1,low
1923,0.5085997853741803,0.5085997853741803,1,low
1924,0.5124376163745675,0.5124376163745675,1,medium
1925,0.5393436654074423,0.5393436654074423,1,critical
1926,0.5163312321067907,0.5163312321067907,1,high
1927,0.5123840622874251,0.5123840622874251,1,medium
1928,0.5165445753330359,0.5165445753330359,1,high
1929,0.5096081387719132,0.5096081387719132,1,low
1930,0.5124376163745675,0.5124376163745675,1,medium
1931,0.5041654976218846,0.5041654976218846,1,low
1932,0.5109833634051206,0.5109833634051206,1,medium
1933,0.5141841420396124,0.5141841420396124,1,medium
1934,0.5146637619004005,0.5146637619004005,1,medium
1935,0.5123840622874251,0.5123840622874251,1,medium
1936,0.5141599666525253,0.5141599666525253,1,medium
1937,0.5150615263003666,0.5150615263003666,1,medium
1938,0.5062892929009112,0.5062892929009112,1,low
1939,0.5093846602167279,0.5093846602167279,1,low
1940,0.4996875600207456,0.4996875600207456,1,low
1941,0.5124633999307064,0.5124633999307064,1,medium
1942,0.5047361315331221,0.5047361315331221,1,low
1943,0.5028871414874543,0.5028871414874543,1,low
1944,0.5121400021863433,0.5121400021863433,1,medium
1945,0.5099047536338488,0.5099047536338488,1,low
1946,0.50698198725494,0.50698198725494,1,low
1947,0.5075607961234111,0.5075607961234111,1,low
1948,0.5092856052537169,0.5092856052537169,1,low
1949,0.5043598878925724,0.5043598878925724,1,low
1950,0.5124376163745675,0.5124376163745675,1,medium
1951,0.5062090325638323,0.5062090325638323,1,low
1952,0.5413283951898009,0.5413283951898009,1,critical
1953,0.5196705816624858,0.5196705816624858,1,high
1954,0.5067353827172593,0.5067353827172593,1,low
1955,0.5124376163745675,0.5124376163745675,1,medium
1956,0.506154221015498,0.506154221015498,1,low
1957,0.5057421962038184,0.5057421962038184,1,low
1958,0.513724234631988,0.513724234631988,1,medium
1959,0.5136206062425969,0.5136206062425969,1,medium
1960,0.5097873688719897,0.5097873688719897,1,low
1961,0.5071467601544598,0.5071467601544598,1,low
1962,0.5048595791462422,0.5048595791462422,1,low
1963,0.5032422744255696,0.5032422744255696,1,low
1964,0.5132778017315941,0.5132778017315941,1,medium
1965,0.5161816376205537,0.5161816376205537,1,high
1966,0.5096417113862627,0.5096417113862627,1,low
1967,0.5124376163745675,0.5124376163745675,1,medium
1968,0.51304155082084,0.51304155082084,1,medium
1969,0.5091928907971064,0.5091928907971064,1,low
1970,0.5145100258296168,0.5145100258296168,1,medium
1971,0.5078147485710248,0.5078147485710248,1,low
1972,0.5191380670961414,0.5191380670961414,1,high
1973,0.5204174506955356,0.5204174506955356,1,high
1974,0.5066898213246374,0.5066898213246374,1,low
1975,0.5147186745472934,0.5147186745472934,1,medium
1976,0.5222132552519544,0.5222132552519544,1,critical
1977,0.5122861172670236,0.5122861172670236,1,medium
1978,0.5157020948579116,0.5157020948579116,1,high
1979,0.5088860823577547,0.5088860823577547,1,low
1980,0.5166651632453562,0.5166651632453562,1,high
1981,0.5121089817034344,0.5121089817034344,1,medium
1982,0.5040946755627725,0.5040946755627725,1,low
1983,0.5035124052063158,0.5035124052063158,1,low
1984,0.5089269511411235,0.5089269511411235,1,low
1985,0.5090686039378757,0.5090686039378757,1,low
1986,0.513687927927421,0.513687927927421,1,medium
1987,0.5118447542965777,0.5118447542965777,1,medium
1988,0.5034536152609322,0.5034536152609322,1,low
1989,0.49448774094285824,0.49448774094285824,1,low
1990,0.5166651632453562,0.5166651632453562,1,high
1991,0.5093649798909158,0.5093649798909158,1,low
1992,0.5124376163745675,0.5124376163745675,1,medium
1993,0.5097469933644705,0.5097469933644705,1,low
1994,0.5103771980294652,0.5103771980294652,1,low
1995,0.5075818735905321,0.5075818735905321,1,low
1996,0.5054370501724987,0.5054370501724987,1,low
1997,0.5124376163745675,0.5124376163745675,1,medium
1998,0.5057386900739599,0.5057386900739599,1,low
1999,0.5124376163745675,0.5124376163745675,1,medium
