aux_index,anon_index,label,top_feature,top_feature_shap_value,shap__age_diff,shap__age_ratio,shap__age_close,shap__education_diff,shap__education_ratio,shap__education_close,shap__industry_diff,shap__industry_ratio,shap__industry_close,shap__marital_status_diff,shap__marital_status_ratio,shap__marital_status_close,shap__sex_diff,shap__sex_ratio,shap__sex_close,shap__overall_similarity
923,895,0,overall_similarity,-4.494409953461937,-0.44696135805836457,0.3511580123696182,0.0001133787415694989,0.08244642637788877,-0.024852594031280803,0.672391175912516,-0.03397159617874357,-0.037208994266960935,0.0,-0.08476970463334782,-0.08362114002544399,-0.033853087482252006,-0.01391860703412858,-0.005781361445547301,-0.007056805829894675,-4.494409953461937
1038,882,1,overall_similarity,3.436192323259962,-0.5430977579071532,0.15198545142553668,0.00011318449555936785,-0.010393641887678074,0.016468629934805953,-0.09675157425598056,0.49942489786517263,-0.06298955591971478,0.0,0.0030923126683239425,0.0030246522175620062,0.0010051032046111419,0.0007377004184836257,0.0005069297917652286,0.023712599168992692,3.436192323259962
36,312,1,overall_similarity,4.143858838002582,-0.5194661017214606,-1.5598598086811266,0.00011318449555936785,1.034998756074302,-0.03144338764153027,0.8443418548185417,0.6009140323095227,0.018926256176462652,0.0,0.0012841623775385537,-0.00042774301969157776,-0.0030577011187403937,0.0033422135047261148,0.0016683749185570102,0.008810011919881108,4.143858838002582
523,567,1,overall_similarity,3.6644193203654076,1.2490052861289025,0.41859479341918865,-4.189566513077307e-05,-0.04147352323919539,-0.01904644146617552,-0.07535027666814621,0.17459775566812766,-0.03381871083482666,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.6644193203654076
953,825,0,overall_similarity,-3.538124835868377,-0.6116579445075843,-0.984866627843972,0.0001133787415694989,-0.18342187615325053,-0.02256637416650173,-0.09068646071305493,0.05562285736720256,-0.04495076066590523,0.0,0.0006643838260391421,0.0006611517807380553,0.0002533161323528617,0.000737406443292157,0.000503826267159556,0.0010062776153533868,-3.538124835868377
1111,42,1,overall_similarity,4.483181153948591,0.8695056637468407,0.41859875411731196,0.00011488315767447816,-0.019759993497883172,0.008834575508727493,-0.07496590706069114,-0.07266804950656892,-0.04408175288455628,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,4.483181153948591
105,644,1,overall_similarity,4.349630931451548,-0.07266534360254466,0.15957670674373334,0.00011318449555936785,0.09458175723457166,-0.044800254213267984,0.8792438326639972,-0.014054795994948561,0.06325829386528228,0.0,0.0030923126683239425,0.0031084715576075827,0.0011778440933651873,0.0033422135047261148,0.0016683749185570102,0.001945310054827365,4.349630931451548
1264,291,1,overall_similarity,3.573210434597138,1.4047702113210465,0.2610761651119137,-4.189566513077307e-05,-0.06394327693678989,-0.01874627917478259,-0.07642949765925185,-0.08084353330513921,-0.06510561159640335,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.573210434597138
981,683,0,overall_similarity,-4.23914484648108,-0.6109153134893898,0.07216252239300162,0.0001133787415694989,-0.05409923170542488,0.005350705085208175,-0.07868772155164044,-0.050788489717591825,0.08500603643154066,0.0,-0.08476970463334782,-0.08364383479260433,-0.03389985848101213,0.000737406443292157,0.000503826267159556,0.0010062776153533868,-4.23914484648108
251,429,1,overall_similarity,4.54826265221021,-0.72082194822061,-0.4084276169012641,0.00011318449555936785,-0.007276840068321501,0.018651211200589844,-0.09898479183042856,0.5554885111840675,-0.025403788010310537,0.0,0.0012841623775385537,0.001192663355557746,0.00028174819273222174,0.0007377004184836257,0.0005069297917652286,0.023712599168992692,4.54826265221021
719,110,0,overall_similarity,-4.665927300857186,0.8376579719810765,0.08248342359467307,0.00012239898406647253,-0.03080519945168993,-0.006968463909434229,-0.0649459884431242,-0.03854423535812043,-0.07132579915807738,0.0,0.001046539563374665,0.0010409403364665037,0.00040619848363122944,-0.0026164484648904455,-0.0011355809383801732,-0.0031506607340386706,-4.665927300857186
