pair_index,label,orig_id,anon_id,age_match,education_match,industry_match,marital_status_match,sex_match,overall_similarity,euclidean_distance,manhattan_distance,cosine_similarity,industry_diff,industry_equal,education_diff,education_equal
1175,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,1,24.0,24.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,0,,,0,0.0,0.0,0,0,0.0,86102.0,86102.0,0.0,0.0,0.0,0.0,0.0
39,1,39.0,39.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,1,463.0,463.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,1,729.0,729.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1801,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,0,,,0,0.0,0.0,0,0,0.0,46209.0,46209.0,0.0,0.0,0.0,0.0,0.0
1952,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1780,0,,,0,0.0,0.0,0,0,0.0,45402.0,45402.0,0.0,0.0,0.0,0.0,0.0
61,1,61.0,61.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,1,364.0,364.0,0,0.0,0.0,0,0,0.0,97004.0,97004.0,0.0,0.0,0.0,0.0,0.0
1011,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1,74.0,74.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1320,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,1,700.0,700.0,0,0.0,0.0,0,0,0.0,49221.0,49221.0,0.0,0.0,0.0,0.0,0.0
753,1,753.0,753.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,1,747.0,747.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1914,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,1,432.0,432.0,0,0.0,0.0,0,0,0.0,1.4142135623730951,2.0,0.0,0.0,0.0,0.0,0.0
479,1,479.0,479.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1,504.0,504.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,1,349.0,349.0,0,0.0,0.0,0,0,0.0,41003.000780430695,41011.0,0.0,0.0,0.0,0.0,0.0
1558,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,0,,,0,0.0,0.0,0,0,0.0,47598.0,47598.0,0.0,0.0,0.0,0.0,0.0
1837,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1,145.0,145.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
183,1,183.0,183.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
441,1,441.0,441.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,1,270.0,270.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1790,0,,,0,0.0,0.0,0,0,0.0,10.04987562112089,11.0,0.0,0.0,0.0,0.0,0.0
1843,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1073,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
204,1,204.0,204.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1136,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1356,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1,23.0,23.0,0,0.0,0.0,0,0,0.0,9.055385138137417,10.0,0.0,0.0,0.0,0.0,0.0
95,1,95.0,95.0,0,0.0,0.0,0,0,0.0,97005.0006236792,97016.0,0.0,0.0,0.0,0.0,0.0
1400,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
569,1,569.0,569.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
44,1,44.0,44.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,1,673.0,673.0,0,0.0,0.0,0,0,0.0,85102.0,85102.0,0.0,0.0,0.0,0.0,0.0
741,1,741.0,741.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
765,1,765.0,765.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,0,,,0,0.0,0.0,0,0,0.0,10629.0,10629.0,0.0,0.0,0.0,0.0,0.0
130,1,130.0,130.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
534,1,534.0,534.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
386,1,386.0,386.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,1,918.0,918.0,0,0.0,0.0,0,0,0.0,47113.0,47113.0,0.0,0.0,0.0,0.0,0.0
1428,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1545,0,,,0,0.0,0.0,0,0,0.0,84110.0,84110.0,0.0,0.0,0.0,0.0,0.0
343,1,343.0,343.0,0,0.0,0.0,0,0,0.0,47817.0,47817.0,0.0,0.0,0.0,0.0,0.0
1530,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1,487.0,487.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,1,774.0,774.0,0,0.0,0.0,0,0,0.0,86202.0,86202.0,0.0,0.0,0.0,0.0,0.0
434,1,434.0,434.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1,313.0,313.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,1,591.0,591.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1,388.0,388.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1939,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,1,880.0,880.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,1,786.0,786.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1737,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,0,,,0,0.0,0.0,0,0,0.0,46303.0,46303.0,0.0,0.0,0.0,0.0,0.0
383,1,383.0,383.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,1,631.0,631.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1,123.0,123.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1,146.0,146.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
438,1,438.0,438.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
321,1,321.0,321.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
537,1,537.0,537.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1953,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1044,0,,,0,0.0,0.0,0,0,0.0,47817.0,47817.0,0.0,0.0,0.0,0.0,0.0
1472,0,,,0,0.0,0.0,0,0,0.0,5.0990195135927845,6.0,0.0,0.0,0.0,0.0,0.0
1628,0,,,0,0.0,0.0,0,0,0.0,49222.0,49222.0,0.0,0.0,0.0,0.0,0.0
1570,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1987,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1757,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1,91.0,91.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
180,1,180.0,180.0,0,0.0,0.0,0,0,0.0,7.0710678118654755,8.0,0.0,0.0,0.0,0.0,0.0
1316,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
112,1,112.0,112.0,0,0.0,0.0,0,0,0.0,45201.0,45201.0,0.0,0.0,0.0,0.0,0.0
1984,0,,,0,0.0,0.0,0,0,0.0,47113.0,47113.0,0.0,0.0,0.0,0.0,0.0
1926,0,,,0,0.0,0.0,0,0,0.0,49221.0,49221.0,0.0,0.0,0.0,0.0,0.0
1549,0,,,0,0.0,0.0,0,0,0.0,86202.0,86202.0,0.0,0.0,0.0,0.0,0.0
706,1,706.0,706.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,1,731.0,731.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
807,1,807.0,807.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
334,1,334.0,334.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,0,,,0,0.0,0.0,0,0,0.0,85102.00132194307,85117.0,0.0,0.0,0.0,0.0,0.0
679,1,679.0,679.0,0,0.0,0.0,0,0,0.0,97005.0,97005.0,0.0,0.0,0.0,0.0,0.0
1312,0,,,0,0.0,0.0,0,0,0.0,10629.0,10629.0,0.0,0.0,0.0,0.0,0.0
1282,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
780,1,780.0,780.0,0,0.0,0.0,0,0,0.0,61901.0,61901.0,0.0,0.0,0.0,0.0,0.0
552,1,552.0,552.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,1,709.0,709.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
558,1,558.0,558.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
717,1,717.0,717.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1,51.0,51.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1163,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,9.0,9.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1485,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1318,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,1,581.0,581.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1,245.0,245.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,1,596.0,596.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
42,1,42.0,42.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
262,1,262.0,262.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,1,730.0,730.0,0,0.0,0.0,0,0,0.0,14101.0,14101.0,0.0,0.0,0.0,0.0,0.0
790,1,790.0,790.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1351,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,0,,,0,0.0,0.0,0,0,0.0,22202.0,22202.0,0.0,0.0,0.0,0.0,0.0
474,1,474.0,474.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1,152.0,152.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
469,1,469.0,469.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
734,1,734.0,734.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1721,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1,218.0,218.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,1,687.0,687.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47,1,47.0,47.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
338,1,338.0,338.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1,15.0,15.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
915,1,915.0,915.0,0,0.0,0.0,0,0,0.0,84130.0,84130.0,0.0,0.0,0.0,0.0,0.0
166,1,166.0,166.0,0,0.0,0.0,0,0,0.0,86102.0,86102.0,0.0,0.0,0.0,0.0,0.0
527,1,527.0,527.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,1,555.0,555.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1405,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
255,1,255.0,255.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
507,1,507.0,507.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
920,1,920.0,920.0,0,0.0,0.0,0,0,0.0,85102.0,85102.0,0.0,0.0,0.0,0.0,0.0
806,1,806.0,806.0,0,0.0,0.0,0,0,0.0,49232.0,49232.0,0.0,0.0,0.0,0.0,0.0
530,1,530.0,530.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1167,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
638,1,638.0,638.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1038,0,,,0,0.0,0.0,0,0,0.0,56210.0,56210.0,0.0,0.0,0.0,0.0,0.0
1808,0,,,0,0.0,0.0,0,0,0.0,10503.0,10503.0,0.0,0.0,0.0,0.0,0.0
1627,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,0,,,0,0.0,0.0,0,0,0.0,10711.0,10711.0,0.0,0.0,0.0,0.0,0.0
800,1,800.0,800.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
83,1,83.0,83.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1353,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1550,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1,543.0,543.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,1,259.0,259.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1423,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,1,794.0,794.0,0,0.0,0.0,0,0,0.0,9.055385138137417,10.0,0.0,0.0,0.0,0.0,0.0
962,1,962.0,962.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
911,1,911.0,911.0,0,0.0,0.0,0,0,0.0,47113.0,47113.0,0.0,0.0,0.0,0.0,0.0
707,1,707.0,707.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
283,1,283.0,283.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,1,284.0,284.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
93,1,93.0,93.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,1,983.0,983.0,0,0.0,0.0,0,0,0.0,99998.0,99998.0,0.0,0.0,0.0,0.0,0.0
1394,0,,,0,0.0,0.0,0,0,0.0,16213.00197372467,16221.0,0.0,0.0,0.0,0.0,0.0
135,1,135.0,135.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1620,0,,,0,0.0,0.0,0,0,0.0,13.038404810405298,14.0,0.0,0.0,0.0,0.0,0.0
1913,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,0,,,0,0.0,0.0,0,0,0.0,58111.0,58111.0,0.0,0.0,0.0,0.0,0.0
736,1,736.0,736.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1816,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
598,1,598.0,598.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,1,669.0,669.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1,71.0,71.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,1,402.0,402.0,0,0.0,0.0,0,0,0.0,47113.0,47113.0,0.0,0.0,0.0,0.0,0.0
1594,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1,98.0,98.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
990,1,990.0,990.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1,442.0,442.0,0,0.0,0.0,0,0,0.0,53200.00158834584,53213.0,0.0,0.0,0.0,0.0,0.0
1222,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
999,1,999.0,999.0,0,0.0,0.0,0,0,0.0,43302.0,43302.0,0.0,0.0,0.0,0.0,0.0
43,1,43.0,43.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1421,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,1,297.0,297.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1867,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,1,373.0,373.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1,49.0,49.0,0,0.0,0.0,0,0,0.0,46303.0,46303.0,0.0,0.0,0.0,0.0,0.0
1006,0,,,0,0.0,0.0,0,0,0.0,11041.0,11041.0,0.0,0.0,0.0,0.0,0.0
27,1,27.0,27.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,0,,,0,0.0,0.0,0,0,0.0,23933.0,23933.0,0.0,0.0,0.0,0.0,0.0
630,1,630.0,630.0,0,0.0,0.0,0,0,0.0,49233.00366623999,49252.0,0.0,0.0,0.0,0.0,0.0
1576,0,,,0,0.0,0.0,0,0,0.0,49222.0,49222.0,0.0,0.0,0.0,0.0,0.0
1234,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
310,1,310.0,310.0,0,0.0,0.0,0,0,0.0,33150.0,33150.0,0.0,0.0,0.0,0.0,0.0
840,1,840.0,840.0,0,0.0,0.0,0,0,0.0,56210.00107632093,56221.0,0.0,0.0,0.0,0.0,0.0
330,1,330.0,330.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,1,703.0,703.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1083,0,,,0,0.0,0.0,0,0,0.0,99998.0,99998.0,0.0,0.0,0.0,0.0,0.0
1426,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
923,1,923.0,923.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
473,1,473.0,473.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,1,347.0,347.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1,548.0,548.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,1,586.0,586.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
912,1,912.0,912.0,0,0.0,0.0,0,0,0.0,86203.0,86203.0,0.0,0.0,0.0,0.0,0.0
538,1,538.0,538.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1204,0,,,0,0.0,0.0,0,0,0.0,8.06225774829855,9.0,0.0,0.0,0.0,0.0,0.0
1623,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1497,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
720,1,720.0,720.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,1,846.0,846.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
517,1,517.0,517.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,1,708.0,708.0,0,0.0,0.0,0,0,0.0,22202.00225204925,22212.0,0.0,0.0,0.0,0.0,0.0
254,1,254.0,254.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1,550.0,550.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1533,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1208,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,1,256.0,256.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,1,988.0,988.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1855,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,1,491.0,491.0,0,0.0,0.0,0,0,0.0,41003.0,41003.0,0.0,0.0,0.0,0.0,0.0
169,1,169.0,169.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1257,0,,,0,0.0,0.0,0,0,0.0,64910.0,64910.0,0.0,0.0,0.0,0.0,0.0
