aux_index,anon_index,label,age_diff,age_ratio,age_close,education_diff,education_ratio,education_close,industry_diff,industry_ratio,industry_close,marital_status_diff,marital_status_ratio,marital_status_close,sex_diff,sex_ratio,sex_close,overall_similarity
593,772,0,0.9821428571428571,56.0,0,,,0,,,0,1.0,0.0,0,0.5,0.5,0,0.10357142857142858
137,854,1,0.03225806451612903,1.0333333333333334,0,0.7,0.3,0,0.9999895933064147,1.0406693585314074e-05,0,0.0,1.0,1,0.0,1.0,1,0.6535504684354912
107,803,1,0.04,0.96,0,0.42857142857142855,0.5714285714285714,0,0.9999163372445672,8.366275543285019e-05,0,0.0,1.0,1,0.0,1.0,1,0.7063024468368008
1146,841,0,0.6226415094339622,0.37735849056603776,0,0.5454545454545454,0.45454545454545453,0,0.9998089699233758,0.00019103007662428628,0,0.0,1.0,1,0.0,1.0,1,0.5664189950376233
421,717,1,0.05555555555555555,0.9444444444444444,0,0.6363636363636364,0.36363636363636365,0,0.9993617473938019,0.000638252606198142,0,0.0,1.0,1,0.0,1.0,1,0.6617438121374012
1317,917,0,0.847457627118644,6.555555555555555,0,0.6666666666666666,0.3333333333333333,0,,,0,1.0,0.0,0,1.0,0.0,0,0.09717514124293787
1303,270,1,0.08064516129032258,1.087719298245614,0,0.5454545454545454,0.45454545454545453,0,0.9998577900574934,0.00014220994250655183,0,0.0,1.0,1,0.0,1.0,1,0.6748085006395277
721,370,0,0.12307692307692308,0.8769230769230769,0,0.8333333333333334,0.16666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6087179487179487
1250,496,1,0.1724137931034483,1.2083333333333333,0,0.6923076923076923,0.3076923076923077,0,0.9998410427594977,0.00015895724050230488,0,0.0,1.0,1,0.0,1.0,1,0.6270874943658724
666,366,0,0.12698412698412698,1.1454545454545455,0,0.5,0.5,0,,,0,1.0,0.0,0,0.0,1.0,1,0.4746031746031746
101,706,1,0.0,1.0,1,0.9,0.1,0,0.9999371214185409,6.287858145920228e-05,0,0.0,1.0,1,0.0,1.0,1,0.6200125757162919
306,576,1,0.043478260869565216,1.0454545454545454,0,0.375,0.625,0,0.9999789876237104,2.1012376289634595e-05,0,0.0,1.0,1,0.0,1.0,1,0.7163085503013449
487,109,0,0.07142857142857142,0.9285714285714286,0,0.75,0.25,0,,,0,1.0,0.0,0,0.5,0.5,0,0.33571428571428574
755,673,1,0.015151515151515152,0.9848484848484849,0,0.7272727272727273,0.2727272727272727,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6515151515151516
187,598,0,0.3090909090909091,0.6909090909090909,0,0.8181818181818182,0.18181818181818182,0,0.9996460176991151,0.00035398230088495576,0,1.0,0.0,0,0.5,0.5,0,0.27461625100563153
1224,694,0,0.13157894736842105,0.868421052631579,0,0.9090909090909091,0.09090909090909091,0,0.9999115102979891,8.848970201092847e-05,0,0.0,1.0,1,0.0,1.0,1,0.5918837266485362
206,18,1,0.08064516129032258,1.087719298245614,0,0.0,1.0,1,,,0,0.0,1.0,1,0.5,0.5,0,0.6838709677419355
1068,440,0,0.42857142857142855,1.75,0,0.5454545454545454,0.45454545454545453,0,0.9999587650121128,4.123498788722231e-05,0,0.0,1.0,1,1.0,0.0,0,0.4052030521923826
128,312,0,0.21052631578947367,0.7894736842105263,0,0.6666666666666666,0.3333333333333333,0,0.99989999799996,0.0001000020000400008,0,0.0,1.0,1,1.0,0.0,0,0.4245814039087799
1102,755,0,0.421875,1.7297297297297298,0,0.8666666666666667,0.13333333333333333,0,0.999940561103186,5.943889681407513e-05,0,1.0,0.0,0,1.0,0.0,0,0.14230355444602946
387,6,1,0.03333333333333333,0.9666666666666667,0,0.7,0.3,0,0.999963703018094,3.629698190595452e-05,0,0.0,1.0,1,0.0,1.0,1,0.6533405927297145
244,162,1,0.0,1.0,1,0.9333333333333333,0.06666666666666667,0,0.9992199134813133,0.000780086518686618,0,0.0,1.0,1,0.0,1.0,1,0.6134893506370707
256,490,0,0.66,2.9411764705882355,0,0.8181818181818182,0.18181818181818182,0,,,0,0.0,1.0,1,1.0,0.0,0,0.30436363636363634
1264,291,1,0.0,1.0,1,0.8333333333333334,0.16666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6333333333333333
857,553,0,0.32142857142857145,0.6785714285714286,0,0.8,0.2,0,0.9998226378587552,0.00017736214124475976,0,0.0,1.0,1,0.5,0.5,0,0.4757497581425347
1034,819,1,0.0,1.0,1,0.5833333333333334,0.4166666666666667,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6833333333333333
73,654,1,0.21428571428571427,0.7857142857142857,0,0.2857142857142857,0.7142857142857143,0,0.999766518795237,0.00023348120476301658,0,0.0,1.0,1,0.0,1.0,1,0.7000466962409526
972,272,0,0.3409090909090909,1.5172413793103448,0,0.7692307692307693,0.23076923076923078,0,,,0,0.0,1.0,1,0.5,0.5,0,0.477972027972028
117,530,1,0.023255813953488372,0.9767441860465116,0,0.5,0.5,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6953488372093023
308,858,0,0.6,2.5,0,0.42857142857142855,0.5714285714285714,0,,,0,1.0,0.0,0,1.0,0.0,0,0.19428571428571428
662,958,0,0.5,2.0,0,0.6923076923076923,0.3076923076923077,0,0.9997882029016203,0.00021179709837975219,0,0.5,0.5,0,0.5,0.5,0,0.3615808209581375
810,342,1,0.08823529411764706,1.096774193548387,0,0.8,0.2,0,0.9999581011438388,4.18988561612268e-05,0,0.0,1.0,1,0.0,1.0,1,0.6223613209477028
976,669,1,0.019230769230769232,1.0196078431372548,0,0.7,0.3,0,0.9999750315227026,2.4968477297412018e-05,0,0.0,1.0,1,0.0,1.0,1,0.6561588398493056
1057,339,1,0.043478260869565216,0.9565217391304348,0,0.8461538461538461,0.15384615384615385,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6220735785953178
603,265,0,0.3484848484848485,1.5348837209302326,0,0.6363636363636364,0.36363636363636365,0,0.9998048923249518,0.0001951076750481672,0,1.0,0.0,0,0.0,1.0,1,0.40306932456531264
736,368,1,0.0,1.0,1,0.9090909090909091,0.09090909090909091,0,0.9996416056068812,0.00035839439311882764,0,0.0,1.0,1,0.0,1.0,1,0.618253497060442
644,657,0,0.16666666666666666,0.8333333333333334,0,0.75,0.25,0,0.9995801526717557,0.0004198473282442748,0,0.0,1.0,1,0.0,1.0,1,0.6167506361323156
820,725,0,0.48214285714285715,1.9310344827586208,0,0.2857142857142857,0.7142857142857143,0,0.9999163547395495,8.364526045042973e-05,0,0.0,1.0,1,1.0,0.0,0,0.44644530048066156
1002,999,1,0.05,1.0526315789473684,0,0.375,0.625,0,,,0,0.0,1.0,1,0.5,0.5,0,0.615
158,11,1,0.023809523809523808,0.9761904761904762,0,0.8571428571428571,0.14285714285714285,0,0.9999593677623827,4.063223761732559e-05,0,0.0,1.0,1,0.0,1.0,1,0.6238176502570473
373,10,1,0.017241379310344827,0.9827586206896551,0,0.875,0.125,0,0.9998089699233758,0.00019103007662428628,0,0.0,1.0,1,0.0,1.0,1,0.6215899301532559
722,647,0,0.5714285714285714,2.3333333333333335,0,0.6,0.4,0,,,0,0.0,1.0,1,1.0,0.0,0,0.36571428571428577
660,370,0,0.2,0.8,0,0.8333333333333334,0.16666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5933333333333334
134,621,0,0.5925925925925926,2.4545454545454546,0,0.8571428571428571,0.14285714285714285,0,,,0,0.0,1.0,1,0.5,0.5,0,0.41005291005291006
435,226,0,0.17857142857142858,1.2173913043478262,0,0.7692307692307693,0.23076923076923078,0,,,0,0.5,2.0,0,0.0,1.0,1,0.5104395604395604
834,232,0,0.6666666666666666,3.0,0,0.2,0.8,0,,,0,1.0,0.0,0,0.0,1.0,1,0.42666666666666664
491,601,1,0.13157894736842105,1.1515151515151516,0,0.75,0.25,0,0.999776572624053,0.0002234273759470274,0,0.0,1.0,1,0.0,1.0,1,0.6237288960015052
146,441,1,0.03125,1.032258064516129,0,0.4444444444444444,0.5555555555555556,0,0.9999278387711974,7.216122880263904e-05,0,0.0,1.0,1,0.0,1.0,1,0.7048755433568716
206,51,0,0.3387096774193548,1.5121951219512195,0,0.75,0.25,0,0.9999049090692975,9.509093070248425e-05,0,0.0,1.0,1,0.0,1.0,1,0.5822770827022696
1067,767,1,0.725,3.6363636363636362,0,0.16666666666666666,0.8333333333333334,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6216666666666667
64,107,1,0.03125,1.032258064516129,0,0.75,0.25,0,0.9996983408748115,0.00030165912518853697,0,0.0,1.0,1,0.0,1.0,1,0.6438103318250377
523,567,1,0.0,1.0,1,0.8,0.2,0,0.9999593677623827,4.063223761732559e-05,0,0.0,1.0,1,0.0,1.0,1,0.6400081264475235
1006,713,0,0.4444444444444444,1.8,0,0.2,0.8,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5711111111111111
688,709,1,0.0,1.0,1,0.8,0.2,0,0.9998286864533813,0.00017131354661869888,0,0.0,1.0,1,0.0,1.0,1,0.6400342627093237
97,539,1,0.0847457627118644,0.9152542372881356,0,0.75,0.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6330508474576272
460,714,1,0.030303030303030304,1.03125,0,0.625,0.375,0,0.9994326643500461,0.0005673356499539039,0,0.0,1.0,1,0.0,1.0,1,0.6690528610693847
344,716,0,0.1935483870967742,0.8064516129032258,0,0.7692307692307693,0.23076923076923078,0,0.9995744982625345,0.000425501737465428,0,0.0,1.0,1,1.0,0.0,0,0.40752926908198434
808,479,0,0.3333333333333333,0.6666666666666666,0,0.7692307692307693,0.23076923076923078,0,0.9997804985122677,0.00021950148773230575,0,0.0,1.0,1,0.0,1.0,1,0.579531079784726
720,375,1,0.0,1.0,1,0.8181818181818182,0.18181818181818182,0,0.9997746834302195,0.00022531656978054166,0,0.0,1.0,1,0.0,1.0,1,0.6364086996775924
5,42,0,0.07692307692307693,1.0833333333333333,0,0.8333333333333334,0.16666666666666666,0,,,0,1.0,0.0,0,0.0,1.0,1,0.41794871794871796
44,385,1,0.043478260869565216,0.9565217391304348,0,0.8,0.2,0,0.9997454351901136,0.00025456480988637155,0,0.0,1.0,1,0.0,1.0,1,0.6313552607880643
1078,762,0,0.2222222222222222,1.2857142857142858,0,0.375,0.625,0,0.9999580105393546,4.198946064537801e-05,0,0.0,1.0,1,1.0,0.0,0,0.4805639534476846
169,921,0,0.0975609756097561,1.1081081081081081,0,0.9230769230769231,0.07692307692307693,0,0.999951223081238,4.87769187620418e-05,0,0.0,1.0,1,0.0,1.0,1,0.5958821756464165
746,553,0,0.21428571428571427,0.7857142857142857,0,0.7,0.3,0,0.9999516285069332,4.837149306675266e-05,0,0.5,2.0,0,0.5,0.5,0,0.41715253144147046
496,980,0,0.10526315789473684,1.1176470588235294,0,0.8181818181818182,0.18181818181818182,0,0.9993386680775082,0.0006613319224918987,0,0.0,1.0,1,1.0,0.0,0,0.41544327116918733
926,51,1,0.0,1.0,1,0.9166666666666666,0.08333333333333333,0,0.9998930227029597,0.00010697729704029478,0,0.0,1.0,1,0.0,1.0,1,0.6166880621260747
82,511,1,0.0,1.0,1,0.0,1.0,1,0.9999793827185948,2.06172814052739e-05,0,0.0,1.0,1,0.5,0.5,0,0.700004123456281
747,7,0,0.85,6.666666666666667,0,,,0,,,0,0.0,1.0,1,0.5,0.5,0,0.32999999999999996
265,783,1,0.043478260869565216,0.9565217391304348,0,0.6153846153846154,0.38461538461538464,0,,,0,0.0,1.0,1,0.0,1.0,1,0.668227424749164
1241,437,0,0.25,0.75,0,0.625,0.375,0,,,0,1.0,0.0,0,0.0,1.0,1,0.425
845,159,1,0.023809523809523808,0.9761904761904762,0,0.5,0.5,0,0.9999796838811913,2.0316118808662795e-05,0,0.0,1.0,1,0.0,1.0,1,0.695242158461857
1003,744,1,0.14705882352941177,1.1724137931034482,0,0.8,0.2,0,0.999968842984219,3.1157015781028495e-05,0,0.0,1.0,1,0.0,1.0,1,0.6105944666972738
245,481,1,0.75,4.0,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.65
471,853,1,0.8833333333333333,8.571428571428571,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6233333333333333
351,924,0,0.9253731343283582,13.4,0,1.0,,0,,,0,0.5,2.0,0,1.0,0.0,0,0.11492537313432835
932,856,0,0.24561403508771928,1.3255813953488371,0,0.9,0.1,0,,,0,0.0,1.0,1,1.0,0.0,0,0.37087719298245614
752,483,1,0.03125,1.032258064516129,0,0.9,0.1,0,0.999810641923878,0.0001893580761219466,0,0.0,1.0,1,0.0,1.0,1,0.6137878716152244
792,382,1,0.023809523809523808,0.9761904761904762,0,0.5,0.5,0,0.9999094284937958,9.057150620414818e-05,0,0.0,1.0,1,0.0,1.0,1,0.6952562095393361
275,29,1,0.0,1.0,1,0.0,1.0,1,0.999969074077892,3.0925922107910854e-05,0,0.0,1.0,1,1.0,0.0,0,0.6000061851844216
519,800,0,,,0,,,0,,,0,,,0,,,0,0.0
790,487,1,0.018518518518518517,0.9814814814814815,0,0.6,0.4,0,0.9999808762502151,1.9123749784857814e-05,0,0.0,1.0,1,0.0,1.0,1,0.6763001210462533
1118,17,0,0.3559322033898305,0.6440677966101694,0,0.5714285714285714,0.42857142857142855,0,0.999878103287148,0.00012189671285197676,0,1.0,0.0,0,0.0,1.0,1,0.41455222437889
180,650,0,0.2631578947368421,1.3571428571428572,0,0.6153846153846154,0.38461538461538464,0,,,0,0.0,1.0,1,1.0,0.0,0,0.42429149797570853
1127,637,0,0.15,0.85,0,0.8181818181818182,0.18181818181818182,0,0.9999187355247654,8.126447523465118e-05,0,0.5,0.5,0,1.0,0.0,0,0.30637988925868326
77,425,1,0.0,1.0,1,0.0,1.0,1,0.9999784927735719,2.1507226428079834e-05,0,0.0,1.0,1,1.0,0.0,0,0.6000043014452856
694,975,0,0.36363636363636365,1.5714285714285714,0,0.6363636363636364,0.36363636363636365,0,0.9996454152187788,0.00035458478122118997,0,0.5,2.0,0,0.5,0.5,0,0.4000709169562443
1264,555,0,0.05263157894736842,0.9473684210526315,0,0.8333333333333334,0.16666666666666666,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5228070175438597
105,644,1,0.14893617021276595,1.175,0,0.0,1.0,1,0.9996451727363633,0.0003548272636366569,0,0.0,1.0,1,0.0,1.0,1,0.770283731410174
1114,133,1,0.0,1.0,1,0.8333333333333334,0.16666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6333333333333333
181,722,1,0.0,1.0,1,0.6,0.4,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6799999999999999
445,399,1,0.136986301369863,0.863013698630137,0,0.3333333333333333,0.6666666666666666,0,,,0,0.0,1.0,1,0.0,1.0,1,0.7059360730593608
209,297,1,0.04225352112676056,0.9577464788732394,0,0.8571428571428571,0.14285714285714285,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6201207243460765
799,39,1,0.043478260869565216,0.9565217391304348,0,0.9166666666666666,0.08333333333333333,0,0.9999164403593065,8.355964069354502e-05,0,0.0,1.0,1,0.0,1.0,1,0.6079877264208923
38,602,1,0.1,1.1111111111111112,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.78
156,192,1,0.6923076923076923,3.25,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6615384615384615
423,107,0,0.48333333333333334,1.935483870967742,0,0.875,0.125,0,0.9998190045248869,0.00018099547511312217,0,0.0,1.0,1,0.0,1.0,1,0.5283695324283559
476,780,0,0.5454545454545454,2.2,0,0.2,0.8,0,,,0,0.0,1.0,1,1.0,0.0,0,0.450909090909091
1018,722,0,0.0,1.0,1,0.5,0.5,0,,,0,0.0,1.0,1,1.0,0.0,0,0.5
1031,391,1,0.015873015873015872,1.0161290322580645,0,0.9166666666666666,0.08333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6134920634920635
721,154,0,0.017241379310344827,0.9827586206896551,0,0.75,0.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.646551724137931
797,232,0,0.75,4.0,0,0.2,0.8,0,,,0,0.5,2.0,0,0.0,1.0,1,0.51
1299,761,0,0.2909090909090909,0.7090909090909091,0,0.4444444444444444,0.5555555555555556,0,0.9999371345948325,6.286540516753631e-05,0,1.0,0.0,0,1.0,0.0,0,0.2529418660103265
875,619,1,0.0,1.0,1,0.7272727272727273,0.2727272727272727,0,0.9998185150904703,0.0001814849095297726,0,0.0,1.0,1,0.0,1.0,1,0.6545817515273604
711,746,1,0.07142857142857142,0.9285714285714286,0,0.6666666666666666,0.3333333333333333,0,0.9999838761689778,1.6123831022250886e-05,0,0.0,1.0,1,0.0,1.0,1,0.6523841771471568
1048,762,0,0.17647058823529413,1.2142857142857142,0,0.875,0.125,0,0.9998530368877412,0.00014696311225882304,0,0.0,1.0,1,0.0,1.0,1,0.589735274975393
58,879,0,0.06896551724137931,0.9310344827586207,0,0.6666666666666666,0.3333333333333333,0,0.9994439810953573,0.0005560189046427579,0,0.0,1.0,1,1.0,0.0,0,0.45298476699931933
99,427,1,0.1,0.9,0,0.7272727272727273,0.2727272727272727,0,0.9998684210526316,0.00013157894736842105,0,0.0,1.0,1,0.0,1.0,1,0.6345717703349283
934,256,1,0.023255813953488372,0.9767441860465116,0,0.7,0.3,0,0.9997561154061898,0.000243884593810209,0,0.0,1.0,1,0.0,1.0,1,0.6553976141280644
1169,94,0,0.8636363636363636,7.333333333333333,0,0.8,5.0,0,,,0,0.0,1.0,1,0.0,1.0,1,0.4672727272727273
923,895,0,0.8095238095238095,5.25,0,0.0,1.0,1,,,0,1.0,0.0,0,1.0,0.0,0,0.23809523809523808
857,535,1,0.0,1.0,1,0.8,0.2,0,0.9997765680857978,0.00022343191420214496,0,0.0,1.0,1,0.0,1.0,1,0.6400446863828404
702,926,1,0.01639344262295082,1.0166666666666666,0,0.0,1.0,1,,,0,0.0,1.0,1,0.5,0.5,0,0.6967213114754098
1005,816,1,0.057971014492753624,0.9420289855072463,0,0.5,0.5,0,0.9998089699233758,0.00019103007662428628,0,0.0,1.0,1,0.0,1.0,1,0.6884440031167741
699,626,0,0.5185185185185185,0.48148148148148145,0,0.6923076923076923,0.3076923076923077,0,,,0,1.0,0.0,0,1.0,0.0,0,0.15783475783475784
936,171,1,0.0,1.0,1,0.6666666666666666,0.3333333333333333,0,0.9999658714719634,3.412852803658578e-05,0,0.0,1.0,1,0.0,1.0,1,0.666673492372274
679,720,0,0.59375,0.40625,0,0.875,0.125,0,0.9999789907138955,2.100928610445817e-05,0,0.0,1.0,1,0.0,1.0,1,0.5062542018572209
379,849,0,0.06,1.0638297872340425,0,0.8461538461538461,0.15384615384615385,0,0.999870418763363,0.00012958123663693496,0,0.0,1.0,1,0.0,1.0,1,0.6187951470165581
4,299,1,0.1702127659574468,1.205128205128205,0,0.0,1.0,1,0.9997804985122677,0.00021950148773230575,0,0.0,1.0,1,0.0,1.0,1,0.7660013471060572
1155,243,1,0.015384615384615385,0.9846153846153847,0,0.8461538461538461,0.15384615384615385,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6276923076923077
575,701,1,0.0,1.0,1,0.0,1.0,1,,,0,0.0,1.0,1,0.5,0.5,0,0.7
968,884,1,0.016666666666666666,1.0169491525423728,0,0.7272727272727273,0.2727272727272727,0,0.999878103287148,0.00012189671285197676,0,0.0,1.0,1,0.0,1.0,1,0.6512365005546916
332,916,1,0.8035714285714286,5.090909090909091,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6392857142857142
831,700,0,0.358974358974359,1.56,0,0.6666666666666666,0.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5948717948717949
435,957,1,0.0,1.0,1,0.7692307692307693,0.23076923076923078,0,0.9990663803566427,0.0009336196433572963,0,0.0,1.0,1,0.0,1.0,1,0.6463405700825177
685,837,0,0.4594594594594595,0.5405405405405406,0,0.6153846153846154,0.38461538461538464,0,0.9998911090542821,0.00010889094571786355,0,1.0,0.0,0,0.0,1.0,1,0.3850529632203286
719,110,0,0.04081632653061224,0.9591836734693877,0,0.7272727272727273,0.2727272727272727,0,,,0,0.0,1.0,1,1.0,0.0,0,0.44638218923933215
882,119,0,0.2542372881355932,1.3409090909090908,0,0.8,0.2,0,0.9998780517548352,0.00012194824516475208,0,0.5,0.5,0,1.0,0.0,0,0.2891769320219143
1314,664,0,0.05,0.95,0,0.7692307692307693,0.23076923076923078,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4361538461538461
183,931,0,0.3333333333333333,1.5,0,0.9230769230769231,0.07692307692307693,0,0.9998710463998499,0.0001289536001500551,0,0.0,1.0,1,0.0,1.0,1,0.5487437394379787
560,310,0,0.11864406779661017,0.8813559322033898,0,0.8,0.2,0,,,0,0.75,0.25,0,1.0,0.0,0,0.266271186440678
832,254,1,0.06896551724137931,0.9310344827586207,0,0.8666666666666667,0.13333333333333333,0,0.999963703018094,3.629698190595452e-05,0,0.0,1.0,1,0.0,1.0,1,0.612880822614772
1314,586,0,0.17391304347826086,0.8260869565217391,0,0.7692307692307693,0.23076923076923078,0,0.9999367968651245,6.320313487548983e-05,0,0.0,1.0,1,1.0,0.0,0,0.411383878085169
382,631,1,0.0,1.0,1,0.5,0.5,0,0.9999512207019341,4.8779298065900834e-05,0,0.0,1.0,1,0.0,1.0,1,0.7000097558596131
1070,661,1,0.0,1.0,1,0.5,0.5,0,0.9998969135929736,0.0001030864070263695,0,0.0,1.0,1,0.0,1.0,1,0.7000206172814053
191,211,1,0.06451612903225806,1.0689655172413792,0,0.6666666666666666,0.3333333333333333,0,0.9999307191353748,6.928086462519052e-05,0,0.0,1.0,1,0.0,1.0,1,0.6537772970331401
240,676,1,0.0,1.0,1,0.8461538461538461,0.15384615384615385,0,0.9998812633578722,0.00011873664212776063,0,0.0,1.0,1,0.0,1.0,1,0.6307929780976563
452,118,0,0.15217391304347827,1.1794871794871795,0,0.6,0.4,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5495652173913044
1270,867,0,0.17777777777777778,0.8222222222222222,0,0.6153846153846154,0.38461538461538464,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4413675213675214
1252,936,0,0.6363636363636364,2.75,0,0.7692307692307693,0.23076923076923078,0,,,0,0.5,2.0,0,0.0,1.0,1,0.41888111888111884
627,594,0,0.022727272727272728,0.9772727272727273,0,0.375,0.625,0,0.9995065688028125,0.0004934311971874422,0,0.0,1.0,1,0.0,1.0,1,0.720553231693983
480,466,0,0.9827586206896551,58.0,0,,,0,,,0,0.0,1.0,1,0.0,1.0,1,0.40344827586206894
602,204,1,0.03125,1.032258064516129,0,0.75,0.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.64375
843,420,1,0.0,1.0,1,0.6363636363636364,0.36363636363636365,0,0.999839886141256,0.00016011385874399573,0,0.0,1.0,1,0.0,1.0,1,0.6727592954990216
885,916,0,0.835820895522388,6.090909090909091,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6328358208955225
54,433,0,0.9743589743589743,39.0,0,,,0,,,0,0.5,2.0,0,1.0,0.0,0,0.10512820512820513
1,313,1,0.14285714285714285,1.1666666666666667,0,0.0,1.0,1,0.999928960875202,7.103912479798249e-05,0,0.0,1.0,1,0.5,0.5,0,0.6714427792535311
507,340,0,0.5128205128205128,2.0526315789473686,0,0.6153846153846154,0.38461538461538464,0,,,0,0.5,2.0,0,0.5,0.5,0,0.37435897435897436
1044,458,1,0.0,1.0,1,0.9230769230769231,0.07692307692307693,0,0.9997845384814272,0.0002154615185727829,0,0.0,1.0,1,0.0,1.0,1,0.6154277076883299
968,520,0,0.5166666666666667,2.0689655172413794,0,0.7272727272727273,0.2727272727272727,0,0.9996689107162565,0.00033108928374351616,0,0.0,1.0,1,0.0,1.0,1,0.5512783390688699
440,10,0,0.034482758620689655,0.9655172413793104,0,0.625,0.375,0,0.9999575488718613,4.245112813873029e-05,0,0.0,1.0,1,1.0,0.0,0,0.4681119385014899
414,955,0,0.19230769230769232,0.8076923076923077,0,0.7272727272727273,0.2727272727272727,0,0.9998132760713285,0.00018672392867145925,0,0.0,1.0,1,1.0,0.0,0,0.4161212608696504
1115,119,0,0.3409090909090909,0.6590909090909091,0,0.0,1.0,1,0.9999512207019341,4.8779298065900834e-05,0,0.0,1.0,1,1.0,0.0,0,0.531827937677795
109,929,1,0.03571428571428571,0.9642857142857143,0,0.16666666666666666,0.8333333333333334,0,0.999828447665816,0.00017155233418394698,0,0.0,1.0,1,0.0,1.0,1,0.7595581199906463
489,91,0,0.30666666666666664,0.6933333333333334,0,0.625,0.375,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4136666666666667
22,604,1,0.45098039215686275,0.5490196078431373,0,0.0,1.0,1,0.9999139636926783,8.603630732168976e-05,0,0.0,1.0,1,0.0,1.0,1,0.7098211288300919
840,139,0,0.691358024691358,0.30864197530864196,0,0.42857142857142855,0.5714285714285714,0,,,0,0.5,0.5,0,0.0,1.0,1,0.4760141093474427
95,199,1,0.0,1.0,1,0.0,1.0,1,,,0,0.0,1.0,1,0.5,0.5,0,0.7
1158,637,0,0.2982456140350877,1.425,0,0.7272727272727273,0.2727272727272727,0,0.9998374710495307,0.00016252895046930236,0,0.5,0.5,0,0.0,1.0,1,0.4949288375285309
428,220,1,0.0,1.0,1,0.875,0.125,0,,,0,0.0,1.0,1,0.0,1.0,1,0.625
465,103,1,0.09090909090909091,1.1,0,0.0,1.0,1,,,0,0.75,0.25,0,0.0,1.0,1,0.6318181818181818
1179,101,0,0.6835443037974683,0.31645569620253167,0,0.0,1.0,1,,,0,0.5,0.5,0,0.0,1.0,1,0.5632911392405063
21,419,1,0.16666666666666666,0.8333333333333334,0,0.3333333333333333,0.6666666666666666,0,0.9998969135929736,0.0001030864070263695,0,0.0,1.0,1,0.0,1.0,1,0.7000206172814053
502,165,1,0.06944444444444445,0.9305555555555556,0,0.2857142857142857,0.7142857142857143,0,,,0,0.0,1.0,1,0.0,1.0,1,0.7289682539682539
88,101,1,0.1518987341772152,0.8481012658227848,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.769620253164557
97,114,0,0.2222222222222222,1.2857142857142858,0,0.9333333333333333,0.06666666666666667,0,0.9998770123848528,0.00012298761514715467,0,0.0,1.0,1,0.0,1.0,1,0.5689134864119183
1112,392,0,0.7272727272727273,0.2727272727272727,0,0.75,0.25,0,,,0,0.5,0.5,0,0.5,0.5,0,0.30454545454545456
316,682,0,0.1044776119402985,0.8955223880597015,0,0.5,0.5,0,,,0,0.75,0.25,0,0.5,0.5,0,0.42910447761194026
320,311,1,0.04,1.0416666666666667,0,0.6,0.4,0,0.9959839357429718,0.004016064257028112,0,0.0,1.0,1,0.0,1.0,1,0.6728032128514057
312,67,1,0.8596491228070176,7.125,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6280701754385964
79,515,1,0.19148936170212766,0.8085106382978723,0,0.0,1.0,1,0.9998305479655165,0.000169452034483489,0,0.0,1.0,1,0.0,1.0,1,0.7617360180664712
250,201,1,0.0196078431372549,0.9803921568627451,0,0.75,0.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6460784313725491
144,94,1,0.8378378378378378,6.166666666666667,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6324324324324324
220,13,1,0.0,1.0,1,0.9,0.1,0,0.999939649969825,6.0350030175015085e-05,0,0.0,1.0,1,0.0,1.0,1,0.620012070006035
1191,14,0,0.5,2.0,0,0.6363636363636364,0.36363636363636365,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5727272727272728
