pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,sector_diff,sector_equal,district_diff,district_equal,month_diff,month_equal,nhh_diff,nhh_equal,person_serial_no_diff,person_serial_no_equal,reason_leave_school_diff,reason_leave_school_equal,hhno_match,psu_match,snumber_match,result_match,r2_school_education_match,type_of_school_match,grade_last_year_match,grade_this_year_match,when_stop_schooling_match,noschooling_reason_match,time_to_school_match,transport_medium_match,distance_match,overall_similarity,grade_last_year_diff,grade_last_year_equal,grade_this_year_diff,grade_this_year_equal,time_to_school_diff,time_to_school_equal,transport_medium_diff,transport_medium_equal,distance_diff,distance_equal,reason_leave_school_match,when_stop_schooling_diff,when_stop_schooling_equal,sector_match,noschooling_reason_diff,noschooling_reason_equal
1645,0,,,58.154965394194846,64.0,0.8437116778896596,0.0,0.0,58.0,0,4.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1480,0,,,30.72458299147443,42.0,0.858984117958096,0.0,0.0,29.0,0,1.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1381,0,,,56.16048432839589,102.0,0.911891533915478,0.0,0.0,30.0,0,5.0,0,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,10.0,0.0,10.0,0.0,45.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
738,1,738.0,738.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1649,0,,,29.966648127543394,46.0,0.9752661042375843,0.0,0.0,28.0,0,4.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1708,0,,,18.193405398660254,29.0,0.9105530958331985,0.0,0.0,2.0,0,10.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
339,1,339.0,339.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
244,1,244.0,244.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
752,1,752.0,752.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
648,1,648.0,648.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
87,1,87.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1825,0,,,8.660254037844387,15.0,0.90321107104993,0.0,0.0,1.0,0,0.0,1,0.0,1,1.0,0,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
745,1,745.0,745.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1154,0,,,43.15089802078283,62.0,0.9553647297421658,0.0,0.0,40.0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
331,1,331.0,331.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1341,0,,,31.984371183438952,49.0,0.8544324094302934,0.0,0.0,29.0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,10.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
325,1,325.0,325.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
701,1,701.0,701.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
476,1,476.0,476.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1670,0,,,19.924858845171276,31.0,0.979466928701281,0.0,0.0,1.0,0,0.0,1,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.0,1.0,0.0,1.0,15.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1301,0,,,62.153036933041335,83.0,0.5361473681895678,0.0,0.0,60.0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,15.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1581,0,,,21.72556098240043,32.0,0.9828365470048795,0.0,0.0,20.0,0,2.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1364,0,,,71.58910531638176,121.0,0.40922262651296426,0.0,0.0,59.0,0,3.0,0,0.0,1,1.0,0,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.0,1.0,0.0,1.0,35.0,0.0,3.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1362,0,,,43.474130238568314,64.0,0.9580157672256441,0.0,0.0,40.0,0,0.0,1,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1735,0,,,5.385164807134504,11.0,0.9951633625236188,1.0,0.0,1.0,0,1.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
938,1,938.0,938.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
172,1,172.0,172.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
935,1,935.0,935.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1019,0,,,9.219544457292887,15.0,0.9651270106406754,0.0,0.0,1.0,0,4.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1131,0,,,34.583232931581165,54.0,0.6725784720662119,0.0,0.0,32.0,0,9.0,0,0.0,1,3.0,0,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
906,1,906.0,906.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
572,1,572.0,572.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1741,0,,,29.765752132274432,40.0,0.9380861581741436,0.0,0.0,28.0,0,10.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1439,0,,,32.07802986469088,47.0,0.966591581760151,0.0,0.0,30.0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,8.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1090,0,,,87.03447592764606,131.0,0.7080930386989721,0.0,0.0,21.0,0,0.0,1,0.0,1,1.0,0,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,80.0,0.0,2.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
823,1,823.0,823.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
744,1,744.0,744.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,0,,,14.966629547095765,24.0,0.9945089827179556,0.0,0.0,11.0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,1.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1367,0,,,17.635192088548397,31.0,0.9746115637315481,0.0,0.0,8.0,0,3.0,0,0.0,1,2.0,0,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1267,0,,,11.489125293076057,24.0,0.9572767386085161,0.0,0.0,2.0,0,2.0,0,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,7.0,0.0,7.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
350,1,350.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
924,1,924.0,924.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,1,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
309,1,309.0,309.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
367,1,367.0,367.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
996,1,996.0,996.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1785,0,,,13.152946437965905,17.0,0.9892518051740458,0.0,0.0,13.0,0,1.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
193,1,193.0,193.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
188,1,188.0,188.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1786,0,,,36.02776706930364,48.0,0.6175149508562846,0.0,1.0,0.0,1,2.0,0,0.0,1,2.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,35.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
299,1,299.0,299.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1793,0,,,59.22837157984339,66.0,0.9995699539156311,0.0,0.0,59.0,0,5.0,0,0.0,1,1.0,0,0.0,1.0,0,0,0,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
353,1,353.0,353.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
712,1,712.0,712.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1120,0,,,30.62678566222711,38.0,0.9531335323815341,0.0,0.0,30.0,0,6.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1292,0,,,58.09475019311125,63.0,0.9481545956406836,1.0,0.0,58.0,0,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.631578947368421,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
749,1,749.0,749.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1039,0,,,21.0,29.0,0.9743499270956384,0.0,0.0,20.0,0,6.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
963,1,963.0,963.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1931,0,,,31.68595903550972,48.0,0.9837302479503404,0.0,0.0,29.0,0,0.0,1,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,9.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
481,1,481.0,481.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1924,0,,,11.489125293076057,20.0,0.9827865683727535,0.0,0.0,2.0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,1.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1874,0,,,5.291502622129181,10.0,0.9954304503942107,0.0,0.0,0.0,1,3.0,0,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.631578947368421,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1908,0,,,10.862780491200215,20.0,0.9569689796077576,0.0,0.0,2.0,0,8.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1005,0,,,21.79449471770337,35.0,0.9897493216817937,0.0,0.0,20.0,0,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
801,1,801.0,801.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1024,0,,,30.72458299147443,40.0,0.9998847063490813,0.0,0.0,30.0,0,6.0,0,0.0,1,2.0,0,0.0,1.0,0,0,0,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1595,0,,,12.96148139681572,24.0,0.9803184114050354,0.0,0.0,1.0,0,10.0,0,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
870,1,870.0,870.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1978,0,,,15.033296378372908,26.0,0.9097207312252247,0.0,0.0,0.0,1,8.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.631578947368421,9.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
960,1,960.0,960.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
821,1,821.0,821.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1988,0,,,11.489125293076057,20.0,0.9443569356328693,0.0,1.0,9.0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.631578947368421,0.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1232,0,,,9.1104335791443,11.0,0.887734702885411,0.0,1.0,0.0,1,9.0,0,0.0,1,0.0,1,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6842105263157895,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56,1,56.0,56.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1971,0,,,10.344080432788601,15.0,0.9774285908972283,0.0,0.0,1.0,0,1.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
