anon_index,max_attack_score,mean_attack_score,pair_count,risk_level
967,0.9725365685199221,0.9725365685199221,1,high
969,0.014987444970749922,0.014987444970749922,1,low
975,0.014344471272874337,0.014344471272874337,1,low
976,0.9787723955146429,0.9787723955146429,1,critical
977,0.9754334574958617,0.4954062432860657,2,high
979,0.019681196394089478,0.019681196394089478,1,low
980,0.022984651918916365,0.0197005693501039,2,low
981,0.014687083339619357,0.014687083339619357,1,low
984,0.8685299677254458,0.4417529168284587,2,low
985,0.014987444970749922,0.014987444970749922,1,low
989,0.01742828423862559,0.01742828423862559,1,low
990,0.9725548250375272,0.4934497128286354,2,high
991,0.9596067613053458,0.9596067613053458,1,medium
995,0.015592614015112404,0.015592614015112404,1,low
996,0.9564791726063516,0.9564791726063516,1,medium
997,0.9221723824374194,0.9221723824374194,1,low
999,0.9212823971491622,0.468134921059956,2,low
