pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,education_diff,education_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,age_match,industry_match,overall_similarity,industry_diff,industry_equal,education_match,age_diff,age_equal,attack_score
1475,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1476,0,,,2.0,2.0,0.9997313633262476,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0682249476277352
1477,0,,,31907.000015670543,31908.0,0.9999998239440158,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,31907.0,0.0,0.0,0.0,0.0,0.07734561611218117
1478,0,,,1.0,1.0,0.994936676326182,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03862441470808545
1479,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
1480,0,,,24.04163056034261,30.0,0.9999997860544576,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,23.0,0.0,0.0,0.0,0.0,0.07571153339491106
1481,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1482,0,,,20911.00009564344,20913.0,0.9999999972795652,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,20911.0,0.0,0.0,0.0,0.0,0.039685453943138944
1483,0,,,3.0,3.0,0.9988907373180403,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.041574531835032305
1484,0,,,1.0,1.0,0.994936676326182,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03862441470808545
1485,0,,,2.0,2.0,0.9960238411119948,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03904477199588021
1486,0,,,4.0,4.0,0.9992553376127098,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06132019292224283
1487,0,,,38399.0,38399.0,0.9999999923645704,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,38399.0,0.0,0.0,0.0,0.0,0.05750510486790447
1488,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1489,0,,,2.0,2.0,0.9986187838711752,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1490,0,,,2.0,2.0,0.9998098045724798,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03938080884155897
1491,0,,,3.0,3.0,0.9995044352735956,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03823264235710399
1492,0,,,14787.00030432136,14790.0,0.9999999991758722,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14787.0,0.0,0.0,0.0,0.0,0.05068728131172101
1493,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1494,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1495,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1496,0,,,3.0,3.0,0.9994838709333604,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03876465038328342
1497,0,,,1.0,1.0,0.9799578870122228,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04162351372825405
1498,0,,,10070.00019860973,10072.0,0.999999999984858,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,10070.0,0.0,0.0,0.0,0.0,0.06086712585789583
1499,0,,,26902.0,26902.0,0.999999886342757,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,26902.0,0.0,0.0,0.0,0.0,0.04207896648866547
1500,0,,,3.741657386773941,6.0,0.6666666666666666,3.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8151350916672241
1501,0,,,1.0,1.0,0.997965409896352,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03820006813046878
1502,0,,,3.0,3.0,0.9960238411119948,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3506212703340304
1503,0,,,3.0,3.0,0.9995044352735956,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03823264235710399
1504,0,,,22887.0,22887.0,0.9999999401820752,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,22887.0,0.0,0.0,0.0,0.0,0.06253361300230682
1505,0,,,5.830951894845301,8.0,0.8437758422458372,5.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6271912264522083
1506,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1507,0,,,14969.00013360946,14971.0,0.999999999724296,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14969.0,0.0,0.0,0.0,0.0,0.03876998400902751
1508,0,,,1.0,1.0,0.997965409896352,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03820006813046878
1509,0,,,1.0,1.0,0.997965409896352,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03820006813046878
1510,0,,,1.0,1.0,0.9990248656871404,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.038335218679685173
1511,0,,,95745.00015144394,95752.0,0.9999790809481436,5.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,95745.0,0.0,0.0,0.0,0.0,0.8320165996053092
1512,0,,,5.0,5.0,0.967820643703639,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7000226818203115
1513,0,,,2.0,2.0,0.9622504486493764,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07827727479661424
1514,0,,,37573.00001330743,37574.0,0.9999999921925984,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,37573.0,0.0,0.0,0.0,0.0,0.17761613579149138
1515,0,,,6.324555320336759,8.0,0.2519763153394847,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5293269698259798
1516,0,,,3.0,3.0,0.999728404370698,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.039949220051141016
1517,0,,,2.0,2.0,0.9994056463070784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1518,0,,,25268.0,25268.0,0.999999959886476,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,25268.0,0.0,0.0,0.0,0.0,0.0425191176275452
1519,0,,,18593.00002689184,18594.0,0.999999998664748,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,18593.0,0.0,0.0,0.0,0.0,0.04363327364356787
1520,0,,,6588.003415299661,6597.0,0.9999999931460578,6.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,6588.0,0.0,0.0,0.0,0.0,0.8420179712231143
1521,0,,,2.0,2.0,0.999666043271478,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03827798518449904
1522,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1523,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1524,0,,,31096.000144713147,31099.0,0.9999999985636238,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,31096.0,0.0,0.0,0.0,0.0,0.1772939783172761
1525,0,,,1.4142135623730951,2.0,0.9999999999468638,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.22102456124438027
1526,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1527,0,,,49892.0,49892.0,0.9999999923130908,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,49892.0,0.0,0.0,0.0,0.0,0.22281553606568086
1528,0,,,2.0,2.0,0.9968410582470292,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.10631628135445227
1529,0,,,2.0,2.0,0.9990248656871404,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07105733776291641
1530,0,,,1.0,1.0,0.9960238411119948,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03801677294841116
1531,0,,,21609.0,21609.0,0.9999999949462202,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,21609.0,0.0,0.0,0.0,0.0,0.08833021218675034
1532,0,,,5928.000759109264,5931.0,0.9999999987399676,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,5928.0,0.0,0.0,0.0,0.0,0.03790474325044386
1533,0,,,1.0,1.0,0.9994088086979588,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.051243847879963604
1534,0,,,13901.000323717715,13904.0,0.9999999998979322,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,13901.0,0.0,0.0,0.0,0.0,0.06918323292187147
1535,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1536,0,,,21911.00036511341,21915.0,0.9999999943745316,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,21911.0,0.0,0.0,0.0,0.0,0.043406947759286225
1537,0,,,213.00234740490535,214.0,0.999999999770046,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,213.0,0.0,0.0,0.0,0.0,0.04128796933030851
1538,0,,,2.0,2.0,0.9979402655783318,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.09410354496187573
1539,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
1540,0,,,3.0,3.0,0.99898299312635,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03946862046408935
1541,0,,,1.0,1.0,0.997965409896352,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03820006813046878
1542,0,,,4900.000102040815,4901.0,0.9999999998945543,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,4900.0,0.0,0.0,0.0,0.0,0.04780662857333821
1543,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1544,0,,,1.4142135623730951,2.0,0.999999994970791,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.08689564750046025
1545,0,,,40904.00001222375,40905.0,0.9999999971554911,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,40904.0,0.0,0.0,0.0,0.0,0.17499114192284915
1546,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
1547,0,,,2.0,2.0,0.994936676326182,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.040825640454730285
1548,0,,,3.1622776601683795,4.0,0.5669467095138409,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7100796305917726
1549,0,,,3.0,3.0,0.9994838709333604,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03876465038328342
1550,0,,,9.055385138137416,10.0,0.9999999956958672,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.21070523940172195
1551,0,,,3.0,3.0,0.9960238411119948,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3506212703340304
1552,0,,,6112.000081806282,6113.0,0.9999999987544071,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,6112.0,0.0,0.0,0.0,0.0,0.05029272115714478
1553,0,,,19098.000104723007,19100.0,0.999999997573491,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,19098.0,0.0,0.0,0.0,0.0,0.038588106481182424
1554,0,,,5518.000815512807,5521.0,0.9999999947675609,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,5518.0,0.0,0.0,0.0,0.0,0.038094543284815464
1555,0,,,3060.0006535947014,3062.0,0.9999999417840016,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3060.0,0.0,0.0,0.0,0.0,0.03792902107123808
1556,0,,,10.04987562112089,11.0,0.9999999997934592,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.04170106684301563
1557,0,,,1.0,1.0,0.9990248656871404,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.038335218679685173
1558,0,,,2.0,2.0,0.9990248656871404,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07105733776291641
1559,0,,,6.0,6.0,0.9956382088431248,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7484824587422511
1560,0,,,2.0,2.0,0.9938079899999064,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.040361913500901965
1561,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1562,0,,,4319.001852280223,4323.0,0.9999999986990412,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,4319.0,0.0,0.0,0.0,0.0,0.038476856584710846
1563,0,,,1.0,1.0,0.9990248656871404,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.038335218679685173
1564,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1565,0,,,3.0,3.0,0.9935983409176492,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.49385371667226674
1566,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1567,0,,,16480.00027305825,16483.0,0.999999999902586,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16480.0,0.0,0.0,0.0,0.0,0.05339898751109756
1568,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1569,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1570,0,,,1004.0004980078446,1005.0,0.9999999998238848,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,1004.0,0.0,0.0,0.0,0.0,0.0399126307221661
1571,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
1572,0,,,15717.000127250749,15719.0,0.9999999991684364,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,15717.0,0.0,0.0,0.0,0.0,0.03951673891678374
1573,0,,,2.0,2.0,0.9998098045724798,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03938080884155897
1574,0,,,3233.001391895772,3236.0,0.9999998755783764,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3233.0,0.0,0.0,0.0,0.0,0.037612040548542745
1575,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1576,0,,,18972.000105418512,18974.0,0.9999999798992172,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,18972.0,0.0,0.0,0.0,0.0,0.038652587661620164
1577,0,,,2.0,2.0,0.9979402655783318,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.09410354496187573
1578,0,,,6.082762530298219,7.0,0.8804940646260014,1.0,0.0,6.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6564586562545219
1579,0,,,123.14625451064276,129.0,0.9999936192299776,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,123.0,0.0,0.0,0.0,0.0,0.05234514122474356
1580,0,,,1.0,1.0,0.9994838709333602,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.05441642021762194
1581,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1582,0,,,8485.000117855037,8487.0,0.9999999990434234,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,8485.0,0.0,0.0,0.0,0.0,0.7116471445661604
1583,0,,,2.23606797749979,3.0,0.9999999989685576,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.07915510208874528
1584,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1585,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1586,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1587,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1588,0,,,1.0,1.0,0.9991745768300444,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03831773313487898
1589,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
1590,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1591,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
1592,0,,,47820.00006273526,47824.0,-0.1168404425850728,1.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,47820.0,0.0,0.0,0.0,0.0,0.9614768494926217
1593,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1594,0,,,1.4142135623730951,2.0,0.9999999999468638,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.09434976211266806
1595,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1596,0,,,2.0,2.0,0.9994056463070784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1597,0,,,1101.002270660692,1104.0,0.9999999996180752,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,1101.0,0.0,0.0,0.0,0.0,0.3379563869958611
1598,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1599,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1600,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1601,0,,,2.0,2.0,0.999608112064896,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03821139057298917
1602,0,,,1.0,1.0,0.9428090415820636,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0442741382576334
1603,0,,,39000.00005128205,39002.0,0.9999999882217931,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,39000.0,0.0,0.0,0.0,0.0,0.12789370214828702
1604,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1605,0,,,1.0,1.0,0.997965409896352,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03820006813046878
1606,0,,,1.0,1.0,0.9428090415820636,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3482929442663843
1607,0,,,1.0,1.0,0.9914601339836672,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.12693595952168393
1608,0,,,13999.00057146938,14003.0,0.9999999967724544,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,13999.0,0.0,0.0,0.0,0.0,0.05266866060368955
1609,0,,,3.0,3.0,0.9982425637157208,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04578882291544115
1610,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1611,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
1612,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1613,0,,,3285.001369862728,3288.0,0.9999999967231792,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3285.0,0.0,0.0,0.0,0.0,0.037612040548542745
1614,0,,,11904.000378024188,11907.0,0.9999999987580194,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11904.0,0.0,0.0,0.0,0.0,0.04472041025547555
1615,0,,,27900.0,27900.0,0.9999999969180244,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,27900.0,0.0,0.0,0.0,0.0,0.04574883143728503
1616,0,,,16593.000120532753,16595.0,0.9999999995178144,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16593.0,0.0,0.0,0.0,0.0,0.05206754085806133
1617,0,,,11795.001059771042,11800.0,0.9999999975231006,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11795.0,0.0,0.0,0.0,0.0,0.04877787981618701
1618,0,,,1.4142135623730951,2.0,0.9999999995494756,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.16512652736397468
1619,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03771984987810026
1620,0,,,5490.00081967207,5493.0,0.9999999961577118,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,5490.0,0.0,0.0,0.0,0.0,0.038094543284815464
1621,0,,,14958.001203369386,14964.0,0.9999999831263262,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14958.0,0.0,0.0,0.0,0.0,0.058928256438175064
1622,0,,,15689.00012747785,15691.0,0.9999999997066608,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,15689.0,0.0,0.0,0.0,0.0,0.039015697820122895
1623,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
1624,0,,,16082.00003109066,16083.0,0.9999999914747484,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16082.0,0.0,0.0,0.0,0.0,0.05870592214438538
1625,0,,,3.0,3.0,0.9923721235559484,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2700641551555016
1626,0,,,26208.00007631257,26210.0,0.999999998590954,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,26208.0,0.0,0.0,0.0,0.0,0.04482844721150602
1627,0,,,1.0,1.0,0.9990248656871404,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.038335218679685173
1628,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1629,0,,,2.0,2.0,0.9994056463070784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1630,0,,,10.04987562112089,11.0,0.9999999997934592,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.04170106684301563
1631,0,,,12886.0003492162,12889.0,0.9999999984987352,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,12886.0,0.0,0.0,0.0,0.0,0.04235371107364103
1632,0,,,621.028984830821,627.0,0.9999999920700048,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,621.0,0.0,0.0,0.0,0.0,0.050073371882768024
1633,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
1634,0,,,10.0,10.0,0.1400280084028009,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.853647714808905
