pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score
505,505,505,1,0,52.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1165,1165,1165,0,0,27.0,0.0,0,6.0,0.0,0,86192.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1121,1121,1121,0,0,15.0,0.0,0,3.0,0.0,0,46493.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1629,1629,1629,0,0,27.0,0.0,0,1.0,0.0,0,47205.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1216,1216,1216,0,0,36.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1151,1151,1151,0,0,50.0,0.0,0,3.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0
1124,1124,1124,0,0,42.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1594,1594,1594,0,0,16.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
118,118,118,1,0,19.0,0.0,0,0.0,1.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2
1249,1249,1249,0,0,1.0,0.0,0,8.0,0.0,0,13934.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1993,1993,1993,0,0,3.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
522,522,522,1,0,46.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
513,513,513,1,0,33.0,0.0,0,5.0,0.0,0,97001.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
81,81,81,1,0,4.0,0.0,0,12.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
915,915,915,1,0,48.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1018,1018,1018,0,0,26.0,0.0,0,6.0,0.0,0,47712.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
380,380,380,1,0,53.0,0.0,0,5.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0
1029,1029,1029,0,0,28.0,0.0,0,9.0,0.0,0,85096.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1688,1688,1688,0,0,3.0,0.0,0,13.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
84,84,84,1,0,23.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1677,1677,1677,0,0,11.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
329,329,329,1,0,5.0,0.0,0,9.0,0.0,0,25101.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
6,6,6,1,0,31.0,0.0,0,7.0,0.0,0,55098.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
745,745,745,1,0,5.0,0.0,0,8.0,0.0,0,82198.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1553,1553,1553,0,0,39.0,0.0,0,10.0,0.0,0,47589.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
914,914,914,1,0,15.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
873,873,873,1,0,20.0,0.0,0,5.0,0.0,0,20125.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
451,451,451,1,0,7.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
490,490,490,1,0,4.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1480,1480,1480,0,0,20.0,0.0,0,6.0,0.0,0,14100.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
287,287,287,1,0,36.0,0.0,0,10.0,0.0,0,14299.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
948,948,948,1,0,22.0,0.0,0,6.0,0.0,0,69090.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1985,1985,1985,0,0,6.0,0.0,0,9.0,0.0,0,31006.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1368,1368,1368,0,0,13.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1146,1146,1146,0,0,28.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
705,705,705,1,0,54.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
1726,1726,1726,0,0,56.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1701,1701,1701,0,0,60.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1628,1628,1628,0,0,33.0,0.0,0,15.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1599,1599,1599,0,0,20.0,0.0,0,8.0,0.0,0,14102.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
1538,1538,1538,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1405,1405,1405,0,0,9.0,0.0,0,7.0,0.0,0,45195.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1650,1650,1650,0,0,16.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
327,327,327,1,0,21.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
442,442,442,1,0,25.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
774,774,774,1,0,13.0,0.0,0,6.0,0.0,1,1.0,0.0,0,6.0,0.0,0,1.0,0.0,0.0
1087,1087,1087,0,0,46.0,0.0,0,7.0,0.0,0,14094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1220,1220,1220,0,0,11.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1635,1635,1635,0,0,22.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
177,177,177,1,0,59.0,0.0,0,1.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0
1322,1322,1322,0,0,30.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
704,704,704,1,0,41.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
86,86,86,1,0,5.0,0.0,0,6.0,0.0,0,31001.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1883,1883,1883,0,0,34.0,0.0,0,10.0,0.0,0,64183.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1947,1947,1947,0,0,23.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
457,457,457,1,0,15.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1828,1828,1828,0,0,6.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
54,54,54,1,0,32.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1501,1501,1501,0,0,76.0,0.0,0,2.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
643,643,643,1,0,41.0,0.0,0,3.0,0.0,0,14098.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0
677,677,677,1,0,47.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
221,221,221,1,0,6.0,0.0,0,8.0,0.0,0,97004.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
113,113,113,1,0,32.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
982,982,982,1,0,28.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1228,1228,1228,0,0,21.0,0.0,0,12.0,0.0,0,84119.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
999,999,999,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
174,174,174,1,0,12.0,0.0,0,9.0,0.0,0,84119.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
781,781,781,1,0,60.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
589,589,589,1,0,15.0,0.0,0,8.0,0.0,0,84122.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1559,1559,1559,0,0,45.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
18,18,18,1,0,28.0,0.0,0,0.0,1.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2
423,423,423,1,0,51.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1343,1343,1343,0,0,45.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
285,285,285,1,0,9.0,0.0,0,9.0,0.0,0,47700.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1583,1583,1583,0,0,18.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
428,428,428,1,0,36.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1509,1509,1509,0,0,7.0,0.0,0,10.0,0.0,0,46302.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1318,1318,1318,0,0,31.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
669,669,669,1,0,1.0,0.0,0,9.0,0.0,0,80091.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
31,31,31,1,0,57.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
940,940,940,1,0,33.0,0.0,0,18.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
722,722,722,1,0,8.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
994,994,994,1,0,21.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
214,214,214,1,0,9.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
813,813,813,1,0,3.0,0.0,0,11.0,0.0,0,86201.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
326,326,326,1,0,5.0,0.0,0,8.0,0.0,0,1408.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
560,560,560,1,0,42.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1112,1112,1112,0,0,17.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
700,700,700,1,0,6.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1578,1578,1578,0,0,11.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1189,1189,1189,0,0,12.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
341,341,341,1,0,45.0,0.0,0,9.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0
629,629,629,1,0,9.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
147,147,147,1,0,14.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1309,1309,1309,0,0,12.0,0.0,0,8.0,0.0,0,49217.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
360,360,360,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
83,83,83,1,0,50.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.6
48,48,48,1,0,1.0,0.0,0,2.0,0.0,0,10618.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
468,468,468,1,0,4.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
155,155,155,1,0,18.0,0.0,0,5.0,0.0,0,40999.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
772,772,772,1,0,66.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1239,1239,1239,0,0,43.0,0.0,0,10.0,0.0,0,64183.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1200,1200,1200,0,0,25.0,0.0,0,2.0,0.0,0,97005.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1402,1402,1402,0,0,20.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1202,1202,1202,0,0,22.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1630,1630,1630,0,0,17.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
500,500,500,1,0,25.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1764,1764,1764,0,0,44.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
179,179,179,1,0,4.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1047,1047,1047,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1755,1755,1755,0,0,7.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
950,950,950,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1316,1316,1316,0,0,0.0,1.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
1619,1619,1619,0,0,25.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
528,528,528,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
346,346,346,1,0,17.0,0.0,0,10.0,0.0,0,85095.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1387,1387,1387,0,0,7.0,0.0,0,8.0,0.0,0,14099.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1960,1960,1960,0,0,11.0,0.0,0,13.0,0.0,0,64186.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1050,1050,1050,0,0,29.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1972,1972,1972,0,0,21.0,0.0,0,7.0,0.0,0,43201.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1441,1441,1441,0,0,24.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
601,601,601,1,0,10.0,0.0,0,9.0,0.0,0,49228.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1281,1281,1281,0,0,45.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
243,243,243,1,0,35.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1336,1336,1336,0,0,9.0,0.0,0,6.0,0.0,0,47701.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1067,1067,1067,0,0,7.0,0.0,0,6.0,0.0,0,49217.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1475,1475,1475,0,0,50.0,0.0,0,2.0,0.0,1,1.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0
312,312,312,1,0,0.0,1.0,0,0.0,1.0,0,99992.0,0.0,0,1.0,0.0,0,0.0,1.0,0.6
435,435,435,1,0,12.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1898,1898,1898,0,0,20.0,0.0,0,11.0,0.0,0,1116.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1328,1328,1328,0,0,17.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
308,308,308,1,0,6.0,0.0,0,1.0,0.0,0,40998.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
430,430,430,1,0,44.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
660,660,660,1,0,41.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
370,370,370,1,0,46.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
566,566,566,1,0,21.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
979,979,979,1,0,2.0,0.0,0,13.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
181,181,181,1,0,18.0,0.0,0,6.0,0.0,0,47591.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1362,1362,1362,0,0,35.0,0.0,0,8.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0
621,621,621,1,0,38.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
818,818,818,1,0,6.0,0.0,0,12.0,0.0,0,60195.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1192,1192,1192,0,0,9.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
952,952,952,1,0,24.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1421,1421,1421,0,0,28.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1840,1840,1840,0,0,8.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
922,922,922,1,0,21.0,0.0,0,8.0,0.0,0,14099.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1073,1073,1073,0,0,38.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
296,296,296,1,0,58.0,0.0,0,4.0,0.0,1,1.0,0.0,0,3.0,0.0,0,0.0,1.0,0.2
966,966,966,1,0,64.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
461,461,461,1,0,53.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1302,1302,1302,0,0,17.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1176,1176,1176,0,0,38.0,0.0,0,12.0,0.0,0,55098.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
377,377,377,1,0,33.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
798,798,798,1,0,51.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1102,1102,1102,0,0,12.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
105,105,105,1,0,28.0,0.0,0,5.0,0.0,0,25101.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
126,126,126,1,0,35.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1995,1995,1995,0,0,17.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
838,838,838,1,0,1.0,0.0,0,9.0,0.0,0,69094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
355,355,355,1,0,19.0,0.0,0,9.0,0.0,0,49219.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1616,1616,1616,0,0,16.0,0.0,0,13.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
682,682,682,1,0,0.0,1.0,0,4.0,0.0,1,1.0,0.0,0,3.0,0.0,0,1.0,0.0,0.2
812,812,812,1,0,27.0,0.0,0,14.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1680,1680,1680,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
209,209,209,1,0,47.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1492,1492,1492,0,0,8.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
140,140,140,1,0,51.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1974,1974,1974,0,0,4.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1339,1339,1339,0,0,27.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2
1797,1797,1797,0,0,10.0,0.0,0,3.0,0.0,0,47807.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1574,1574,1574,0,0,48.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1181,1181,1181,0,0,38.0,0.0,0,6.0,0.0,1,1.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0
1393,1393,1393,0,0,44.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1815,1815,1815,0,0,37.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
711,711,711,1,0,8.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1793,1793,1793,0,0,35.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
892,892,892,1,0,40.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
859,859,859,1,0,19.0,0.0,0,11.0,0.0,0,49209.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
10,10,10,1,0,23.0,0.0,0,6.0,0.0,0,47103.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1694,1694,1694,0,0,3.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1427,1427,1427,0,0,15.0,0.0,0,7.0,0.0,0,13937.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
282,282,282,1,0,39.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
810,810,810,1,0,30.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1341,1341,1341,0,0,38.0,0.0,0,11.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
291,291,291,1,0,40.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
754,754,754,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
626,626,626,1,0,57.0,0.0,0,8.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0
943,943,943,1,0,23.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
861,861,861,1,0,14.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.4
129,129,129,1,0,1.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1175,1175,1175,0,0,18.0,0.0,0,7.0,0.0,0,58101.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
323,323,323,1,0,22.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1090,1090,1090,0,0,24.0,0.0,0,5.0,0.0,0,11034.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
843,843,843,1,0,20.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
963,963,963,1,0,7.0,0.0,0,9.0,0.0,0,46889.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1864,1864,1864,0,0,7.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
865,865,865,1,0,28.0,0.0,0,5.0,0.0,0,49212.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
921,921,921,1,0,26.0,0.0,0,10.0,0.0,0,41000.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
695,695,695,1,0,8.0,0.0,0,11.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
215,215,215,1,0,1.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1780,1780,1780,0,0,34.0,0.0,0,17.0,0.0,0,97001.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0
1261,1261,1261,0,0,19.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
158,158,158,1,0,44.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1058,1058,1058,0,0,26.0,0.0,0,8.0,0.0,0,97000.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
988,988,988,1,0,31.0,0.0,0,1.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0
841,841,841,1,0,31.0,0.0,0,8.0,0.0,0,47105.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
634,634,634,1,0,32.0,0.0,0,7.0,0.0,0,49227.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
516,516,516,1,0,11.0,0.0,0,2.0,0.0,0,46297.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1428,1428,1428,0,0,20.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1747,1747,1747,0,0,21.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
597,597,597,1,0,37.0,0.0,0,9.0,0.0,0,49214.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
195,195,195,1,0,1.0,0.0,0,2.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0
1783,1783,1783,0,0,15.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
869,869,869,1,0,24.0,0.0,0,9.0,0.0,0,47107.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
410,410,410,1,0,26.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
96,96,96,1,0,17.0,0.0,0,5.0,0.0,0,97000.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1000,1000,1000,0,0,21.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1505,1505,1505,0,0,43.0,0.0,0,11.0,0.0,0,47206.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
