pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score,anon_index,aux_index
962,962,962,1,0,43.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,962,962
405,405,405,1,0,51.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,405,405
1330,1330,1330,0,0,54.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1330,1330
1649,1649,1649,0,0,32.0,0.0,0,7.0,0.0,0,47112.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1649,1649
309,309,309,1,0,42.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,309,309
226,226,226,1,0,30.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,226,226
1857,1857,1857,0,0,18.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1857,1857
710,710,710,1,0,3.0,0.0,0,10.0,0.0,0,85210.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,710,710
1943,1943,1943,0,0,2.0,0.0,0,14.0,0.0,0,60192.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1943,1943
1383,1383,1383,0,0,9.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1383,1383
1785,1785,1785,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1785,1785
148,148,148,1,0,33.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,148,148
1554,1554,1554,0,0,27.0,0.0,0,7.0,0.0,0,35993.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1554,1554
1956,1956,1956,0,0,9.0,0.0,0,6.0,0.0,0,49221.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1956,1956
925,925,925,1,0,39.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,925,925
942,942,942,1,0,17.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,942,942
836,836,836,1,0,19.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,836,836
575,575,575,1,0,8.0,0.0,0,8.0,0.0,0,84101.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,575,575
557,557,557,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,557,557
1235,1235,1235,0,0,33.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1235,1235
1360,1360,1360,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1360,1360
1347,1347,1347,0,0,6.0,0.0,0,9.0,0.0,0,10709.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1347,1347
1161,1161,1161,0,0,17.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1161,1161
1442,1442,1442,0,0,20.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1442,1442
286,286,286,1,0,14.0,0.0,0,8.0,0.0,0,13943.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,286,286
1604,1604,1604,0,0,20.0,0.0,0,10.0,0.0,0,26197.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1604,1604
1057,1057,1057,0,0,33.0,0.0,0,6.0,0.0,0,47107.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1057,1057
598,598,598,1,0,17.0,0.0,0,8.0,0.0,0,28244.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,598,598
932,932,932,1,0,4.0,0.0,0,14.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,932,932
1461,1461,1461,0,0,60.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2,1461,1461
1637,1637,1637,0,0,52.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1637,1637
1587,1587,1587,0,0,7.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1587,1587
1040,1040,1040,0,0,2.0,0.0,0,11.0,0.0,0,64904.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1040,1040
1230,1230,1230,0,0,42.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1230,1230
806,806,806,1,0,27.0,0.0,0,2.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,806,806
904,904,904,1,0,7.0,0.0,0,12.0,0.0,0,84123.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,904,904
1679,1679,1679,0,0,34.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1679,1679
1204,1204,1204,0,0,63.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1204,1204
767,767,767,1,0,31.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,767,767
609,609,609,1,0,28.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,609,609
1992,1992,1992,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1992,1992
1564,1564,1564,0,0,1.0,0.0,0,11.0,0.0,0,15197.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1564,1564
1422,1422,1422,0,0,1.0,0.0,0,8.0,0.0,0,47526.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1422,1422
1010,1010,1010,0,0,32.0,0.0,0,5.0,0.0,0,47586.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1010,1010
493,493,493,1,0,8.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,493,493
1320,1320,1320,0,0,14.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1320,1320
277,277,277,1,0,20.0,0.0,0,10.0,0.0,0,49218.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,277,277
1846,1846,1846,0,0,5.0,0.0,0,12.0,0.0,0,84121.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1846,1846
358,358,358,1,0,14.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,358,358
1110,1110,1110,0,0,38.0,0.0,0,6.0,0.0,0,61896.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1110,1110
236,236,236,1,0,37.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,236,236
551,551,551,1,0,6.0,0.0,0,6.0,0.0,0,49226.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,551,551
1867,1867,1867,0,0,38.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1867,1867
1812,1812,1812,0,0,0.0,1.0,0,5.0,0.0,0,47102.0,0.0,0,0.0,1.0,0,0.0,1.0,0.6,1812,1812
208,208,208,1,0,41.0,0.0,0,8.0,0.0,0,10620.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,208,208
1386,1386,1386,0,0,19.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1386,1386
1560,1560,1560,0,0,13.0,0.0,0,4.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,1560,1560
58,58,58,1,0,8.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,58,58
631,631,631,1,0,33.0,0.0,0,4.0,0.0,0,40991.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,631,631
1961,1961,1961,0,0,18.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1961,1961
1859,1859,1859,0,0,65.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1859,1859
1816,1816,1816,0,0,43.0,0.0,0,7.0,0.0,1,1.0,0.0,0,5.0,0.0,0,2.0,0.0,0.0,1816,1816
363,363,363,1,0,20.0,0.0,0,11.0,0.0,0,58100.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,363,363
505,505,505,1,0,52.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,505,505
1165,1165,1165,0,0,27.0,0.0,0,6.0,0.0,0,86192.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1165,1165
1121,1121,1121,0,0,15.0,0.0,0,3.0,0.0,0,46493.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1121,1121
1629,1629,1629,0,0,27.0,0.0,0,1.0,0.0,0,47205.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1629,1629
1216,1216,1216,0,0,36.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1216,1216
1151,1151,1151,0,0,50.0,0.0,0,3.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1151,1151
1124,1124,1124,0,0,42.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1124,1124
1594,1594,1594,0,0,16.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1594,1594
118,118,118,1,0,19.0,0.0,0,0.0,1.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2,118,118
1249,1249,1249,0,0,1.0,0.0,0,8.0,0.0,0,13934.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1249,1249
1993,1993,1993,0,0,3.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1993,1993
522,522,522,1,0,46.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,522,522
513,513,513,1,0,33.0,0.0,0,5.0,0.0,0,97001.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,513,513
81,81,81,1,0,4.0,0.0,0,12.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,81,81
915,915,915,1,0,48.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,915,915
1018,1018,1018,0,0,26.0,0.0,0,6.0,0.0,0,47712.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1018,1018
380,380,380,1,0,53.0,0.0,0,5.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,380,380
1029,1029,1029,0,0,28.0,0.0,0,9.0,0.0,0,85096.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1029,1029
1688,1688,1688,0,0,3.0,0.0,0,13.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1688,1688
84,84,84,1,0,23.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,84,84
1677,1677,1677,0,0,11.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1677,1677
329,329,329,1,0,5.0,0.0,0,9.0,0.0,0,25101.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,329,329
6,6,6,1,0,31.0,0.0,0,7.0,0.0,0,55098.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,6,6
745,745,745,1,0,5.0,0.0,0,8.0,0.0,0,82198.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,745,745
1553,1553,1553,0,0,39.0,0.0,0,10.0,0.0,0,47589.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1553,1553
914,914,914,1,0,15.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,914,914
873,873,873,1,0,20.0,0.0,0,5.0,0.0,0,20125.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,873,873
451,451,451,1,0,7.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,451,451
490,490,490,1,0,4.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,490,490
1480,1480,1480,0,0,20.0,0.0,0,6.0,0.0,0,14100.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1480,1480
287,287,287,1,0,36.0,0.0,0,10.0,0.0,0,14299.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,287,287
948,948,948,1,0,22.0,0.0,0,6.0,0.0,0,69090.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,948,948
1985,1985,1985,0,0,6.0,0.0,0,9.0,0.0,0,31006.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1985,1985
1368,1368,1368,0,0,13.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1368,1368
1146,1146,1146,0,0,28.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1146,1146
705,705,705,1,0,54.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,705,705
1726,1726,1726,0,0,56.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1726,1726
1701,1701,1701,0,0,60.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1701,1701
1628,1628,1628,0,0,33.0,0.0,0,15.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1628,1628
1599,1599,1599,0,0,20.0,0.0,0,8.0,0.0,0,14102.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1599,1599
1538,1538,1538,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1538,1538
1405,1405,1405,0,0,9.0,0.0,0,7.0,0.0,0,45195.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1405,1405
1650,1650,1650,0,0,16.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1650,1650
327,327,327,1,0,21.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,327,327
442,442,442,1,0,25.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,442,442
774,774,774,1,0,13.0,0.0,0,6.0,0.0,1,1.0,0.0,0,6.0,0.0,0,1.0,0.0,0.0,774,774
1087,1087,1087,0,0,46.0,0.0,0,7.0,0.0,0,14094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1087,1087
1220,1220,1220,0,0,11.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1220,1220
1635,1635,1635,0,0,22.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1635,1635
177,177,177,1,0,59.0,0.0,0,1.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,177,177
1322,1322,1322,0,0,30.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1322,1322
704,704,704,1,0,41.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,704,704
86,86,86,1,0,5.0,0.0,0,6.0,0.0,0,31001.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,86,86
1883,1883,1883,0,0,34.0,0.0,0,10.0,0.0,0,64183.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1883,1883
1947,1947,1947,0,0,23.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1947,1947
457,457,457,1,0,15.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,457,457
1828,1828,1828,0,0,6.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1828,1828
54,54,54,1,0,32.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,54,54
1501,1501,1501,0,0,76.0,0.0,0,2.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1501,1501
643,643,643,1,0,41.0,0.0,0,3.0,0.0,0,14098.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,643,643
677,677,677,1,0,47.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,677,677
221,221,221,1,0,6.0,0.0,0,8.0,0.0,0,97004.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,221,221
113,113,113,1,0,32.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,113,113
982,982,982,1,0,28.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,982,982
1228,1228,1228,0,0,21.0,0.0,0,12.0,0.0,0,84119.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1228,1228
999,999,999,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,999,999
174,174,174,1,0,12.0,0.0,0,9.0,0.0,0,84119.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,174,174
781,781,781,1,0,60.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,781,781
589,589,589,1,0,15.0,0.0,0,8.0,0.0,0,84122.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,589,589
1559,1559,1559,0,0,45.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1559,1559
18,18,18,1,0,28.0,0.0,0,0.0,1.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2,18,18
423,423,423,1,0,51.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,423,423
1343,1343,1343,0,0,45.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1343,1343
285,285,285,1,0,9.0,0.0,0,9.0,0.0,0,47700.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,285,285
1583,1583,1583,0,0,18.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1583,1583
428,428,428,1,0,36.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,428,428
1509,1509,1509,0,0,7.0,0.0,0,10.0,0.0,0,46302.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1509,1509
1318,1318,1318,0,0,31.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1318,1318
669,669,669,1,0,1.0,0.0,0,9.0,0.0,0,80091.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,669,669
31,31,31,1,0,57.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,31,31
940,940,940,1,0,33.0,0.0,0,18.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,940,940
722,722,722,1,0,8.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,722,722
994,994,994,1,0,21.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,994,994
214,214,214,1,0,9.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,214,214
813,813,813,1,0,3.0,0.0,0,11.0,0.0,0,86201.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,813,813
326,326,326,1,0,5.0,0.0,0,8.0,0.0,0,1408.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,326,326
560,560,560,1,0,42.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,560,560
1112,1112,1112,0,0,17.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1112,1112
700,700,700,1,0,6.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,700,700
1578,1578,1578,0,0,11.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1578,1578
1189,1189,1189,0,0,12.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1189,1189
341,341,341,1,0,45.0,0.0,0,9.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,341,341
629,629,629,1,0,9.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,629,629
147,147,147,1,0,14.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,147,147
1309,1309,1309,0,0,12.0,0.0,0,8.0,0.0,0,49217.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1309,1309
360,360,360,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,360,360
83,83,83,1,0,50.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.6,83,83
48,48,48,1,0,1.0,0.0,0,2.0,0.0,0,10618.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,48,48
468,468,468,1,0,4.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,468,468
155,155,155,1,0,18.0,0.0,0,5.0,0.0,0,40999.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,155,155
772,772,772,1,0,66.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,772,772
1239,1239,1239,0,0,43.0,0.0,0,10.0,0.0,0,64183.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1239,1239
1200,1200,1200,0,0,25.0,0.0,0,2.0,0.0,0,97005.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1200,1200
1402,1402,1402,0,0,20.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1402,1402
1202,1202,1202,0,0,22.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1202,1202
1630,1630,1630,0,0,17.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1630,1630
500,500,500,1,0,25.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,500,500
1764,1764,1764,0,0,44.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1764,1764
179,179,179,1,0,4.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,179,179
1047,1047,1047,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1047,1047
1755,1755,1755,0,0,7.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1755,1755
950,950,950,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,950,950
1316,1316,1316,0,0,0.0,1.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,1316,1316
1619,1619,1619,0,0,25.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1619,1619
528,528,528,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,528,528
346,346,346,1,0,17.0,0.0,0,10.0,0.0,0,85095.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,346,346
1387,1387,1387,0,0,7.0,0.0,0,8.0,0.0,0,14099.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1387,1387
1960,1960,1960,0,0,11.0,0.0,0,13.0,0.0,0,64186.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1960,1960
1050,1050,1050,0,0,29.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1050,1050
1972,1972,1972,0,0,21.0,0.0,0,7.0,0.0,0,43201.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1972,1972
1441,1441,1441,0,0,24.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1441,1441
601,601,601,1,0,10.0,0.0,0,9.0,0.0,0,49228.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,601,601
1281,1281,1281,0,0,45.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1281,1281
243,243,243,1,0,35.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,243,243
1336,1336,1336,0,0,9.0,0.0,0,6.0,0.0,0,47701.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1336,1336
1067,1067,1067,0,0,7.0,0.0,0,6.0,0.0,0,49217.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1067,1067
1475,1475,1475,0,0,50.0,0.0,0,2.0,0.0,1,1.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,1475,1475
312,312,312,1,0,0.0,1.0,0,0.0,1.0,0,99992.0,0.0,0,1.0,0.0,0,0.0,1.0,0.6,312,312
435,435,435,1,0,12.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,435,435
1898,1898,1898,0,0,20.0,0.0,0,11.0,0.0,0,1116.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1898,1898
1328,1328,1328,0,0,17.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1328,1328
308,308,308,1,0,6.0,0.0,0,1.0,0.0,0,40998.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,308,308
430,430,430,1,0,44.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,430,430
660,660,660,1,0,41.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,660,660
370,370,370,1,0,46.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,370,370
566,566,566,1,0,21.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,566,566
979,979,979,1,0,2.0,0.0,0,13.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,979,979
181,181,181,1,0,18.0,0.0,0,6.0,0.0,0,47591.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,181,181
