district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling
12,2,6,112176,Grade 7,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
12,2,6,112176,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,11,10,6,6,30, , , 
12,2,9,112177,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,6,5,2,6,15, , , 
12,2,9,112177,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,2,1,2,6,15, , , 
12,2,6,112178,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,12,11,5,6,45, , , 
12,2,6,112178,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,5,4,2,5,20, , , 
12,2,9,112179,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,4,3,3,5,40, , , 
12,2,9,112179,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,11,10,2,5,15, , , 
12,2,6,112180,Grade 4,Grade 1,1,Walking,6,School too far away,_missing_,12,11,4,6,30, , , 
12,2,6,112180,Grade 4,Grade 1,1,Walking,8,School too far away,_missing_,7,6,1,6,30, , , 
12,2,9,112181,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,11,10,3,6,10, , , 
12,2,9,112181,Grade 3,Grade 1,1,Walking,6,School too far away,_missing_,13,12,3,6,10, , , 
12,2,9,112181,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,1,19,1,3,5, , , 
12,2,6,112182,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,8,7,8,6,25, , , 
12,2,10,112183,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,13,12,8,5,60, , , 
12,2,10,112183,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,7,6,8,5,60, , , 
12,2,10,112183,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,10,9,5,3,20, , , 
12,2,10,112183,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,8,7,5,3,20, , , 
12,2,10,112183,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,1,19,5,3,20, , , 
12,2,6,112184,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,11,10,7,5,45, , , 
12,2,6,112184,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,7,6,8,5,90, , , 
12,2,6,112184,Grade 5,Grade 1,1,Walking,5,School too far away,_missing_,4,3,7,5,90, , , 
12,1,7,112186,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,7,6,0,3,10, , , 
12,1,7,112186,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,3,2,0,3,10, , , 
12,1,7,112186,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,1,19,0,3,10, , , 
12,2,10,112187,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,11,10,4,6,45, , , 
12,2,7,112188,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,13,12,10,5,45, , , 
12,2,7,112188,Grade 7,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
12,2,7,112188,Grade 7,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
12,2,10,112189,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,5,4,0,1,10, , , 
12,2,10,112189,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,1,19,0,1,10, , , 
12,2,10,112189,Grade 6,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
12,2,7,112190,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,4,3,4,3,30, , , 
12,2,10,112191,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,12,11,2,3,10, , , 
12,2,7,112192,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,13,12,8,7,20, , , 
12,2,7,112192,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,11,10,34,5,70, , , 
12,2,7,112192,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,9,8,1,5,10, , , 
12,2,7,112192,Grade 10,Grade 1,1,Walking,6,School too far away,_missing_,4,3,1,5,10, , , 
12,1,8,112196,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,2,1,2,6,15, , , 
12,1,8,112196,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,2,1,6,3,15, , , 
12,2,11,112197,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,8,7,5,4,20, , , 
12,2,11,112197,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,5,4,5,4,20, , , 
12,2,11,112197,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,1,19,0,1,2, , , 
12,2,8,112200,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,4,3,2,3,30, , , 
12,2,8,112200,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,9,8,2,3,15, , , 
12,2,11,112201,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,10,9,1,1,15, , , 
12,2,11,112201,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,10,9,1,1,15, , , 
12,2,11,112201,Grade 1,Grade 1,1,Walking,6,School too far away,_missing_,9,8,1,1,15, , , 
12,2,11,112201,Grade 1,Grade 1,1,Walking,7,School too far away,_missing_,2,1,1,1,15, , , 
12,2,11,112201,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,12,11,6,6,90, , , 
12,2,11,112201,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,11,10,6,5,60, , , 
12,2,11,112201,Grade 6,Grade 1,1,Walking,5,School too far away,_missing_,1,19,6,5,60, , , 
12,2,8,112202,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,12,11,3,6,10, , , 
12,2,8,112203,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,13,12,8,6,45, , , 
12,2,8,112203,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,12,11,8,6,45, , , 
12,1,9,112204,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,12,11,2,1,25, , , 
12,1,9,112204,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,11,10,2,1,25, , , 
12,1,9,112204,Grade 3,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
12,1,9,112204,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,9,8,2,2,10, , , 
12,2,12,112205,Grade 5,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2009
12,2,9,112206,Grade 4,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7, 
12,2,9,112206,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,10,9,5,6,20, , , 
12,2,9,112206,Grade 8,Grade 1,1,Walking,2,School too far away,_missing_,6,5,5,5,45, , , 
12,2,12,112207,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,2,1,3,5,15, , , 
12,2,12,112208,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,2,1,0,2,10, , , 
12,2,12,112208,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,13,12,0,1,10, , , 
12,2,9,112209,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,11,10,0,1,10, , , 
12,2,9,112209,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,5,4,0,1,10, , , 
12,2,9,112210,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,9,8,0,5,3, , , 
12,2,9,112210,Grade 10,Grade 1,1,Walking,6,School too far away,_missing_,2,1,0,3,3, , , 
12,2,10,112212,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,13,12,3,6,20, , , 
12,2,10,112212,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,6,5,3,6,20, , , 
12,2,10,112212,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,10,9,15,5,30, , , 
12,2,10,112214,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,13,12,6,6,15, , , 
12,2,10,112215,Grade 6,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,8,2018
12,1,11,112216,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,10,9,0,1,10, , , 
12,1,11,112216,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,12,11,0,1,10, , , 
12,1,11,112216,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,11,10,0,1,10, , , 
12,2,12,112221,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,13,12,1,1,30, , , 
12,2,12,112221,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2018
12,2,12,112222,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,6,5,2,3,15, , , 
12,2,12,112222,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,5,4,3,6,30, , , 
12,2,12,112222,Grade 2,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
12,2,12,112222,Grade 6,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2019
12,2,12,112224,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,8,7,0,1,15, , , 
12,2,12,112224,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,3,2,0,1,15, , , 
12,2,12,112224,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,9,8,0,1,15, , , 
12,2,12,112224,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,11,10,0,3,5, , , 
13,2,1,113001,Grade 4,Grade 1,1,Walking,2,School too far away,_missing_,7,6,5,5,30, , , 
13,2,1,113001,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,3,2,5,5,30, , , 
13,2,1,113003,Grade 4,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2017
13,2,1,113003,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,10,9,28,7,90, , , 
13,2,1,113004,Grade 1,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
13,2,1,113004,Grade 1,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7,2018
13,2,1,113005,Grade 4,Grade 1,1,Walking,6,School too far away,_missing_,4,3,2,5,10, , , 
13,2,1,113005,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,2,1,2,5,10, , , 
13,2,1,113007,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,3,2,1,3,5, , , 
13,2,2,113008,Grade 3,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7, 
13,2,2,113008,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,7,6,5,5,40, , , 
13,2,2,113008,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,3,2,1,1,15, , , 
13,2,2,113008,Grade 8,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
13,2,2,113008,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,11,10,7,6,45, , , 
13,2,2,113009,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,9,8,2,3,20, , , 
13,2,2,113010,Grade 5,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,9,2018
13,2,2,113010,Grade 5,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,2,2018
13,2,2,113013,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,11,10,3,3,12, , , 
13,2,2,113013,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,6,5,3,3,14, , , 
13,2,2,113013,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,1,19,2,3,10, , , 
13,2,3,113014,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,13,12,2,2,10, , , 
13,2,3,113014,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,3,2,0,1,5, , , 
13,2,3,113017,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,1,19,1,1,15, , , 
13,2,3,113018,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,13,12,7,6,20, , , 
13,2,3,113018,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,9,8,7,6,20, , , 
13,2,4,113020,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,6,5,6,5,20, , , 
13,2,3,113021,Grade 4,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7, 
13,2,3,113021,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,8,6,7,5,25, , , 
13,2,3,113021,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,4,2,3,5,25, , , 
13,2,3,113021,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,12,11,2,2,15, , , 
13,2,3,113021,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,7,6,2,6,25, , , 
13,2,3,113021,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,3,2,2,6,25, , , 
13,1,4,113022,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,12,11,1,1,15, , , 
13,1,4,113022,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,10,9,1,1,15, , , 
13,1,4,113022,Grade 1,Grade 1,1,Walking,6,School too far away,_missing_,8,7,1,1,15, , , 
13,1,4,113022,Grade 1,Grade 1,1,Walking,7,School too far away,_missing_,4,3,1,1,15, , , 
13,1,4,113022,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,3,2,1,3,5, , , 
13,2,4,113024,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,13,12,15,6,90, , , 
13,2,4,113024,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,2,1,3,3,15, , , 
13,2,5,113026,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,5,4,2,3,10, , , 
13,2,5,113026,Grade 8,Grade 1,1,Walking,6,School too far away,_missing_,2,1,2,3,10, , , 
13,2,4,113027,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,13,12,23,6,60, , , 
13,2,4,113027,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,10,9,0,1,10, , , 
13,2,4,113027,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,4,3,0,2,10, , , 
13,2,5,113029,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,5,4,1,5,30, , , 
13,2,5,113029,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,3,2,1,5,30, , , 
13,2,5,113029,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,3,2,3,5,35, , , 
13,2,5,113029,Grade 9,Grade 1,1,Walking,6,School too far away,_missing_,2,1,3,5,35, , , 
13,2,5,113030,Grade 4,Grade 1,1,Walking,6,School too far away,_missing_,12,11,0,1,15, , , 
13,2,5,113031,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,1,19,5,3,20, , , 
13,2,5,113032,Grade 4,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2015
13,2,5,113032,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,5,2015
13,2,6,113033,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,3,2,14,5,45, , , 
13,2,6,113033,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,6,5,0,1,5, , , 
13,2,6,113033,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,4,3,0,1,5, , , 
13,2,5,113034,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,13,12,0,1,10, , , 
13,1,6,113035,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,12,11,0,1,10, , , 
13,1,6,113035,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,11,10,0,1,10, , , 
13,1,6,113035,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,9,8,0,1,10, , , 
13,1,6,113035,Grade 3,Grade 1,1,Walking,6,School too far away,_missing_,1,19,0,1,10, , , 
13,2,6,113036,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,10,9,7,6,25, , , 
13,3,6,113037,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,13,12,20,6,120, , , 
13,2,7,113039,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,12,11,7,6,60, , , 
13,2,6,113040,Grade 5,Grade 1,1,Walking,2,School too far away,_missing_,5,4,2,3,15, , , 
13,2,6,113040,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,4,3,2,3,15, , , 
13,2,6,113040,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,3,2,2,3,20, , , 
13,2,6,113040,Grade 10,Grade 1,1,Walking,4,Financial problems,_missing_, , , , , ,7, , 
13,2,7,113041,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,8,7,6,6,35, , , 
13,2,8,113045,Grade 4,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2017
13,2,8,113045,Grade 4,Grade 1,1,Walking,6,School too far away,_missing_,5,4,1,3,10, , , 
13,2,7,113046,Grade 9,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,9,2016
13,2,7,113046,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,6,5,0,1,10, , , 
13,2,1,113047,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,12,11,4,3,20, , , 
13,2,1,113047,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,11,10,3,3,15, , , 
13,2,7,113049,Grade 2,Grade 1,1,Walking,2,School too far away,_missing_,9,8,0,1,10, , , 
13,2,7,113049,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,2,1,0,1,10, , , 
13,2,8,113051,Grade 3,Grade 1,1,Walking,6,Financial problems,_missing_, , , , , ,9, , 
13,2,8,113051,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,3,2,2,1,20, , , 
13,2,8,113052,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,7,6,7,6,25, , , 
13,2,8,113052,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,5,4,7,6,25, , , 
13,2,9,113054,Grade 5,Grade 1,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,99,2015
13,2,9,113054,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,13,12,1,3,10, , , 
13,2,9,113054,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,10,9,1,1,15, , , 
13,2,9,113054,Grade 10,Grade 1,1,Walking,6,School too far away,_missing_,2,1,1,3,10, , , 
13,2,9,113057,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,6,5,1,1,15, , , 
13,2,2,113059,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,2,1,3,5,10, , , 
13,1,9,113060,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,13,12,1,1,20, , , 
13,1,9,113060,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,10,9,2,3,20, , , 
13,1,9,113060,Grade 10,Grade 1,1,Walking,6,School too far away,_missing_,5,4,2,3,20, , , 
13,2,9,113061,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,4,3,7,4,30, , , 
13,2,9,113061,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,2,1,7,4,30, , , 
13,2,2,113062,Grade 6,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2018
13,2,9,113063,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,12,11,5,6,20, , , 
13,2,9,113063,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,9,8,5,6,20, , , 
13,2,9,113063,Grade 1,Grade 1,1,Walking,6,Financial problems,_missing_, , , , , ,7, , 
13,2,9,113063,Grade 6,Grade 1,1,Walking,2,School too far away,_missing_,5,4,1,3,5, , , 
13,3,9,113064,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,1,19,10,3,20, , , 
13,3,9,113064,Grade 6,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
13,2,2,113065,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,11,10,4,5,15, , , 
13,2,2,113065,Grade 9,Grade 1,1,Walking,2,School too far away,_missing_,8,7,4,5,15, , , 
13,2,3,113068,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,7,6,17,5,120, , , 
13,2,3,113068,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,4,3,17,5,120, , , 
13,2,3,113068,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,10,9,3,3,10, , , 
13,2,3,113068,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,4,3,3,3,10, , , 
13,2,10,113069,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,11,10,6,6,30, , , 
13,2,10,113069,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,9,8,6,6,30, , , 
13,2,10,113069,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,4,3,6,6,30, , , 
13,2,3,113071,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,1,19,0,1,10, , , 
13,2,10,113072,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,13,12,0,1,10, , , 
13,2,10,113072,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,11,10,0,1,10, , , 
13,2,10,113072,Grade 2,Grade 1,1,Walking,6,School too far away,_missing_,2,1,0,1,10, , , 
13,2,3,113074,Grade 2,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,9,2017
13,2,3,113074,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,2,1,0,1,5, , , 
13,2,3,113074,Grade 6,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7,2018
13,2,3,113074,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,8,7,3,2,1, , , 
13,2,10,113076,Grade 1,Grade 1,1,Walking,7,School too far away,_missing_,6,5,2,3,10, , , 
13,2,10,113076,Grade 1,Grade 1,1,Walking,8,Financial problems,_missing_, , , , , ,7, , 
13,2,10,113076,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,13,12,10,6,30, , , 
13,2,10,113076,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,11,10,3,6,15, , , 
13,2,4,113077,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,11,10,8,6,60, , , 
13,2,4,113077,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,11,10,2,3,15, , , 
13,2,11,113078,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,10,9,4,6,15, , , 
13,2,10,113079,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,11,10,6,6,25, , , 
13,2,10,113079,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,7,6,6,6,25, , , 
13,2,11,113082,Grade 1,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
13,2,4,113083,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,13,12,0,1,5, , , 
13,2,4,113083,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,10,9,0,1,5, , , 
13,2,12,113084,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,7,6,0,1,8, , , 
13,2,12,113084,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,6,5,0,1,8, , , 
13,2,12,113084,Grade 1,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
13,2,11,113085,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,2,2019
13,1,5,113086,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,11,10,0,1,10, , , 
13,1,5,113086,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,10,9,0,1,10, , , 
13,2,12,113087,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,7,6,1,5,5, , , 
13,2,12,113087,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,11,10,1,5,15, , , 
13,2,11,113088,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,10,9,3,6,35, , , 
13,2,11,113088,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,7,6,0,1,15, , , 
13,2,11,113088,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,3,2,0,1,15, , , 
13,2,5,113089,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,10,9,3,1,30, , , 
13,2,5,113089,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,7,6,3,1,30, , , 
13,2,5,113089,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,3,2,3,1,30, , , 
13,2,5,113089,Grade 3,Grade 1,1,Walking,6,School too far away,_missing_,1,19,3,1,30, , , 
13,2,5,113089,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,3,2,0,1,5, , , 
13,2,5,113089,Grade 7,Grade 1,1,Walking,4,Financial problems,_missing_, , , , , ,7, , 
13,2,12,113090,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,9,8,7,6,50, , , 
13,2,12,113090,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,2,1,3,5,20, , , 
13,2,12,113091,Grade 5,Grade 1,1,Walking,5,School too far away,_missing_,10,9,50,5,90, , , 
13,2,12,113093,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,9,8,22,5,60, , , 
13,3,5,113095,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,6,5,2,5,30, , , 
13,2,12,113097,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,13,12,2,6,20, , , 
13,2,12,113097,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,12,11,2,6,20, , , 
13,2,12,113097,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,13,12,2,1,25, , , 
13,2,12,113097,Grade 9,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
13,2,12,113097,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,9,8,2,1,20, , , 
13,2,6,113098,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,13,12,25,6,60, , , 
13,2,6,113098,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,9,8,9,3,20, , , 
13,2,1,113099,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,11,10,8,6,30, , , 
13,2,1,113099,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,3,2,3,6,10, , , 
13,2,6,113100,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,11,10,4,6,30, , , 
13,2,6,113100,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,8,7,4,6,30, , , 
13,2,6,113102,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,4,3,1,1,10, , , 
13,2,1,113103,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,8,7,1,1,10, , , 
13,2,1,113103,Grade 9,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,7, 
13,2,2,113105,Grade 1,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7, 
13,2,2,113105,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,5,4,3,2,10, , , 
13,2,7,113106,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,13,12,15,6,45, , , 
13,2,7,113106,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,12,11,15,6,45, , , 
13,2,7,113106,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,8,7,3,6,15, , , 
13,2,2,113107,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,10,9,5,6,30, , , 
13,2,2,113109,Grade 3,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,2,2016
13,2,2,113109,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,11,10,3,6,15, , , 
13,2,2,113109,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,6,5,5,5,15, , , 
13,2,8,113112,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,11,10,7,3,10, , , 
