district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year
11,1,1,111001,6,1,1,1,3,1,3,2,70,4,48,1,1,1,1,9.0,10.0,1.0,1.0,8152.0,13945.0,3.0,,,298.0423127,1970
11,1,1,111001,9,1,1,1,1,1,1,1,77,7,41,1,1,4,2,9.0,13.0,1.0,1.0,7116.0,41003.0,3.0,,,298.0423127,1977
11,1,1,111001,9,1,1,1,2,1,2,2,78,5,40,1,1,4,2,9.0,10.0,1.0,1.0,9112.0,85211.0,1.0,,,298.0423127,1978
11,1,1,111001,9,1,1,1,3,1,3,2,0,3,18,1,1,4,1,9.0,10.0,1.0,1.0,2342.0,85101.0,3.0,,,298.0423127,2000
11,1,1,111004,1,1,1,1,1,1,1,1,69,11,49,1,1,1,2,9.0,11.0,1.0,1.0,3115.0,23933.0,3.0,,,271.9852019,1969
11,1,1,111004,1,1,1,1,2,1,2,2,79,12,39,1,1,1,2,9.0,11.0,1.0,1.0,5221.0,47113.0,5.0,,,271.9852019,1979
11,1,1,111004,1,1,1,1,3,1,3,1,10,5,8,1,1,1,1,2.0,3.0,,,,,,,,271.9852019,2010
11,1,1,111004,1,1,1,1,4,1,3,1,12,10,6,1,1,1,1,2.0,1.0,,,,,,,,271.9852019,2012
11,1,1,111004,1,1,1,1,5,1,4,2,37,6,81,1,1,1,4,9.0,6.0,9.0,2.0,,,,,,271.9852019,1937
11,1,1,111004,1,1,1,1,6,1,7,1,82,5,36,1,1,1,2,9.0,13.0,1.0,1.0,3111.0,85211.0,1.0,,,271.9852019,1982
11,1,1,111004,1,1,1,1,7,1,7,2,93,4,25,1,1,1,1,9.0,13.0,1.0,1.0,4110.0,42101.0,1.0,,,271.9852019,1993
11,1,1,111004,2,1,1,1,1,1,1,1,76,8,42,1,1,1,2,9.0,13.0,1.0,1.0,4321.0,10503.0,3.0,,,271.9852019,1976
11,1,1,111004,2,1,1,1,2,1,2,2,85,5,33,1,1,1,2,9.0,13.0,1.0,1.0,4311.0,10503.0,3.0,,,271.9852019,1985
11,1,1,111004,2,1,1,1,3,1,3,1,11,3,7,1,1,1,1,2.0,2.0,,,,,,,,271.9852019,2011
