pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,education_diff,education_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,age_match,industry_match,overall_similarity,industry_diff,industry_equal,education_match,age_diff,age_equal
945,1,945.0,945.0,13.076696830622021,15.0,0.9964993641450085,13.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,1,946.0,946.0,4.123105625617661,5.0,0.4629100498862757,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
947,1,947.0,947.0,7.3484692283495345,10.0,0.908569396207094,7.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,1,948.0,948.0,28025.00005352364,28028.0,0.9999999985724931,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,28025.0,0.0,0.0,0.0,0.0
949,1,949.0,949.0,10716.000419932803,10719.0,-0.1303505244429468,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,10716.0,0.0,0.0,0.0,0.0
950,1,950.0,950.0,1.7320508075688772,3.0,0.9909862423925142,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,1,951.0,951.0,49223.00005078926,49226.0,-0.07602311611714874,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0
952,1,952.0,952.0,7.14142842854285,9.0,0.9961164901835045,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,1,953.0,953.0,1.7320508075688772,3.0,0.9953066862715545,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,1,954.0,954.0,3.1622776601683795,4.0,0.9970887856713804,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
955,1,955.0,955.0,3.3166247903554,5.0,0.9827435232305015,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,1,956.0,956.0,80102.00062420414,80112.0,-0.08081291096188625,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,80102.0,0.0,0.0,0.0,0.0
957,1,957.0,957.0,70209.00018516145,70215.0,0.9999999681747395,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,70209.0,0.0,0.0,0.0,0.0
958,1,958.0,958.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
959,1,959.0,959.0,49477.00050528528,49485.0,0.9999999981670653,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49477.0,0.0,0.0,0.0,0.0
960,1,960.0,960.0,4.123105625617661,5.0,0.9959873727522465,4.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
961,1,961.0,961.0,3.0,3.0,0.8,0.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
962,1,962.0,962.0,2.449489742783178,4.0,0.9759000729485332,1.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,1,963.0,963.0,33798.000147937746,33802.0,0.9999999872073349,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,33798.0,0.0,0.0,0.0,0.0
964,1,964.0,964.0,14102.001808254032,14111.0,-0.1787900631122692,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,14102.0,0.0,0.0,0.0,0.0
965,1,965.0,965.0,14102.000035455963,14103.0,-0.086971838545993,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14102.0,0.0,0.0,0.0,0.0
966,1,966.0,966.0,72104.00006934429,72108.0,-0.08144242655410561,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,72104.0,0.0,0.0,0.0,0.0
967,1,967.0,967.0,3.0,5.0,0.9914601339836673,2.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,1,968.0,968.0,1.0,1.0,0.9971391490106831,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
969,1,969.0,969.0,27410.00009120759,27413.0,-0.09534230343392203,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,27410.0,0.0,0.0,0.0,0.0
970,1,970.0,970.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
971,1,971.0,971.0,14102.00060275137,14107.0,-0.08873268654100785,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,14102.0,0.0,0.0,0.0,0.0
972,1,972.0,972.0,47599.00269963647,47616.0,-0.500126030330299,16.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,47599.0,0.0,0.0,0.0,0.0
973,1,973.0,973.0,2.449489742783178,4.0,0.9767725810110087,1.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,1,974.0,974.0,85102.00100467674,85117.0,-0.5000469977254061,13.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,85102.0,0.0,0.0,0.0,0.0
975,1,975.0,975.0,1.4142135623730951,2.0,0.99672003339513,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
976,1,976.0,976.0,1.4142135623730951,2.0,0.9962062287790493,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
977,1,977.0,977.0,14102.000921855026,14108.0,-0.12124235559777463,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,14102.0,0.0,0.0,0.0,0.0
978,1,978.0,978.0,82903.00000603114,82904.0,0.9999996736067267,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,82903.0,0.0,0.0,0.0,0.0
979,1,979.0,979.0,12.0,12.0,-0.21821789023599236,12.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
980,1,980.0,980.0,1.4142135623730951,2.0,0.978231976089037,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
981,1,981.0,981.0,86202.00021461218,86209.0,-0.1089342698850575,6.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,86202.0,0.0,0.0,0.0,0.0
982,1,982.0,982.0,7.0710678118654755,8.0,0.9860540575353747,7.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
983,1,983.0,983.0,33708.00016316601,33713.0,0.9999999944733472,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,33708.0,0.0,0.0,0.0,0.0
984,1,984.0,984.0,41004.0,41004.0,-0.07527210530904327,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,41004.0,0.0,0.0,0.0,0.0
985,1,985.0,985.0,41004.00010974539,41007.0,-0.07008691325048799,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,41004.0,0.0,0.0,0.0,0.0
986,1,986.0,986.0,1.0,1.0,0.9995837668914375,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
987,1,987.0,987.0,1386.0064934912823,1392.0,0.9999999962414942,3.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,1386.0,0.0,0.0,0.0,0.0
988,1,988.0,988.0,96023.00001041417,96025.0,-0.08153486402408183,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,96023.0,0.0,0.0,0.0,0.0
989,1,989.0,989.0,5.0990195135927845,6.0,0.9898030839149453,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
990,1,990.0,990.0,47592.00002101193,47594.0,-0.08057000776045742,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,47592.0,0.0,0.0,0.0,0.0
991,1,991.0,991.0,3.1622776601683795,4.0,0.9976027224408328,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
992,1,992.0,992.0,2.449489742783178,4.0,0.9947513432423999,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,1,993.0,993.0,10.04987562112089,11.0,0.5153471216826172,10.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
994,1,994.0,994.0,3.1622776601683795,4.0,0.9962355338282461,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
995,1,995.0,995.0,3.3166247903554,5.0,0.9667275789908794,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,1,996.0,996.0,35991.000125031256,35994.0,0.9999999995069178,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,35991.0,0.0,0.0,0.0,0.0
997,1,997.0,997.0,1.4142135623730951,2.0,0.9944006848884331,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
998,1,998.0,998.0,3.0,3.0,0.9982425637157208,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
999,1,999.0,999.0,1.4142135623730951,2.0,0.8,0.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1001,0,,,1.0,1.0,0.9990248656871403,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1002,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1003,0,,,11773.00038223052,11776.0,0.9999999998041231,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11773.0,0.0,0.0,0.0,0.0
1004,0,,,1090.0004587155,1091.0,0.999999999742466,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,1090.0,0.0,0.0,0.0,0.0
1005,0,,,2.0,2.0,0.9978443605023737,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1006,0,,,27805.00007192951,27807.0,0.9999999965335314,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,27805.0,0.0,0.0,0.0,0.0
1007,0,,,19921.000100396566,19923.0,0.999999975280448,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,19921.0,0.0,0.0,0.0,0.0
1008,0,,,35010.000014281635,35011.0,0.9999999950526836,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,35010.0,0.0,0.0,0.0,0.0
1009,0,,,1.0,1.0,0.9428090415820635,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1010,0,,,4200.001904761473,4204.0,0.999999997182444,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,4200.0,0.0,0.0,0.0,0.0
1011,0,,,2.0,2.0,0.999666043271478,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1012,0,,,1.0,1.0,0.9960238411119947,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1013,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1014,0,,,2.0,2.0,0.9938079899999065,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1015,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1016,0,,,21993.000090938025,21995.0,0.9999999995791531,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,21993.0,0.0,0.0,0.0,0.0
1017,0,,,37996.0,37996.0,0.9999999921065353,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,37996.0,0.0,0.0,0.0,0.0
1018,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1019,0,,,3.0,3.0,0.9994838709333603,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1020,0,,,3.0,3.0,0.9759000729485332,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1021,0,,,3.0,3.0,0.9993432334096516,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1022,0,,,2.23606797749979,3.0,0.7071067811865476,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1023,0,,,9098.000054957134,9099.0,0.9999999997695078,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,9098.0,0.0,0.0,0.0,0.0
1024,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1025,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1026,0,,,2.0,2.0,0.9986187838711753,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1027,0,,,2.23606797749979,3.0,0.9993841984759948,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1028,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1029,0,,,4.0,4.0,0.9992553376127098,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1030,0,,,3.0,3.0,0.9994838709333603,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1031,0,,,7302.000616269489,7305.0,0.9999999914736306,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,7302.0,0.0,0.0,0.0,0.0
1032,0,,,2.0,2.0,0.9990767240206739,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1033,0,,,5.0990195135927845,6.0,0.999999998278575,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0
1034,0,,,4616.00010831889,4617.0,0.9999999726971779,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,4616.0,0.0,0.0,0.0,0.0
1035,0,,,3.0,3.0,0.999229286976064,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1036,0,,,2.0,2.0,0.9978443605023737,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1037,0,,,38796.00005155171,38798.0,0.9999999941540625,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,38796.0,0.0,0.0,0.0,0.0
1038,0,,,2.0,2.0,0.9994056463070785,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1039,0,,,2.0,2.0,0.9986187838711753,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1040,0,,,1.0,1.0,0.9999999998813284,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0
1041,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1042,0,,,35227.0,35227.0,0.999999835219052,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,35227.0,0.0,0.0,0.0,0.0
1043,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1044,0,,,36980.000013520825,36981.0,0.9999999949338017,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,36980.0,0.0,0.0,0.0,0.0
1045,0,,,2.0,2.0,0.9990248656871403,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1046,0,,,22210.00009004953,22212.0,0.999999996097983,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,22210.0,0.0,0.0,0.0,0.0
1047,0,,,6.4031242374328485,9.0,0.8631128193464778,2.0,0.0,6.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,0,,,2.0,2.0,0.9994056463070785,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1049,0,,,2.0,2.0,0.999608112064896,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1050,0,,,10.04987562112089,11.0,0.9999999999293067,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0
1051,0,,,6001.001333111,6005.0,0.9999999983342323,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,6001.0,0.0,0.0,0.0,0.0
1052,0,,,14.142135623730951,16.0,0.9999986091965245,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14.0,0.0,0.0,0.0,0.0
1053,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1054,0,,,3.0,3.0,0.9989829931263501,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1055,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1056,0,,,1.0,1.0,0.9988206152282789,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1057,0,,,2.0,2.0,0.9971872527088885,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1058,0,,,2.0,2.0,0.9990248656871403,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1059,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1060,0,,,3.0,3.0,0.999795980820074,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1061,0,,,18389.000108760672,18391.0,0.9999999938596781,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,18389.0,0.0,0.0,0.0,0.0
1062,0,,,2.0,2.0,0.9994056463070785,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1063,0,,,2.0,2.0,0.9984978774050591,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1064,0,,,2.0,2.0,0.999608112064896,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1065,0,,,3476.0005753739456,3478.0,0.9999998996352238,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3476.0,0.0,0.0,0.0,0.0
1066,0,,,3318.0001506931853,3319.0,0.9999999498639821,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3318.0,0.0,0.0,0.0,0.0
1067,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1068,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1069,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1070,0,,,3.0,3.0,0.9994838709333603,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1071,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1072,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1073,0,,,2.0,2.0,0.9971872527088885,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1074,0,,,11905.001511969665,11911.0,0.9999999990626819,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11905.0,0.0,0.0,0.0,0.0
1075,0,,,25067.0,25067.0,0.9999999601702405,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,25067.0,0.0,0.0,0.0,0.0
1076,0,,,3.0,3.0,0.999229286976064,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1077,0,,,2.0,2.0,0.9998098045724798,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1078,0,,,2.0,2.0,0.9990767240206739,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1079,0,,,1.0,1.0,0.9486832980505138,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1080,0,,,2.0,2.0,0.9986187838711753,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1081,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1082,0,,,3.0,3.0,0.9847319278346618,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1083,0,,,3.0,3.0,0.9428090415820634,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1084,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1085,0,,,107.00467279516349,108.0,0.9999999975053248,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,107.0,0.0,0.0,0.0,0.0
1086,0,,,3.0,3.0,0.9994838709333603,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1087,0,,,8580.000524475508,8583.0,0.999999999752043,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,8580.0,0.0,0.0,0.0,0.0
1088,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1089,0,,,1.0,1.0,0.9847319278346618,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1090,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1091,0,,,49893.0,49893.0,0.9999999937430916,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,49893.0,0.0,0.0,0.0,0.0
1092,0,,,4616.0004332755425,4618.0,0.9999999895335293,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,4616.0,0.0,0.0,0.0,0.0
1093,0,,,8219.000243338602,8221.0,0.9999999999506152,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,8219.0,0.0,0.0,0.0,0.0
1094,0,,,1.0,1.0,0.9994838709333602,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1095,0,,,35008.0000571298,35010.0,0.9999999974317217,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,35008.0,0.0,0.0,0.0,0.0
1096,0,,,49187.000010165284,49188.0,0.9999999934537652,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,49187.0,0.0,0.0,0.0,0.0
1097,0,,,41909.0,41909.0,0.9999999887765452,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,41909.0,0.0,0.0,0.0,0.0
1098,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1099,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1100,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1101,0,,,16902.000029582297,16903.0,0.9999999885142656,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16902.0,0.0,0.0,0.0,0.0
1102,0,,,34188.00001462502,34189.0,0.9999999968397254,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,34188.0,0.0,0.0,0.0,0.0
1103,0,,,24.020824298928627,25.0,0.9999999974102622,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,24.0,0.0,0.0,0.0,0.0
1104,0,,,2.0,2.0,0.9994056463070785,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1105,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1106,0,,,9830.000203458798,9832.0,0.9999999685718718,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,9830.0,0.0,0.0,0.0,0.0
1107,0,,,14896.000302094519,14899.0,0.9999999987793099,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14896.0,0.0,0.0,0.0,0.0
1108,0,,,2909.000171880366,2910.0,0.9999999995974261,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,2909.0,0.0,0.0,0.0,0.0
1109,0,,,4.0,4.0,0.9992553376127098,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1110,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1111,0,,,3600.0005555555126,3602.0,0.9999998928627779,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3600.0,0.0,0.0,0.0,0.0
1112,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1113,0,,,2.0,2.0,0.9997500937109547,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1114,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1115,0,,,1.0,1.0,0.9972413740548082,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1116,0,,,3.0,3.0,0.9995044352735957,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1117,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
